Frame,Time,m_avg_PelvisPosX,m_avg_PelvisPosY,m_avg_PelvisPosZ,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipPosX,m_avg_L_HipPosY,m_avg_L_HipPosZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneePosX,m_avg_L_KneePosY,m_avg_L_KneePosZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnklePosX,m_avg_L_AnklePosY,m_avg_L_AnklePosZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootPosX,m_avg_L_FootPosY,m_avg_L_FootPosZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipPosX,m_avg_R_HipPosY,m_avg_R_HipPosZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneePosX,m_avg_R_KneePosY,m_avg_R_KneePosZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnklePosX,m_avg_R_AnklePosY,m_avg_R_AnklePosZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootPosX,m_avg_R_FootPosY,m_avg_R_FootPosZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1PosX,m_avg_Spine1PosY,m_avg_Spine1PosZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2PosX,m_avg_Spine2PosY,m_avg_Spine2PosZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_L_CollarPosX,m_avg_L_CollarPosY,m_avg_L_CollarPosZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderPosX,m_avg_L_ShoulderPosY,m_avg_L_ShoulderPosZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowPosX,m_avg_L_ElbowPosY,m_avg_L_ElbowPosZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristPosX,m_avg_L_WristPosY,m_avg_L_WristPosZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckPosX,m_avg_NeckPosY,m_avg_NeckPosZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadPosX,m_avg_HeadPosY,m_avg_HeadPosZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarPosX,m_avg_R_CollarPosY,m_avg_R_CollarPosZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderPosX,m_avg_R_ShoulderPosY,m_avg_R_ShoulderPosZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowPosX,m_avg_R_ElbowPosY,m_avg_R_ElbowPosZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristPosX,m_avg_R_WristPosY,m_avg_R_WristPosZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
231,2.659671,0.06178349,0.4337379,1.156162,0.40493,357.0323,358.4799,0.003821935,0.3555374,1.135435,0.4121478,358.5934,359.7946,-0.03980782,-0.01945812,1.139469,0.1730221,358.608,359.7558,-0.02630949,-0.4337232,1.102207,359.5312,357.5912,359.5321,-0.07159562,-0.4909376,1.219333,-0.004451053,0.1353348,0.0350669,0.1186061,0.34446,1.145314,0.4839492,355.0755,358.6316,0.1522372,-0.02878636,1.140329,0.3341385,355.0706,358.6674,0.1274561,-0.4357347,1.102139,0.4026324,358.5047,359.3598,0.1572948,-0.4972751,1.229022,359.9443,359.9861,0.04835676,0.06256539,0.5548146,1.119752,357.2653,357.0866,358.5791,0.0605353,0.6898698,1.139284,0.4855886,357.7281,358.4709,-0.001821746,0.8567665,1.122642,0.5589786,356.0551,10.82813,-0.1256911,0.877627,1.095773,358.3108,358.503,83.82665,-0.1368459,0.6290599,1.080526,1.827589,357.9727,90.0478,-0.1484037,0.3715149,1.064728,351.0432,356.7527,107.8845,0.08373012,0.9494097,1.112669,0.4855925,357.7281,358.4709,0.0742587,1.035545,1.161992,359.9362,351.8358,359.6047,0.1482616,0.8513187,1.123878,-0.003338322,3.186997,352.25,0.2626531,0.8815582,1.109272,352.3539,354.5793,279.0209,0.2880304,0.6282161,1.115084,357.8535,355.472,274.3599,0.3140719,0.3682431,1.121049,351.0977,305.293,273.1986,
232,2.670903,0.0613692,0.4360803,1.155085,0.1901335,357.116,358.5557,0.003466249,0.3577361,1.134741,0.2948754,358.9402,359.8793,-0.03959857,-0.01731217,1.139816,0.1527804,358.9486,359.8562,-0.02559862,-0.4315678,1.102634,1.234088,358.2033,359.711,-0.0693941,-0.4924165,1.218488,359.9716,0.1444539,0.01698608,0.1182771,0.3468258,1.144494,0.3482564,355.2118,358.6951,0.1522351,-0.02640116,1.140345,0.3164552,355.2107,358.7028,0.1276002,-0.4333778,1.102362,1.299112,358.6234,359.355,0.1577201,-0.4968857,1.228204,359.955,359.9858,0.05610463,0.06196101,0.5570181,1.118213,356.9083,357.1684,358.6592,0.05981321,0.6921913,1.136898,0.9336485,357.9313,358.2843,-0.00210673,0.8593978,1.121804,1.034155,356.6368,11.21756,-0.1263893,0.8795562,1.096344,358.0716,358.4653,85.14434,-0.1318576,0.6307289,1.082287,1.599697,358.016,91.36754,-0.1375228,0.3729145,1.067721,351.1577,3.824505,111.4911,0.08368383,0.9518649,1.112259,0.9336493,357.9313,358.2843,0.07464479,1.037633,1.162297,359.9358,351.78,359.582,0.1479632,0.8534986,1.122457,0.5514444,2.960287,351.2832,0.262919,0.8818713,1.108552,352.0917,354.6745,277.8448,0.2830459,0.6280749,1.115062,357.6084,355.4545,273.1899,0.3036993,0.3676358,1.121743,350.1002,304.3398,273.6252,
233,2.68217,0.0613692,0.4360803,1.155085,0.1901335,357.116,358.5557,0.003466249,0.3577361,1.134741,0.2948754,358.9402,359.8793,-0.03959857,-0.01731217,1.139816,0.1527804,358.9486,359.8562,-0.02559862,-0.4315678,1.102634,1.234088,358.2033,359.711,-0.0693941,-0.4924165,1.218488,359.9589,0.1473653,0.007312708,0.1182771,0.3468258,1.144494,0.3482564,355.2118,358.6951,0.1522351,-0.02640116,1.140345,0.3164552,355.2107,358.7028,0.1276002,-0.4333778,1.102362,1.299112,358.6234,359.355,0.1577201,-0.4968857,1.228204,359.947,359.9829,0.05575939,0.06196101,0.5570181,1.118213,356.9083,357.1684,358.6592,0.05981321,0.6921913,1.136898,0.9336485,357.9313,358.2843,-0.00210673,0.8593978,1.121804,1.034155,356.6368,11.21756,-0.1263893,0.8795562,1.096344,357.4653,358.835,86.17462,-0.1275386,0.630531,1.085049,1.000876,358.4494,92.40156,-0.1287297,0.3725112,1.073346,349.819,11.15897,120.065,0.08368383,0.9518649,1.112259,0.9336493,357.9313,358.2843,0.07464479,1.037633,1.162297,359.9638,351.7716,359.5075,0.1479632,0.8534986,1.122457,0.5514444,2.960287,351.2832,0.262919,0.8818713,1.108552,351.7621,354.6385,276.8329,0.2784668,0.6277837,1.116158,357.2915,355.3212,272.1829,0.294421,0.3670458,1.123965,348.4828,302.3061,273.3268,
234,2.693532,0.0613692,0.4360803,1.155085,0.1901335,357.116,358.5557,0.003466249,0.3577361,1.134741,0.2948754,358.9402,359.8793,-0.03959857,-0.01731217,1.139816,0.1527804,358.9486,359.8562,-0.02559862,-0.4315678,1.102634,1.234088,358.2033,359.711,-0.0693941,-0.4924165,1.218488,359.9554,0.1262036,0.03622044,0.1182771,0.3468258,1.144494,0.3482564,355.2118,358.6951,0.1522351,-0.02640116,1.140345,0.3164552,355.2107,358.7028,0.1276002,-0.4333778,1.102362,1.299112,358.6234,359.355,0.1577201,-0.4968857,1.228204,359.9402,359.9868,0.06773148,0.06196101,0.5570181,1.118213,356.9083,357.1684,358.6592,0.05981321,0.6921913,1.136898,0.9336485,357.9313,358.2843,-0.00210673,0.8593978,1.121804,1.034155,356.6368,11.21756,-0.1263893,0.8795562,1.096344,357.0539,359.0938,86.82802,-0.1247868,0.6304569,1.086887,0.5935954,358.7485,93.05694,-0.1231264,0.3723603,1.077089,344.9464,23.81746,122.029,0.08368383,0.9518649,1.112259,0.9336493,357.9313,358.2843,0.07464479,1.037633,1.162297,359.9781,351.7763,359.4063,0.1479632,0.8534986,1.122457,0.5514444,2.960287,351.2832,0.262919,0.8818713,1.108552,351.3852,354.5306,275.9523,0.2744276,0.6276129,1.117514,356.9244,355.1284,271.3066,0.2862373,0.3666998,1.126712,345.8833,298.7582,271.485,
235,2.704826,0.06410578,0.4335232,1.153671,359.5467,358.6599,358.6628,0.005801763,0.3548786,1.135779,0.5343195,359.0883,359.635,-0.03882323,-0.02000421,1.139374,0.3674925,359.099,359.6079,-0.02669194,-0.4341705,1.100576,1.565615,358.7379,359.5447,-0.06956588,-0.4955794,1.216479,359.9311,0.08971099,0.03219127,0.1208511,0.3442289,1.142556,359.8806,356.6978,358.8129,0.1552804,-0.02897292,1.140614,359.4707,356.6827,358.9112,0.1308092,-0.4365317,1.109364,0.6200998,357.1838,358.963,0.1573063,-0.498778,1.236643,359.9266,359.9556,0.1054264,0.06350978,0.5540369,1.115435,356.4646,358.7036,358.7598,0.06165197,0.689349,1.133119,0.8558362,358.8362,358.0197,0.0002777454,0.8568246,1.118798,1.061663,1.881585,11.0099,-0.1257385,0.8774467,1.104821,355.3503,1.154855,84.74417,-0.1333552,0.6282864,1.102894,358.8752,0.6810826,90.98989,-0.1412469,0.370127,1.100897,337.6114,37.31098,124.8487,0.08633469,0.9488791,1.107776,0.8558385,358.8362,358.0197,0.0784893,1.034748,1.157843,359.9441,351.7774,359.3844,0.1503102,0.8502262,1.117078,0.5351078,1.42569,353.7413,0.2642786,0.883525,1.106327,350.8866,354.2413,275.34,0.2728318,0.6292288,1.117296,356.4318,354.7802,270.6956,0.2816087,0.3682767,1.128553,346.121,296.7895,270.7873,
236,2.716093,0.06410578,0.4335232,1.153671,359.5467,358.6599,358.6628,0.005801763,0.3548786,1.135779,0.5343195,359.0883,359.635,-0.03882323,-0.02000421,1.139374,0.3674925,359.099,359.6079,-0.02669194,-0.4341705,1.100576,1.565615,358.7379,359.5447,-0.06956588,-0.4955794,1.216479,359.9791,0.1433835,359.9901,0.1208511,0.3442289,1.142556,359.8806,356.6978,358.8129,0.1552804,-0.02897292,1.140614,359.4707,356.6827,358.9112,0.1308092,-0.4365317,1.109364,0.6200998,357.1838,358.963,0.1573063,-0.498778,1.236643,359.8962,0.02139659,0.03621284,0.06350978,0.5540369,1.115435,356.4646,358.7036,358.7598,0.06165197,0.689349,1.133119,0.8558362,358.8362,358.0197,0.0002777454,0.8568246,1.118798,1.061663,1.881585,11.0099,-0.1257385,0.8774467,1.104821,354.0561,2.563718,84.06019,-0.136108,0.6284106,1.108826,357.5752,2.047554,90.31971,-0.1468521,0.3703797,1.112975,337.9743,53.48194,113.3066,0.08633469,0.9488791,1.107776,0.8558385,358.8362,358.0197,0.0784893,1.034748,1.157843,359.8253,351.7767,359.4709,0.1503102,0.8502262,1.117078,0.5351078,1.42569,353.7413,0.2642786,0.883525,1.106327,350.4596,353.7866,275.5343,0.273392,0.6293443,1.119335,356.003,354.3445,270.8837,0.2827438,0.3685108,1.132683,344.3442,297.8066,265.1516,
237,2.727472,0.06410578,0.4335232,1.153671,359.5467,358.6599,358.6628,0.005801763,0.3548786,1.135779,0.5343195,359.0883,359.635,-0.03882323,-0.02000421,1.139374,0.3674925,359.099,359.6079,-0.02669194,-0.4341705,1.100576,1.565615,358.7379,359.5447,-0.06956588,-0.4955794,1.216479,0.02344938,0.2114089,359.8896,0.1208511,0.3442289,1.142556,359.8806,356.6978,358.8129,0.1552804,-0.02897292,1.140614,359.4707,356.6827,358.9112,0.1308092,-0.4365317,1.109364,0.6200998,357.1838,358.963,0.1573063,-0.498778,1.236643,359.9172,359.9893,0.06753006,0.06350978,0.5540369,1.115435,356.4646,358.7036,358.7598,0.06165197,0.689349,1.133119,0.8558362,358.8362,358.0197,0.0002777454,0.8568246,1.118798,1.061663,1.881585,11.0099,-0.1257385,0.8774467,1.104821,352.8514,4.019382,82.92757,-0.1405276,0.6287947,1.114621,356.3597,3.433088,89.20452,-0.1558509,0.3711619,1.124776,346.2744,53.07821,96.78476,0.08633469,0.9488791,1.107776,0.8558385,358.8362,358.0197,0.0784893,1.034748,1.157843,359.6786,351.7463,359.5966,0.1503102,0.8502262,1.117078,0.5351078,1.42569,353.7413,0.2642786,0.883525,1.106327,350.1581,353.1015,276.8518,0.2788458,0.6297136,1.121415,355.6875,353.7872,272.1825,0.293794,0.3692592,1.136899,345.5116,297.3115,265.874,
238,2.738877,0.06559648,0.4364111,1.153682,358.8266,359.2444,358.6674,0.007106269,0.3575603,1.137376,0.5721769,358.926,359.4483,-0.03874525,-0.01717818,1.140576,0.1474746,358.9547,359.3793,-0.02819884,-0.4315338,1.103368,3.578167,359.0794,359.4465,-0.07044496,-0.4969382,1.217299,359.9906,0.1762584,359.9269,0.1222179,0.346972,1.143113,359.6107,358.4336,359.1819,0.1589265,-0.02601576,1.141949,359.454,358.4269,359.2196,0.1357035,-0.4337184,1.111639,1.51546,359.2238,359.2907,0.1670757,-0.4977354,1.236916,359.9874,359.8778,0.2191963,0.06462072,0.5564349,1.113943,355.6198,359.2894,358.7677,0.06295003,0.6919934,1.129648,0.7587507,358.8069,357.8961,0.00194993,0.8595791,1.115021,1.082454,2.755356,9.357722,-0.1236249,0.8838167,1.103013,352.2836,4.745499,82.21043,-0.1411769,0.6354744,1.115683,355.7844,4.114845,88.49785,-0.1593629,0.3781623,1.128811,350.0926,51.65764,87.78256,0.08821371,0.9514264,1.103889,0.7587464,358.8069,357.8961,0.08053253,1.037395,1.15381,359.4742,351.6924,359.8342,0.1519683,0.8526493,1.113385,0.5935158,359.8652,352.624,0.2668134,0.883723,1.105754,349.8548,352.6216,277.4629,0.2837533,0.63017,1.122608,355.3767,353.3665,272.7823,0.3011366,0.3699811,1.139904,347.7247,294.7141,270.2875,
239,2.750045,0.06559648,0.4364111,1.153682,358.8266,359.2444,358.6674,0.007106269,0.3575603,1.137376,0.5721769,358.926,359.4483,-0.03874525,-0.01717818,1.140576,0.1474746,358.9547,359.3793,-0.02819884,-0.4315338,1.103368,3.578167,359.0794,359.4465,-0.07044496,-0.4969382,1.217299,359.9651,0.06786677,0.1013389,0.1222179,0.346972,1.143113,359.6107,358.4336,359.1819,0.1589265,-0.02601576,1.141949,359.454,358.4269,359.2196,0.1357035,-0.4337184,1.111639,1.51546,359.2238,359.2907,0.1670757,-0.4977354,1.236916,0.0258574,359.8792,0.1244411,0.06462072,0.5564349,1.113943,355.6198,359.2894,358.7677,0.06295003,0.6919934,1.129648,0.7587507,358.8069,357.8961,0.00194993,0.8595791,1.115021,1.082454,2.755356,9.357722,-0.1236249,0.8838167,1.103013,351.4712,5.785943,81.31134,-0.1444569,0.6359757,1.119846,354.9618,5.099525,87.61421,-0.1660417,0.3791831,1.137287,351.0283,53.79884,81.02683,0.08821371,0.9514264,1.103889,0.7587464,358.8069,357.8961,0.08053253,1.037395,1.15381,359.2419,351.5964,0.1016374,0.1519683,0.8526493,1.113385,0.5935158,359.8652,352.624,0.2668134,0.883723,1.105754,349.4377,351.9031,278.3691,0.2872353,0.6306085,1.125148,354.9474,352.7359,273.6711,0.3081914,0.3708693,1.145049,349.2914,292.0767,274.8987,
240,2.761509,0.06559648,0.4364111,1.153682,358.8266,359.2444,358.6674,0.007106269,0.3575603,1.137376,0.5721769,358.926,359.4483,-0.03874525,-0.01717818,1.140576,0.1474746,358.9547,359.3793,-0.02819884,-0.4315338,1.103368,3.578167,359.0794,359.4465,-0.07044496,-0.4969382,1.217299,359.9431,0.07893725,0.08943164,0.1222179,0.346972,1.143113,359.6107,358.4336,359.1819,0.1589265,-0.02601576,1.141949,359.454,358.4269,359.2196,0.1357035,-0.4337184,1.111639,1.51546,359.2238,359.2907,0.1670757,-0.4977354,1.236916,359.9342,0.03546726,359.8915,0.06462072,0.5564349,1.113943,355.6198,359.2894,358.7677,0.06295003,0.6919934,1.129648,0.7587507,358.8069,357.8961,0.00194993,0.8595791,1.115021,1.082454,2.755356,9.357722,-0.1236249,0.8838167,1.103013,350.8821,6.498372,80.7335,-0.1464386,0.636375,1.122879,354.3657,5.775977,87.04812,-0.1700762,0.3799961,1.143463,350.4308,57.30954,76.57374,0.08821371,0.9514264,1.103889,0.7587464,358.8069,357.8961,0.08053253,1.037395,1.15381,359.0517,351.4876,0.3110522,0.1519683,0.8526493,1.113385,0.5935158,359.8652,352.624,0.2668134,0.883723,1.105754,349.1945,351.4341,279.0209,0.2897545,0.6309525,1.126751,354.6946,352.3301,274.3104,0.3132958,0.3715663,1.148299,349.6848,292.3082,278.0148,
241,2.775041,0.0650372,0.4396687,1.154799,359.2416,359.5739,358.364,0.006043485,0.3612444,1.138252,0.6771287,1.551537,0.3627887,-0.03364836,-0.01418376,1.142692,0.3038901,1.570722,0.3022029,-0.01817014,-0.4282231,1.10373,0.3559601,358.849,359.7203,-0.0606661,-0.4872755,1.220988,359.9419,0.1531085,359.9426,0.1211286,0.3500161,1.143257,359.5993,355.8296,358.5139,0.1535071,-0.02337414,1.143523,359.6597,355.8314,358.4994,0.1266819,-0.4306333,1.110359,359.7372,359.2363,359.1462,0.1579026,-0.4908287,1.237554,359.8659,0.07634018,359.9506,0.06446616,0.5599834,1.115942,355.8394,359.6396,358.4699,0.06358451,0.6954865,1.13218,359.2595,359.4895,358.1237,0.001788937,0.8624206,1.113898,358.8054,6.357217,17.99841,-0.1265126,0.8668981,1.109494,350.2312,7.243919,80.28016,-0.1506541,0.6198692,1.132655,353.7091,6.492972,86.60701,-0.1756671,0.3639179,1.156652,349.0503,59.98893,75.45996,0.08757053,0.9542393,1.099333,359.2595,359.4895,358.1237,0.0801607,1.041461,1.147073,358.931,351.3778,0.4624797,0.1518022,0.8559642,1.11065,359.0424,358.657,345.6424,0.2697114,0.8726277,1.104909,348.9325,350.9689,279.5714,0.2946934,0.620194,1.127564,354.4238,351.9182,274.8492,0.3203293,0.3611534,1.150812,349.4267,292.1091,280.6472,
242,2.784324,0.0650372,0.4396687,1.154799,359.2416,359.5739,358.364,0.006043485,0.3612444,1.138252,0.6771287,1.551537,0.3627887,-0.03364836,-0.01418376,1.142692,0.3038901,1.570722,0.3022029,-0.01817014,-0.4282231,1.10373,0.3559601,358.849,359.7203,-0.0606661,-0.4872755,1.220988,359.9652,0.2171088,359.8724,0.1211286,0.3500161,1.143257,359.5993,355.8296,358.5139,0.1535071,-0.02337414,1.143523,359.6597,355.8314,358.4994,0.1266819,-0.4306333,1.110359,359.7372,359.2363,359.1462,0.1579026,-0.4908287,1.237554,359.8595,359.9694,0.1358013,0.06446616,0.5599834,1.115942,355.8394,359.6396,358.4699,0.06358451,0.6954865,1.13218,359.2595,359.4895,358.1237,0.001788937,0.8624206,1.113898,358.8054,6.357217,17.99841,-0.1265126,0.8668981,1.109494,349.6459,7.96116,79.7664,-0.15221,0.6203324,1.135715,353.1171,7.177963,86.10565,-0.1788354,0.3648612,1.162883,345.3946,60.83365,80.23191,0.08757053,0.9542393,1.099333,359.2595,359.4895,358.1237,0.0801607,1.041461,1.147073,358.9251,351.3054,0.4975069,0.1518022,0.8559642,1.11065,359.0424,358.657,345.6424,0.2697114,0.8726277,1.104909,348.5727,350.3544,280.2084,0.2969468,0.6206378,1.129797,354.0534,351.3656,275.4707,0.3248945,0.3620524,1.155336,349.5292,291.6388,281.7707,
243,2.79555,0.0650372,0.4396687,1.154799,359.2416,359.5739,358.364,0.006043485,0.3612444,1.138252,0.6771287,1.551537,0.3627887,-0.03364836,-0.01418376,1.142692,0.3038901,1.570722,0.3022029,-0.01817014,-0.4282231,1.10373,0.3559601,358.849,359.7203,-0.0606661,-0.4872755,1.220988,359.9727,0.1608033,359.9933,0.1211286,0.3500161,1.143257,359.5993,355.8296,358.5139,0.1535071,-0.02337414,1.143523,359.6597,355.8314,358.4994,0.1266819,-0.4306333,1.110359,359.7372,359.2363,359.1462,0.1579026,-0.4908287,1.237554,359.9305,359.8632,0.270335,0.06446616,0.5599834,1.115942,355.8394,359.6396,358.4699,0.06358451,0.6954865,1.13218,359.2595,359.4895,358.1237,0.001788937,0.8624206,1.113898,358.8054,6.357217,17.99841,-0.1265126,0.8668981,1.109494,349.2237,8.482257,79.43994,-0.1530964,0.620671,1.13792,352.6906,7.678411,85.78806,-0.1806408,0.3655506,1.167372,344.0604,61.78059,81.04208,0.08757053,0.9542393,1.099333,359.2595,359.4895,358.1237,0.0801607,1.041461,1.147073,358.9952,351.2621,0.4549044,0.1518022,0.8559642,1.11065,359.0424,358.657,345.6424,0.2697114,0.8726277,1.104909,348.2208,349.6989,280.9352,0.299528,0.6211701,1.132115,353.6886,350.7805,276.1802,0.3301249,0.3631311,1.160032,350.0409,291.005,283.127,
244,2.806805,0.06860115,0.4389573,1.154885,358.9715,0.8951304,358.4679,0.009389277,0.3603508,1.140072,0.8860288,1.944877,0.1299064,-0.03184199,-0.01492226,1.143471,0.6560541,1.957589,0.0926343,-0.01822848,-0.4287746,1.101914,0.5738772,358.4461,359.3198,-0.06194841,-0.4879938,1.218637,359.8973,0.07360397,0.1078931,0.1245802,0.349351,1.142472,359.4196,356.7366,358.3383,0.1557494,-0.02414131,1.14333,359.5154,356.7392,358.3153,0.1270378,-0.4313818,1.111543,359.0719,0.2671901,358.9965,0.1603861,-0.4901868,1.238849,0.01814931,359.8766,0.08226582,0.06690644,0.5590857,1.115488,355.5837,0.954417,358.5733,0.06614574,0.6946582,1.131141,359.2122,0.4241726,358.7806,0.002146872,0.8608565,1.113757,358.3775,8.937799,19.48327,-0.1262958,0.8619033,1.115207,348.7032,9.182359,78.97594,-0.1541504,0.616156,1.146431,352.1635,8.349238,85.33621,-0.1830113,0.3615329,1.178784,342.591,62.47323,82.23588,0.08661824,0.9536385,1.097713,359.2122,0.4241798,358.7806,0.07899525,1.040814,1.145504,359.2164,351.2735,0.3292103,0.1521505,0.8561162,1.108043,358.8869,357.5804,345.5112,0.2701866,0.8724868,1.104481,347.881,349.067,281.6,0.3022871,0.6215654,1.133943,353.3361,350.213,276.828,0.3352276,0.3640764,1.164177,350.4846,290.3448,284.8044,
245,2.818082,0.06860115,0.4389573,1.154885,358.9715,0.8951304,358.4679,0.009389277,0.3603508,1.140072,0.8860288,1.944877,0.1299064,-0.03184199,-0.01492226,1.143471,0.6560541,1.957589,0.0926343,-0.01822848,-0.4287746,1.101914,0.5738772,358.4461,359.3198,-0.06194841,-0.4879938,1.218637,359.8573,0.08459302,0.0455888,0.1245802,0.349351,1.142472,359.4196,356.7366,358.3383,0.1557494,-0.02414131,1.14333,359.5154,356.7392,358.3153,0.1270378,-0.4313818,1.111543,359.0719,0.2671901,358.9965,0.1603861,-0.4901868,1.238849,359.9218,0.06063067,359.8585,0.06690644,0.5590857,1.115488,355.5837,0.954417,358.5733,0.06614574,0.6946582,1.131141,359.2122,0.4241726,358.7806,0.002146872,0.8608565,1.113757,358.3775,8.937799,19.48327,-0.1262958,0.8619033,1.115207,348.2357,9.860929,78.54691,-0.1552592,0.6166243,1.148998,351.6899,9.000693,84.91875,-0.1852687,0.3624862,1.184011,342.9013,64.84656,80.70039,0.08661824,0.9536385,1.097713,359.2122,0.4241798,358.7806,0.07899525,1.040814,1.145504,359.5029,351.3156,0.1651824,0.1521505,0.8561162,1.108043,358.8869,357.5804,345.5112,0.2701866,0.8724868,1.104481,347.5341,348.3961,282.3099,0.3046879,0.6221759,1.136326,352.975,349.6109,277.5193,0.3400922,0.3653134,1.169005,351.04,289.2317,287.0392,
246,2.829138,0.06860115,0.4389573,1.154885,358.9715,0.8951304,358.4679,0.009389277,0.3603508,1.140072,0.8860288,1.944877,0.1299064,-0.03184199,-0.01492226,1.143471,0.6560541,1.957589,0.0926343,-0.01822848,-0.4287746,1.101914,0.5738772,358.4461,359.3198,-0.06194841,-0.4879938,1.218637,359.9168,0.174882,359.9191,0.1245802,0.349351,1.142472,359.4196,356.7366,358.3383,0.1557494,-0.02414131,1.14333,359.5154,356.7392,358.3153,0.1270378,-0.4313818,1.111543,359.0719,0.2671901,358.9965,0.1603861,-0.4901868,1.238849,359.8449,0.03212303,359.9799,0.06690644,0.5590857,1.115488,355.5837,0.954417,358.5733,0.06614574,0.6946582,1.131141,359.2122,0.4241726,358.7806,0.002146872,0.8608565,1.113757,358.3775,8.937799,19.48327,-0.1262958,0.8619033,1.115207,347.7809,10.54396,78.1276,-0.1562764,0.6171089,1.15153,351.2289,9.657148,84.51109,-0.1873396,0.3634729,1.189166,344.9842,68.07107,77.36404,0.08661824,0.9536385,1.097713,359.2122,0.4241798,358.7806,0.07899525,1.040814,1.145504,359.863,351.3425,0.04836283,0.1521505,0.8561162,1.108043,358.8869,357.5804,345.5112,0.2701866,0.8724868,1.104481,347.1764,347.7102,283.0179,0.3070072,0.6228351,1.138807,352.6024,348.9937,278.2075,0.3447912,0.366649,1.174031,351.8078,287.881,289.3992,
247,2.840185,0.06796017,0.4385011,1.154406,358.6247,0.2914803,358.2447,0.008605392,0.3600312,1.139442,0.6890998,2.23454,0.2521544,-0.03175789,-0.01532012,1.144307,0.489229,2.245152,0.2197252,-0.01738767,-0.429256,1.103849,359.8121,359.368,359.5865,-0.05896212,-0.487091,1.222041,359.9518,0.197492,359.9309,0.123721,0.3486086,1.143133,359.5147,355.6809,358.138,0.153614,-0.02498823,1.143849,359.7202,355.6858,358.0887,0.1239969,-0.4319948,1.109967,358.919,0.07685991,358.9627,0.1568865,-0.490479,1.237539,359.8156,359.922,0.2046354,0.06714761,0.5583921,1.114265,355.2426,0.363917,358.3489,0.06674527,0.6940582,1.129098,359.178,0.5410002,358.517,0.003476525,0.8605379,1.111734,358.2491,9.145613,20.11144,-0.1249631,0.86015,1.113691,347.4139,11.17564,77.66442,-0.1561974,0.6158471,1.152201,350.8548,10.25974,84.05894,-0.1885598,0.3627204,1.192102,346.4984,70.58741,75.08531,0.08834147,0.9529204,1.095464,359.178,0.5410053,358.517,0.08121355,1.04016,1.143214,0.2633327,351.3621,359.9788,0.1534453,0.8551047,1.105727,358.8528,358.344,344.8286,0.2716114,0.8700661,1.100616,346.8562,347.0294,283.7195,0.3107059,0.6210962,1.137299,352.2665,348.3807,278.8896,0.3508235,0.3656098,1.174942,352.7322,286.3838,291.2643,
