Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
3067,34.24893,7.730312,184.9424,359.1717,8.111991,215.3251,337.7444,61.02437,186.8089,19.9959,4.563684,166.8918,355.8999,4.563679,166.8918,355.8999,356.3035,149.7365,30.452,38.61917,175.2343,333.0674,19.50318,180.3633,8.56507,19.50318,180.3633,8.565071,359.2386,184.5061,358.8599,359.2386,184.5061,358.8599,17.58033,182.6341,359.2528,17.58033,182.6341,359.2528,348.1262,198.9852,90.50058,351.6808,198.866,96.74329,351.2916,254.0923,68.55799,19.94539,182.0375,354.3406,20.87072,176.7525,355.6412,17.58033,182.6341,359.2528,26.59523,238.1246,338.2604,6.940682,225.4664,269.4052,352.2363,119.3342,284.0012,
3068,34.25984,7.559166,184.96,359.1906,7.856169,215.3592,337.012,62.36784,187.0491,20.64711,4.572032,166.8926,355.8835,4.572027,166.8926,355.8835,356.0232,149.5457,31.59835,39.49842,174.7572,332.0436,19.50319,180.3633,8.565067,19.50319,180.3633,8.565068,359.5939,184.5314,358.8652,359.5939,184.5314,358.8652,18.12956,182.627,359.1542,18.12956,182.627,359.1542,348.2408,199.2997,90.7126,351.7958,199.1938,96.95278,352.2018,255.1085,68.5933,21.88891,182.0936,354.2993,21.81319,176.7852,355.4626,18.12956,182.627,359.1542,26.5177,240.1345,341.0258,6.644621,226.8292,268.8608,352.4369,117.6847,283.9436,
3069,34.27075,7.493671,184.9816,359.1931,7.548187,215.4521,336.2719,63.58696,187.4975,21.51443,4.573605,166.888,355.8784,4.573597,166.888,355.8784,355.6801,149.2934,32.79574,40.20287,174.2352,331.0398,19.50318,180.3633,8.565074,19.50319,180.3633,8.565072,359.8956,184.5691,358.8542,359.8956,184.5691,358.8542,19.00095,182.5997,359.0397,19.00095,182.5997,359.0397,348.3172,199.9345,90.88462,351.8725,199.8393,97.12286,353.0477,256.2886,68.85477,23.81812,182.1559,354.232,22.71587,176.8477,355.2635,19.00095,182.5997,359.0397,26.65971,241.9394,343.6025,6.387599,227.8416,268.3663,352.656,116.2232,283.9705,
3070,34.28196,7.587873,185.0079,359.1771,7.220388,215.6161,335.4798,64.8065,188.1633,22.61566,4.567345,166.8776,355.8728,4.567334,166.8776,355.8728,355.336,148.975,34.08031,40.87213,173.6359,329.9749,19.50319,180.3633,8.56507,19.50319,180.3633,8.56507,0.1091699,184.6193,358.828,0.1091699,184.6193,358.828,20.00498,182.5734,358.937,20.00498,182.5734,358.937,348.3691,200.6362,91.19538,351.9249,200.5606,97.43021,354.2128,258.7021,69.59261,25.26819,182.232,354.1431,23.57927,176.9572,355.0707,20.00498,182.5734,358.937,26.80174,243.9774,346.3306,6.092877,228.9559,267.9543,352.9622,114.6928,284.092,
3071,34.29328,7.911049,185.0378,359.1273,6.927443,215.862,334.7365,66.05048,189.2076,24.1239,4.565262,166.8751,355.8608,4.565262,166.8751,355.8608,355.0369,148.5777,35.48149,41.54,172.9832,328.8989,19.50319,180.3633,8.565076,19.50319,180.3633,8.565078,0.237547,184.6844,358.7669,0.237547,184.6844,358.7669,21.18811,182.545,358.8397,21.18811,182.545,358.8397,348.4619,201.4572,91.49862,352.0179,201.4006,97.73005,355.3169,260.6601,70.47907,26.13433,182.3025,353.9887,24.44766,177.0938,354.8005,21.18811,182.545,358.8397,26.92593,246.0635,349.2366,5.879856,230.0364,267.7477,353.0852,113.2974,284.5019,
3072,34.30426,8.231624,185.0613,359.08,6.596392,216.1216,333.9215,67.24637,190.3009,25.66004,4.564126,166.885,355.826,4.564144,166.885,355.826,354.71,148.1462,36.89537,42.09803,172.2822,327.7937,19.50319,180.3633,8.56507,19.50319,180.3633,8.565074,0.3896628,184.7391,358.7094,0.3896628,184.7391,358.7094,22.35029,182.5,358.7344,22.35029,182.5,358.7344,348.482,202.2907,91.8219,352.0383,202.2543,98.04988,356.5868,263.4625,71.88083,26.98951,182.3437,353.8247,25.33445,177.1754,354.5343,22.35029,182.5,358.7344,26.94425,248.0533,352.1086,5.608068,231.0678,267.4189,353.1398,111.9682,284.9903,
3073,34.31544,8.554722,185.0896,359.0376,6.228463,216.4075,333.1032,68.36372,191.6603,27.48442,4.561696,166.8857,355.805,4.561686,166.8857,355.805,354.3514,147.6796,38.35916,42.55629,171.5655,326.7085,19.50319,180.3633,8.565062,19.50318,180.3633,8.56507,0.5685379,184.8,358.6602,0.5685379,184.8,358.6602,23.505,182.4679,358.6404,23.505,182.4679,358.6404,348.4142,203.1879,92.15236,351.9707,203.1722,98.3769,357.7961,266.3249,73.33749,27.85728,182.4105,353.6902,26.27108,177.296,354.3033,23.505,182.4679,358.6404,26.86633,249.7369,354.8991,5.541111,232.071,267.0095,352.9611,110.6853,285.117,
3074,34.32643,8.885001,185.113,358.9948,5.883177,216.6935,332.2843,69.46016,193.0487,29.30075,4.570243,166.8801,355.8131,4.570245,166.8801,355.8131,354.0088,147.1992,39.79661,42.94623,170.8309,325.6264,19.50319,180.3633,8.565068,19.50319,180.3633,8.565067,0.7677647,184.8538,358.6104,0.7677647,184.8538,358.6104,24.67348,182.4193,358.5347,24.67348,182.4193,358.5347,348.3717,204.0746,92.45046,351.9283,204.0775,98.6718,358.8447,268.9487,74.64767,28.72898,182.451,353.5403,27.2252,177.3709,354.0604,24.67348,182.4193,358.5347,26.79085,251.0475,357.5187,5.682072,232.9662,266.4619,352.4745,109.6985,285.0373,
3075,34.33737,9.221834,185.1324,358.962,5.515802,216.9948,331.412,70.47954,194.5033,31.16351,4.576128,166.8617,355.8284,4.576118,166.8616,355.8284,353.6474,146.6816,41.24273,43.20651,170.0518,324.5251,19.50319,180.3633,8.565068,19.50319,180.3633,8.565082,0.9952701,184.898,358.5757,0.9952701,184.898,358.5757,25.83869,182.3634,358.4431,25.8387,182.3634,358.4431,348.2749,204.9856,92.74269,351.8314,205.007,98.96085,359.8676,271.7138,76.07677,29.62774,182.4787,353.4322,28.24767,177.4166,353.8845,25.8387,182.3634,358.4431,26.70433,252.2604,0.007474627,5.856083,233.8321,265.9384,351.9976,108.7565,284.9048,
3076,34.34862,9.563627,185.1508,358.9371,5.154706,217.3026,330.5611,71.46431,196.1102,33.16375,4.574404,166.8631,355.8077,4.574393,166.8631,355.8077,353.2999,146.1481,42.67657,43.40016,169.2472,323.4112,19.50319,180.3633,8.565072,19.50319,180.3633,8.565071,1.235947,184.9384,358.5536,1.235947,184.9384,358.5536,27.01057,182.305,358.3639,27.01057,182.305,358.3639,348.1475,205.9223,93.01645,351.7038,205.9607,99.23154,0.7698282,274.1136,77.16621,30.51356,182.5105,353.3651,29.26016,177.4652,353.7771,27.01057,182.305,358.3639,26.62863,253.2066,2.364161,6.198123,234.6356,265.3788,351.3237,108.0936,284.6254,
3077,34.35989,9.902859,185.1598,358.9194,4.792083,217.6107,329.6765,72.40474,197.6821,35.08809,4.562342,166.8736,355.7535,4.562342,166.8736,355.7535,352.949,145.5847,44.10426,43.47221,168.3969,322.2691,19.50319,180.3633,8.565066,19.50319,180.3633,8.565072,1.488412,184.9616,358.541,1.488412,184.9616,358.541,28.15305,182.2263,358.2884,28.15305,182.2263,358.2884,347.9642,206.8769,93.23966,351.5203,206.9294,99.45216,1.595371,276.0706,77.89304,31.37953,182.5027,353.3185,30.26383,177.4449,353.7131,28.15305,182.2263,358.2884,26.54591,254.1634,4.597827,6.506971,235.4663,264.8354,350.6855,107.4861,284.4559,
3078,34.37067,10.23634,185.1713,358.9083,4.426989,217.9294,328.7843,73.27783,199.3485,37.08968,4.568566,166.8657,355.7567,4.568566,166.8657,355.7567,352.5975,145.0026,45.53988,43.45345,167.5407,321.1477,19.50319,180.3633,8.565074,19.50319,180.3633,8.565071,1.74512,184.9863,358.5387,1.74512,184.9863,358.5387,29.26181,182.1573,358.2269,29.26181,182.1573,358.2269,347.7052,207.8753,93.43155,351.2612,207.9399,99.64159,2.284798,277.6648,78.14761,32.20834,182.5183,353.312,31.22883,177.4598,353.7117,29.26181,182.1573,358.2269,26.39882,255.0563,6.814932,6.809696,236.2996,264.3274,349.9841,107.015,284.4976,
3079,34.38194,10.5711,185.1798,358.8937,4.090662,218.2453,327.9065,74.14766,201.0387,39.08136,4.576938,166.8504,355.7735,4.576938,166.8504,355.7735,352.2751,144.42,46.94295,43.3839,166.6764,320.0275,19.50319,180.3633,8.565076,19.50319,180.3633,8.565065,2.005696,185.0074,358.5307,2.005696,185.0074,358.5307,30.36247,182.0729,358.1423,30.36248,182.0729,358.1423,347.4762,208.8512,93.593,351.032,208.9259,99.80087,2.809057,279.0901,78.36358,32.99802,182.52,353.2777,32.1345,177.452,353.6897,30.36248,182.0729,358.1423,26.23167,255.9846,9.008691,7.070693,237.1324,263.911,349.3382,106.7172,284.7928,
3080,34.39322,10.90127,185.1861,358.879,3.755146,218.565,327.0572,74.98434,202.9734,41.31966,4.573504,166.8322,355.7861,4.573509,166.8322,355.7861,351.9697,143.8259,48.3516,43.25233,165.8244,318.9478,19.50319,180.3633,8.565074,19.50318,180.3633,8.565074,2.267166,185.025,358.5226,2.267166,185.025,358.5226,31.43394,181.9832,358.0553,31.43394,181.9832,358.0553,347.161,209.8744,93.72618,350.7166,209.9576,99.93203,2.788164,279.4368,77.82288,33.74141,182.5122,353.2455,32.97737,177.4325,353.6713,31.43394,181.9832,358.0553,26.00358,256.8504,11.20985,7.34814,237.9594,263.608,348.7079,106.5424,285.1849,
3081,34.40428,11.2333,185.2009,358.8596,3.46692,218.8794,326.3047,75.77672,205.1664,43.80342,4.570211,166.8326,355.7509,4.570221,166.8326,355.7509,351.7041,143.2557,49.70884,43.11116,165.0379,317.9672,19.50319,180.3633,8.565066,19.50319,180.3633,8.565066,2.535805,185.0574,358.5086,2.535805,185.0574,358.5086,32.49397,181.9099,357.9595,32.49397,181.9099,357.9595,346.9281,210.8339,93.87206,350.4835,210.9263,100.0758,3.042961,280.3931,77.86037,34.45969,182.5469,353.2027,33.78491,177.4843,353.6341,32.49397,181.9099,357.9595,25.86311,257.587,13.20168,7.657083,238.6716,263.299,348.0959,106.3342,285.4407,
3082,34.41526,11.55695,185.216,358.8359,3.15874,219.2069,325.5608,76.48682,207.6746,46.60826,4.565455,166.8489,355.6978,4.565455,166.8489,355.6978,351.4434,142.6683,51.10322,42.91385,164.2896,317.0696,19.50319,180.3633,8.565076,19.5032,180.3633,8.565061,2.802214,185.0913,358.4886,2.802214,185.0913,358.4886,33.50993,181.8373,357.8575,33.50993,181.8373,357.8575,346.5743,211.8983,93.93498,350.1296,211.9947,100.1374,2.463397,279.6824,77.01511,35.1281,182.578,353.143,34.52558,177.536,353.5638,33.50993,181.8373,357.8575,25.68909,258.2452,15.16255,7.985612,239.4004,262.9741,347.4751,106.0711,285.609,
3083,34.42645,11.88493,185.2332,358.8097,2.892061,219.5296,324.8325,77.19337,210.1698,49.3524,4.571861,166.8396,355.7074,4.571864,166.8396,355.7074,351.1985,142.0739,52.49664,42.66129,163.5603,316.2191,19.50319,180.3633,8.565073,19.50319,180.3633,8.565065,3.079295,185.1293,358.4651,3.079295,185.1293,358.4651,34.51729,181.7651,357.7442,34.51729,181.7651,357.7442,346.2947,212.8882,94.02171,349.8499,212.9901,100.2225,1.93439,279.0502,76.27394,35.78612,182.6203,353.0723,35.25343,177.6057,353.4815,34.51729,181.7651,357.7442,25.58409,258.8039,16.98558,8.303429,240.0124,262.5873,346.8419,105.8047,285.7935,
3084,34.43727,12.24023,185.2411,358.7801,2.600965,219.8761,324.0644,77.77596,212.7272,52.14484,4.573771,166.836,355.712,4.573772,166.836,355.712,350.9731,141.4472,53.9113,42.29981,162.844,315.4351,19.50319,180.3633,8.565071,19.50319,180.3633,8.56507,3.387206,185.158,358.4392,3.387206,185.158,358.4392,35.49018,181.6838,357.6254,35.49018,181.6838,357.6254,346.0111,213.8382,94.11382,349.5662,213.9461,100.3129,1.521127,278.6279,75.73939,36.40526,182.6593,353.0069,35.91302,177.6774,353.4152,35.49018,181.6838,357.6254,25.47197,259.2817,18.76519,8.628302,240.5659,262.2626,346.173,105.6641,286.1477,
3085,34.44859,12.56669,185.2548,358.7545,2.340511,220.2069,323.344,78.40025,215.5302,55.16134,4.581767,166.8192,355.7497,4.581775,166.8192,355.7497,350.7618,140.8339,55.30547,41.91883,162.1455,314.6754,19.50319,180.3633,8.565065,19.50319,180.3633,8.565065,3.672924,185.1905,358.4166,3.672924,185.1905,358.4166,36.44634,181.6006,357.5027,36.44634,181.6006,357.5027,345.7414,214.7903,94.1656,349.2964,214.9016,100.3634,0.8262391,277.7262,75.23949,37.00888,182.6924,352.9393,36.569,177.7332,353.3491,36.44634,181.6006,357.5027,25.33678,259.7538,20.53597,8.941165,241.1079,262.0413,345.5161,105.5907,286.6829,
3086,34.45962,12.88518,185.2691,358.7312,2.085375,220.5353,322.6606,78.95775,218.6206,58.46441,4.591968,166.8085,355.767,4.591965,166.8085,355.767,350.5709,140.2201,56.69422,41.49737,161.4807,313.9828,19.50318,180.3633,8.56507,19.50318,180.3633,8.565074,3.954085,185.2225,358.3975,3.954085,185.2225,358.3975,37.36177,181.5223,357.3885,37.36178,181.5223,357.3885,345.5527,215.6211,94.25648,349.1074,215.7382,100.4526,0.3453552,277.2232,74.94232,37.56647,182.7334,352.8904,37.16275,177.804,353.3092,37.36178,181.5223,357.3885,25.21416,260.1763,22.20034,9.258831,241.6249,261.8602,344.8862,105.5219,287.1802,
3087,34.4707,13.16266,185.2866,358.7108,1.893407,220.8168,322.0929,79.37765,221.161,61.15316,4.596702,166.8048,355.7617,4.596701,166.8048,355.7617,350.4175,139.7053,57.83328,41.07336,160.9354,313.4388,19.50319,180.3633,8.56507,19.50319,180.3633,8.56507,4.209854,185.2587,358.3808,4.209854,185.2587,358.3808,38.13496,181.4642,357.2801,38.13496,181.4642,357.2801,345.4074,216.3554,94.29433,348.962,216.475,100.4897,359.5664,276.3245,74.98314,38.07381,182.8015,352.8462,37.72747,177.911,353.2798,38.13496,181.4642,357.2801,25.3095,260.3929,23.33028,9.470622,241.7284,261.5306,344.3158,105.5723,287.7197,
3088,34.48205,13.23406,185.3077,358.7072,1.870629,220.8916,321.9765,79.14828,220.5333,60.51594,4.583408,166.8368,355.6985,4.583421,166.8368,355.6985,350.3668,139.6704,57.81425,40.86384,160.9185,313.4718,19.50318,180.3633,8.56506,19.50318,180.3633,8.565078,4.318875,185.2934,358.3786,4.318875,185.2934,358.3786,38.29015,181.4932,357.2423,38.29014,181.4932,357.2423,345.5331,216.3852,94.3859,349.0876,216.5105,100.5802,358.9927,275.667,74.97688,38.42393,182.9067,352.8238,38.27268,178.0452,353.2491,38.29014,181.4932,357.2423,26.42468,259.8986,21.92085,9.256824,240.3455,260.2842,343.7981,105.771,288.2921,
3089,34.4929,13.30209,185.3343,358.7028,1.887819,220.9453,321.9405,78.96577,220.1604,60.13703,4.573208,166.8437,355.6893,4.573208,166.8437,355.6893,350.323,139.65,57.78531,40.70203,160.92,313.5175,19.50319,180.3633,8.565071,19.50319,180.3633,8.565063,4.420777,185.337,358.3763,4.420777,185.337,358.3763,38.4405,181.5363,357.209,38.44051,181.5363,357.209,345.6801,216.4284,94.45001,349.2343,216.5576,100.6438,358.3737,274.8797,75.06216,38.74792,183.043,352.809,38.77478,178.232,353.2292,38.44051,181.5363,357.209,27.52843,259.3783,20.47202,8.964854,238.937,259.152,343.361,106.0534,288.9228,
3090,34.50402,13.36906,185.3602,358.6962,1.888402,221.0111,321.8569,78.75181,219.657,59.62776,4.581044,166.8387,355.709,4.581038,166.8387,355.709,350.2757,139.6221,57.77966,40.54263,160.9396,313.5983,19.50318,180.3633,8.565072,19.50318,180.3633,8.565072,4.522502,185.38,358.3708,4.522502,185.38,358.3708,38.58825,181.5791,357.177,38.58825,181.5791,357.177,345.8119,216.4785,94.51447,349.366,216.6118,100.7077,357.8113,274.1492,75.04224,39.07352,183.169,352.7842,39.27986,178.4044,353.1832,38.58825,181.5791,357.177,28.67897,258.7206,18.9166,8.580022,237.3723,258.0278,343.0004,106.2665,289.4963,
3091,34.51529,13.43263,185.3857,358.6895,1.872984,221.0819,321.7707,78.5261,219.3354,59.3191,4.584846,166.838,355.7196,4.584846,166.838,355.7196,350.2242,139.5893,57.7871,40.38014,160.9624,313.688,19.50319,180.3633,8.565082,19.50319,180.3633,8.565081,4.620639,185.4223,358.3651,4.620639,185.4223,358.3651,38.7271,181.6218,357.146,38.7271,181.6218,357.146,345.9568,216.5084,94.58328,349.5109,216.6459,100.7759,357.2959,273.4786,75.00273,39.39043,183.2921,352.7586,39.77333,178.5727,353.1353,38.7271,181.6218,357.146,29.81458,257.897,17.35244,8.21193,235.7641,256.9911,342.5869,106.5729,289.9995,
3092,34.52634,13.50172,185.4087,358.6859,1.868211,221.1461,321.6949,78.29076,218.9431,58.9351,4.581333,166.8356,355.707,4.581342,166.8356,355.707,350.187,139.5633,57.77562,40.23209,160.9872,313.7769,19.50319,180.3633,8.565068,19.50319,180.3633,8.565065,4.724961,185.4594,358.3641,4.724961,185.4594,358.3641,38.88161,181.6623,357.1275,38.88161,181.6623,357.1275,346.0899,216.5574,94.64262,349.6437,216.6986,100.8348,356.8621,272.8685,75.0703,39.72239,183.4027,352.7517,40.28748,178.7214,353.1059,38.88161,181.6623,357.1275,30.94402,256.9947,15.74106,7.872762,234.2164,256.007,342.123,106.8695,290.4129,
3093,34.53741,13.56475,185.4268,358.685,1.845637,221.2132,321.5869,78.04812,218.4788,58.47584,4.580852,166.8339,355.6953,4.580853,166.8339,355.6953,350.1399,139.5202,57.79226,40.05188,161.0034,313.8681,19.50319,180.3633,8.565071,19.50318,180.3633,8.56507,4.824496,185.4878,358.3661,4.824496,185.4878,358.3661,39.01921,181.6963,357.1177,39.0192,181.6963,357.1177,346.2102,216.5898,94.70061,349.7639,216.7346,100.8923,356.4165,272.4048,75.21005,40.0471,183.4878,352.7531,40.79633,178.8292,353.0833,39.0192,181.6963,357.1177,32.05441,255.9638,14.05862,7.509304,232.6581,255.0338,341.6541,107.2202,290.7301,
3094,34.54846,13.62455,185.4424,358.6934,1.818829,221.2774,321.4583,77.84386,217.9868,57.9784,4.589444,166.8261,355.7049,4.589443,166.8261,355.7049,350.1035,139.4795,57.80114,39.88131,161.0122,313.9454,19.50319,180.3633,8.565066,19.50319,180.3633,8.565064,4.918669,185.5083,358.3818,4.918669,185.5083,358.3818,39.1524,181.7358,357.1413,39.1524,181.7358,357.1413,346.3029,216.6251,94.75578,349.8565,216.7733,100.947,356.0145,271.9629,75.47568,40.35465,183.5694,352.8113,41.28046,178.9336,353.1367,39.1524,181.7358,357.1413,33.1109,254.8121,12.35408,7.140573,231.0634,254.215,341.2669,107.5667,290.9034,
3095,34.55978,13.67307,185.4471,358.7043,1.78587,221.3263,321.3424,77.6729,217.5568,57.54403,4.596572,166.8154,355.7218,4.596582,166.8154,355.7218,350.0729,139.4358,57.80724,39.70293,160.9918,313.9772,19.50318,180.3633,8.565072,19.50318,180.3633,8.565071,4.99709,185.5111,358.399,4.99709,185.5111,358.399,39.2581,181.7512,357.1644,39.2581,181.7512,357.1644,346.4427,216.6098,94.77267,349.9962,216.759,100.964,355.8596,271.7265,76.20157,40.61362,183.5965,352.8676,41.69114,178.9533,353.1946,39.2581,181.7512,357.1644,34.05072,253.7081,10.71682,6.77457,229.6244,253.5448,340.9926,108.018,290.9923,
3096,34.57063,13.71792,185.4485,358.7177,1.763207,221.3616,321.2565,77.55043,217.2302,57.21103,4.590394,166.8146,355.7051,4.590397,166.8146,355.7051,350.0573,139.4054,57.78788,39.55251,160.9611,313.9788,19.50319,180.3633,8.56507,19.50319,180.3633,8.565065,5.067094,185.5078,358.4196,5.067094,185.5078,358.4196,39.35826,181.7608,357.1939,39.35826,181.7608,357.1939,346.5477,216.6063,94.78622,350.1012,216.7563,100.9777,355.8891,271.6224,77.1227,40.8407,183.6112,352.9377,42.04952,178.9561,353.2769,39.35826,181.7608,357.1939,34.91527,252.6236,9.118671,6.356577,228.2444,252.9626,340.7699,108.5422,291.1768,
3097,34.58184,13.7497,185.4436,358.74,1.750649,221.3777,321.1718,77.5041,216.7855,56.73388,4.585542,166.8134,355.6881,4.585556,166.8134,355.6881,350.0576,139.389,57.73456,39.42154,160.8917,313.9015,19.50319,180.3633,8.56507,19.50318,180.3633,8.565076,5.115085,185.4914,358.4521,5.115085,185.4914,358.4521,39.43128,181.7629,357.2441,39.43128,181.7629,357.2441,346.6685,216.5518,94.79601,350.222,216.7024,100.9876,356.1178,271.5813,78.11092,40.99429,183.6089,353.0541,42.29427,178.9371,353.4413,39.43128,181.7629,357.2441,35.5931,251.8275,7.723015,5.881031,227.1336,252.6498,340.8519,109.0331,291.4451,
3098,34.59286,13.77969,185.4366,358.7625,1.750926,221.3838,321.1027,77.49874,216.3082,56.20936,4.589139,166.8185,355.6724,4.589133,166.8185,355.6724,350.0727,139.3862,57.65895,39.32408,160.8221,313.8089,19.50318,180.3633,8.565068,19.50319,180.3633,8.565069,5.157344,185.4719,358.4846,5.157344,185.4719,358.4846,39.50317,181.7602,357.2952,39.50317,181.7602,357.2952,346.8003,216.4681,94.82688,350.3537,216.6206,101.0185,356.4838,271.697,79.19878,41.12386,183.5968,353.1719,42.49774,178.9054,353.6097,39.50317,181.7602,357.2952,36.23037,251.0381,6.357249,5.441311,226.0751,252.4458,340.9332,109.4774,291.7574,
3099,34.60392,13.80194,185.4286,358.7895,1.776909,221.3668,321.0871,77.55894,215.8827,55.72565,4.590646,166.8181,355.6764,4.590631,166.8181,355.6764,350.0953,139.3909,57.57281,39.24668,160.7434,313.6912,19.50319,180.3633,8.565077,19.50318,180.3633,8.565067,5.186847,185.449,358.5236,5.186847,185.449,358.5236,39.55901,181.7601,357.3605,39.55901,181.7601,357.3605,346.9325,216.3547,94.87125,350.4858,216.5099,101.0627,356.7559,271.7273,80.11471,41.21168,183.5878,353.3177,42.63696,178.8826,353.8241,39.55901,181.7601,357.3605,36.80613,250.0708,5.059974,5.179909,224.9882,252.3429,340.7459,109.9595,292.0206,
3100,34.61516,13.81744,185.4166,358.8182,1.797248,221.3468,321.0531,77.64367,215.4238,55.20683,4.588208,166.8039,355.6967,4.588215,166.804,355.6967,350.1271,139.4025,57.4753,39.1872,160.6544,313.5477,19.50319,180.3633,8.565073,19.50319,180.3633,8.565072,5.2047,185.4191,358.5645,5.2047,185.4191,358.5645,39.60148,181.7523,357.43,39.60149,181.7523,357.43,347.0512,216.2592,94.87482,350.6044,216.4146,101.0666,357.3056,271.7376,80.68037,41.25922,183.5607,353.4706,42.71215,178.8342,354.0534,39.60149,181.7523,357.43,37.34126,249.0724,3.768712,4.942379,223.9708,252.1859,340.4756,110.5493,292.2291,
3101,34.62633,13.83581,185.4083,358.842,1.816381,221.3307,321.0464,77.69888,215.1635,54.91116,4.585252,166.7967,355.6993,4.585264,166.7967,355.6993,350.1546,139.4133,57.38887,39.13644,160.5856,313.4368,19.50319,180.3633,8.565066,19.50319,180.3633,8.565059,5.226905,185.3969,358.5988,5.226905,185.3969,358.5988,39.64985,181.7493,357.4879,39.64984,181.7493,357.4879,347.1553,216.1882,94.8812,350.7086,216.3439,101.0731,357.5891,271.687,81.05834,41.32059,183.5469,353.5998,42.80737,178.8068,354.2451,39.64984,181.7493,357.4879,37.85617,248.1529,2.487612,4.696378,223.0345,252.0808,340.2918,111.0479,292.4521,
3102,34.63726,13.85364,185.4027,358.8673,1.830848,221.3237,320.9971,77.75037,214.7074,54.40068,4.594156,166.7968,355.6961,4.594156,166.7968,355.6961,350.1773,139.4257,57.29564,39.07666,160.5074,313.3089,19.50319,180.3633,8.565074,19.50318,180.3633,8.565068,5.248211,185.3786,358.6355,5.248211,185.3786,358.6355,39.69664,181.7525,357.547,39.69663,181.7525,357.547,347.2502,216.1546,94.85137,350.8035,216.3085,101.0439,357.9836,271.5912,80.96234,41.37968,183.5533,353.74,42.90022,178.8112,354.461,39.69663,181.7525,357.547,38.29427,247.408,1.340584,4.495051,222.2906,252.0549,340.2081,111.5112,292.6261,
3103,34.64851,13.87023,185.4039,358.8924,1.848848,221.3201,320.9593,77.79689,214.3259,53.97047,4.59566,166.8008,355.6836,4.595658,166.8008,355.6836,350.1889,139.4367,57.21126,39.01235,160.4346,313.1897,19.50319,180.3633,8.565066,19.50319,180.3633,8.565069,5.268841,185.3709,358.6728,5.268841,185.3709,358.6728,39.73941,181.7717,357.6066,39.73941,181.7717,357.6066,347.3368,216.1459,94.81185,350.8903,216.2972,101.0051,358.3273,271.4138,80.96023,41.43993,183.6004,353.8884,42.99733,178.8802,354.6953,39.73941,181.7717,357.6066,38.72712,246.7073,0.1483846,4.264057,221.5869,252.0739,340.3187,111.7647,292.744,
3104,34.65973,13.88372,185.4112,358.9185,1.871596,221.3209,320.9057,77.86222,213.8755,53.46013,4.581555,166.8027,355.6659,4.581561,166.8027,355.6659,350.1943,139.4536,57.11919,38.95134,160.3559,313.0534,19.50319,180.3633,8.565064,19.50318,180.3633,8.565067,5.284195,185.3725,358.7122,5.284195,185.3725,358.7122,39.77483,181.8047,357.6665,39.77482,181.8047,357.6665,347.4212,216.1742,94.73429,350.9748,216.3206,100.9287,358.3601,270.956,80.96529,41.48386,183.6885,354.0506,43.07014,179.0156,354.9638,39.77482,181.8047,357.6665,39.12216,246.007,359.0034,4.007826,220.9111,252.0523,340.5854,111.8787,292.6792,
