Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
354,4.012572,10.27968,359.8655,359.1296,7.70111,30.5819,2.51658,358.7644,1.52529,351.4218,7.21591,342.9809,356.2101,4.141645,343.3129,355.2529,5.060204,328.8034,0.7403761,356.856,357.4798,11.6914,24.72839,359.9838,355.2837,357.7346,356.3163,359.4912,351.821,359.7093,359.598,351.821,359.7093,359.598,9.374286,359.2605,2.492302,9.374286,359.2605,2.492302,5.480601,4.237278,27.18931,6.09681,4.057281,7.153862,22.05193,353.0813,358.9436,349.7069,359.7736,358.0968,356.3984,358.613,1.550172,9.374286,359.2605,2.492302,6.421442,354.8354,343.8991,7.916495,0.2446186,339.9901,28.93504,6.926236,0.139522,
355,4.023616,10.28173,359.8654,359.1324,7.710988,30.58139,2.514101,358.7719,1.525265,351.4149,7.263892,342.9771,356.2256,4.143359,343.3143,355.2544,5.05967,328.8037,0.730057,356.8604,357.4815,11.68211,24.81696,359.9897,355.2678,357.7321,356.317,359.4901,351.8158,359.7075,359.603,351.8158,359.7075,359.603,9.373656,359.2597,2.499636,9.373656,359.2597,2.499636,5.501364,4.243217,27.03175,5.980948,4.560671,7.369897,25.62241,353.7737,359.3918,349.6882,359.77,358.1132,356.3606,358.6076,1.578518,9.373656,359.2597,2.499636,6.421954,354.8789,343.8668,7.920022,0.2872418,339.9578,28.98439,6.729642,359.1397,
356,4.035044,10.28337,359.8678,359.1353,7.717956,30.58294,2.518099,358.7799,1.526273,351.4149,7.378316,342.9644,356.263,4.137715,343.3139,355.2549,5.058001,328.8052,0.7323336,356.8578,357.4828,11.6833,24.87129,359.9929,355.2627,357.736,356.3148,359.492,351.8138,359.7094,359.6078,351.8138,359.7094,359.6078,9.373952,359.2646,2.507622,9.373952,359.2646,2.507622,5.640176,3.892426,26.8568,5.849669,5.20101,7.765258,28.28467,355.4119,359.4644,349.6808,359.7765,358.1282,356.3462,358.6206,1.599839,9.373952,359.2646,2.507622,6.435887,354.9726,343.8678,7.933808,0.3811504,339.9601,27.77985,6.007762,358.7236,
357,4.045808,10.28654,359.8699,359.1375,7.719469,30.58533,2.516268,358.7803,1.528961,351.4126,7.354596,342.9705,356.2573,4.137097,343.3179,355.2565,5.049876,328.8064,0.7325087,356.8506,357.4841,11.67955,24.92267,-0.00304298,355.2542,357.7391,356.3166,359.4915,351.8136,359.7113,359.6118,351.8136,359.7113,359.6118,9.377082,359.2689,2.51355,9.377082,359.2689,2.51355,5.715416,3.774464,26.62393,5.808602,5.485884,7.999948,29.61504,356.3134,359.9451,349.6791,359.784,358.1403,356.3408,358.6335,1.619949,9.377082,359.2689,2.51355,6.456684,355.0801,343.8785,7.953503,0.4891812,339.9727,25.67719,5.499856,359.4231,
358,4.056823,10.28479,359.874,359.1399,7.729914,30.58876,2.517767,358.7902,1.532267,351.4088,7.295866,342.9754,356.2394,4.138672,343.3173,355.2576,5.059296,328.8121,0.7224683,356.8637,357.491,11.67528,24.85207,359.988,355.2633,357.7399,356.3165,359.4919,351.8153,359.7167,359.6153,351.8153,359.7167,359.6153,9.378396,359.2777,2.517419,9.378396,359.2777,2.517419,5.754327,3.628049,26.70361,5.788722,5.590368,7.900153,28.63273,356.922,0.5690023,349.686,359.8028,358.1497,356.3473,358.6634,1.637038,9.378396,359.2777,2.517419,6.474461,355.1696,343.9032,7.968898,0.5795779,339.9991,24.11849,5.488425,359.7488,
359,4.068172,10.28911,359.8767,359.1397,7.723574,30.59245,2.508794,358.7803,1.537255,351.4041,7.313222,342.9752,356.2423,4.139991,343.3185,355.2554,5.009949,328.8107,0.734614,356.8146,357.4892,11.6622,25.0249,-0.004871191,355.2345,357.7433,356.3178,359.4937,351.8197,359.7212,359.6154,351.8197,359.7212,359.6154,9.384603,359.2835,2.516195,9.384603,359.2835,2.516195,5.804143,3.530498,26.6241,5.824703,5.560691,7.80683,26.31405,357.232,0.6691287,349.6999,359.8183,358.1483,356.3723,358.6861,1.6402,9.384603,359.2835,2.516195,6.499878,355.2802,343.9187,7.992756,0.6909062,340.017,22.36811,5.880456,359.9586,
360,4.079225,10.29019,359.8804,359.1397,7.723196,30.59628,2.509064,358.7801,1.54104,351.4046,7.317064,342.9739,356.2462,4.138047,343.3178,355.2575,5.005782,328.8134,0.7422925,356.8073,357.4911,11.66692,24.98881,359.9925,355.2401,357.7451,356.3173,359.4927,351.8233,359.727,359.6153,351.8233,359.727,359.6153,9.387526,359.2919,2.516123,9.387526,359.2919,2.516123,5.820638,3.485431,26.64713,5.883219,5.39335,7.569327,23.63955,357.0389,0.5115995,349.7122,359.8369,358.1463,356.3949,358.7158,1.636317,9.387526,359.2919,2.516123,6.521679,355.3574,343.9686,8.009766,0.7696539,340.069,20.84445,6.088543,359.719,
361,4.090238,10.28898,359.882,359.1387,7.717811,30.59787,2.524378,358.7828,1.540233,351.4205,7.274686,342.9765,356.2345,4.1376,343.3155,355.2584,5.012432,328.8158,0.741394,356.8136,357.4933,11.66933,24.92932,359.9865,355.2499,357.7468,356.316,359.4932,351.8283,359.7304,359.6133,351.8283,359.7304,359.6133,9.391217,359.2957,2.512465,9.391217,359.2957,2.512465,5.809035,3.519498,26.68782,5.96691,5.106017,7.242268,21.55547,356.4496,0.4350111,349.7303,359.8472,358.1389,356.4229,358.7312,1.62495,9.391217,359.2957,2.512465,6.548737,355.4214,344.0539,8.028713,0.8362401,340.1567,19.99869,6.040376,359.2033,
362,4.101578,10.29433,359.8835,359.1367,7.712442,30.60006,2.532602,358.782,1.541123,351.4302,7.297847,342.9738,356.2421,4.136699,343.3147,355.2583,5.014053,328.8163,0.7455869,356.813,357.4933,11.67377,24.93542,359.9896,355.2499,357.745,356.3158,359.4926,351.8357,359.7336,359.6102,351.8357,359.7336,359.6102,9.402943,359.2994,2.509625,9.402943,359.2994,2.509625,5.808563,3.629864,26.53631,6.121795,4.593847,7.154122,18.66483,355.5439,0.7261621,349.754,359.8553,358.1286,356.4564,358.7446,1.603442,9.402943,359.2994,2.509625,6.565571,355.4381,344.0709,8.043878,0.8536462,340.1754,19.72356,5.957231,358.675,
363,4.112457,10.29252,359.887,359.1383,7.717405,30.60307,2.541945,358.7909,1.542754,351.4359,7.202074,342.9857,356.213,4.139491,343.3168,355.2597,5.030253,328.821,0.7437522,356.828,357.4977,11.67995,24.85065,359.985,355.2635,357.7459,356.3154,359.4915,351.8406,359.7381,359.6122,351.8406,359.7381,359.6122,9.407333,359.3073,2.513941,9.407331,359.3073,2.51394,5.830551,3.645697,26.39551,6.261477,4.12869,7.080592,14.99629,354.7817,1.338719,349.7723,359.868,358.1343,356.4805,358.7687,1.60357,9.407331,359.3073,2.51394,6.575946,355.4913,344.0661,8.054676,0.9068556,340.1715,19.1318,5.992415,358.2381,
364,4.123477,10.29852,359.8878,359.1386,7.711045,30.60499,2.537806,358.7834,1.545241,351.4354,7.198156,342.9847,356.2135,4.138414,343.3153,355.2609,5.032236,328.8208,0.7471953,356.8282,357.497,11.68393,24.85053,359.9886,355.2668,357.7431,356.3165,359.4945,351.85,359.739,359.6126,351.85,359.739,359.6126,9.421002,359.3094,2.51632,9.421002,359.3094,2.51632,5.88871,3.618062,26.14612,6.419884,3.635183,7.323861,11.36609,353.9192,2.371675,349.8026,359.8689,358.1359,356.5263,358.7736,1.598814,9.421002,359.3094,2.51632,6.579134,355.4993,343.9944,8.064534,0.9129941,340.1002,18.60625,6.366609,357.5786,
365,4.134787,10.3027,359.8901,359.139,7.700847,30.60843,2.538753,358.7749,1.548423,351.4412,7.125003,342.9953,356.1918,4.139907,343.3178,355.2621,5.032743,328.8224,0.749506,356.8275,357.4983,11.68619,24.80255,359.9873,355.273,357.7418,356.3188,359.4935,351.8619,359.7425,359.6128,351.8619,359.7425,359.6128,9.43484,359.3147,2.516442,9.43484,359.3147,2.516442,5.91375,3.745604,25.80067,6.574051,3.160848,7.609417,7.799011,352.7239,3.617656,349.8427,359.8792,358.1357,356.5896,358.7916,1.595825,9.43484,359.3147,2.516442,6.568616,355.4221,343.922,8.060869,0.8338318,340.0269,19.46938,7.174357,357.2766,
366,4.145741,10.30683,359.8919,359.1395,7.698692,30.61084,2.539284,358.7733,1.550743,351.4427,7.126274,342.9959,356.1919,4.140061,343.3184,355.2617,5.032075,328.823,0.7582591,356.8227,357.4977,11.69353,24.76378,359.9833,355.2819,357.7448,356.3159,359.4948,351.8747,359.7454,359.6132,351.8747,359.7454,359.6132,9.449053,359.3191,2.516883,9.449053,359.3191,2.516883,5.95225,3.712807,25.7099,6.643102,2.977402,7.753319,5.137846,351.9768,4.636585,349.8855,359.887,358.1364,356.6586,358.8062,1.593551,9.449053,359.3191,2.516883,6.545852,355.289,343.826,8.047193,0.6979825,339.9288,21.7267,7.997548,358.077,
367,4.156889,10.31014,359.8944,359.1422,7.68728,30.61409,2.553149,358.77,1.551756,351.4602,7.01633,343.0047,356.1571,4.137835,343.3156,355.2598,5.040483,328.825,0.7655877,356.8266,357.4985,11.70399,24.61989,359.9713,355.3059,357.7487,356.3139,359.4954,351.8882,359.748,359.6168,351.8882,359.748,359.6168,9.461894,359.3249,2.522052,9.461892,359.3249,2.522052,5.9777,3.643123,25.78653,6.637578,3.048647,7.714365,4.220585,351.8278,5.220593,349.9308,359.8943,358.1473,356.7365,358.8228,1.605582,9.461892,359.3249,2.522052,6.531594,355.1893,343.7637,8.038827,0.596387,339.8652,23.55078,8.288517,358.8965,
368,4.168148,10.31171,359.896,359.1462,7.687049,30.61587,2.553481,358.7699,1.553475,351.4606,6.923615,343.0128,356.1303,4.135095,343.3146,355.2609,5.029878,328.8264,0.7605882,356.8196,357.5009,11.69452,24.52468,359.9554,355.3135,357.7498,356.3142,359.493,351.9035,359.749,359.622,351.9035,359.749,359.622,9.476235,359.3281,2.526911,9.476235,359.3281,2.526911,5.978011,3.665349,25.84774,6.639883,3.066768,7.767511,4.451857,351.8773,5.137386,349.9834,359.8983,358.1635,356.8221,358.832,1.633149,9.476235,359.3281,2.526911,6.511021,355.064,343.6761,8.02656,0.4686316,339.7758,25.53818,8.125944,359.4878,
369,4.179102,10.31526,359.8982,359.1514,7.677172,30.61895,2.545284,358.7573,1.557717,351.4583,6.854071,343.026,356.1078,4.136347,343.3203,355.26,5.019146,328.8273,0.7616315,356.8098,357.502,11.69027,24.51567,359.9523,355.3127,357.7472,356.3148,359.4935,351.915,359.7498,359.6297,351.915,359.7498,359.6297,9.490314,359.3325,2.537388,9.490314,359.3325,2.537388,5.979387,3.728183,25.8154,6.659931,3.039281,7.8826,4.428228,351.8232,5.00177,350.0225,359.9011,358.1878,356.8811,358.8418,1.668181,9.490314,359.3325,2.537388,6.484499,354.964,343.5341,8.013436,0.3645362,339.6314,26.66637,7.68041,359.4741,
370,4.190172,10.32092,359.9005,359.1563,7.679823,30.62164,2.543342,358.7587,1.560719,351.4554,6.830318,343.0272,356.1015,4.134305,343.3196,355.2607,5.014462,328.8288,0.7588271,356.807,357.5039,11.68557,24.50383,359.9503,355.3106,357.746,356.3167,359.4911,351.9257,359.7509,359.6372,351.9257,359.7509,359.6372,9.504582,359.3372,2.54776,9.504582,359.3372,2.54776,5.981495,3.796328,25.76891,6.658969,3.098792,8.053332,4.886827,351.9473,4.98078,350.0573,359.9056,358.2115,356.9355,358.8536,1.704003,9.504582,359.3372,2.54776,6.459361,354.909,343.3568,8.004976,0.3045258,339.4519,26.89991,7.291129,358.5057,
371,4.201454,10.32404,359.9024,359.1596,7.692722,30.62305,2.543813,358.7702,1.562198,351.4495,6.844176,343.0291,356.1052,4.134759,343.3234,355.2605,5.017109,328.8311,0.7494748,356.8138,357.5074,11.67865,24.50163,359.9486,355.3094,357.745,356.3182,359.4918,351.9303,359.7522,359.6424,351.9303,359.7522,359.6424,9.513109,359.3409,2.554442,9.513107,359.3409,2.554442,6.035535,3.77638,25.49989,6.676363,3.15274,8.466413,4.984821,352.004,5.684713,350.0722,359.9114,358.2276,356.9522,358.8641,1.731222,9.513107,359.3409,2.554442,6.436779,354.8836,343.1991,7.997218,0.2745795,339.2922,27.10023,7.098536,357.2135,
372,4.21249,10.3294,359.9058,359.1591,7.693981,30.62687,2.547374,358.773,1.565487,351.452,6.864698,343.0262,356.1115,4.132941,343.3228,355.2599,5.014606,328.8332,0.7536231,356.8096,357.509,11.68108,24.54187,359.9551,355.3029,357.7445,356.3193,359.4897,351.9354,359.7575,359.642,351.9354,359.7575,359.642,9.523055,359.3484,2.554842,9.523055,359.3484,2.554842,6.119162,3.711541,25.13109,6.709177,3.190626,9.02668,4.800838,351.9727,6.74928,350.0883,359.928,358.2251,356.9727,358.8906,1.725178,9.523055,359.3484,2.554842,6.410644,354.8896,342.981,7.991551,0.2743387,339.0718,26.80611,7.096625,355.2699,
373,4.223566,10.33113,359.9085,359.1566,7.704131,30.62898,2.579164,358.7972,1.56285,351.4746,6.779016,343.0353,356.0854,4.133911,343.3228,355.2604,5.029756,328.8364,0.754468,356.8225,357.5117,11.6891,24.52169,359.9559,355.3126,357.7497,356.3177,359.4934,351.9391,359.7628,359.6382,351.9391,359.7628,359.6382,9.530169,359.3549,2.551688,9.530169,359.3549,2.551688,6.258557,3.4822,24.68084,6.738354,3.268259,9.777639,4.060722,351.9348,8.05799,350.1009,359.9423,358.212,356.9831,358.9137,1.696595,9.530169,359.3549,2.551688,6.400865,355.0048,342.7658,8.001879,0.3834673,338.8558,26.01095,7.107681,354.041,
374,4.234772,10.33779,359.9116,359.1556,7.722752,30.63193,2.583986,358.8158,1.565265,351.4697,6.79664,343.0333,356.0912,4.136985,343.323,355.2622,5.04394,328.839,0.757247,356.8336,357.5136,11.69834,24.52168,359.9588,355.3169,357.7532,356.3153,359.4937,351.9489,359.7679,359.6365,351.9489,359.7679,359.6365,9.548112,359.3621,2.551826,9.548112,359.3621,2.551826,6.469996,3.081956,24.12872,6.747312,3.490258,10.75554,2.466583,351.8901,9.384495,350.1332,359.9563,358.2062,357.0198,358.9377,1.678492,9.548112,359.3621,2.551826,6.396985,355.1164,342.5229,8.020616,0.4882885,338.6129,24.44276,7.158248,353.5133,
375,4.2459,10.34338,359.9177,359.1564,7.726268,30.63848,2.591117,358.8223,1.570751,351.4742,6.755071,343.0374,356.0788,4.137146,343.3228,355.2628,5.049824,328.845,0.7544123,356.8401,357.5198,11.69869,24.4853,359.9595,355.3227,357.7517,356.3189,359.4944,351.9611,359.7771,359.6378,351.9611,359.7771,359.6378,9.565071,359.3757,2.553669,9.565071,359.3757,2.553669,6.718904,2.667828,23.2858,6.761548,3.733914,12.06196,0.4910125,351.634,10.79702,350.1739,359.9856,358.2079,357.0771,358.985,1.679374,9.565071,359.3757,2.553669,6.375833,355.1986,342.2163,8.028069,0.5615685,338.3045,22.6831,7.260623,353.3668,
376,4.256894,10.35514,359.9259,359.1581,7.731868,30.64779,2.59283,358.828,1.579866,351.4729,6.714252,343.0417,356.0641,4.137627,343.3232,355.2609,5.10023,328.8554,0.7404713,356.891,357.5308,11.71072,24.2839,359.9608,355.3466,357.7421,356.3287,359.4832,351.981,359.7894,359.6406,351.981,359.7894,359.6406,9.594248,359.3934,2.55582,9.594248,359.3934,2.55582,7.129198,1.818782,22.12962,6.724615,4.186773,14.03643,357.5038,350.6119,13.29315,350.2396,0.02643122,358.2133,357.172,359.0489,1.692754,9.594248,359.3934,2.55582,6.364655,355.2991,341.8778,8.048357,0.6522045,337.9652,20.92801,7.546733,352.9893,
377,4.268125,10.36317,359.9351,359.1625,7.739282,30.65751,2.596384,358.8362,1.589117,351.4724,6.6367,343.0519,356.039,4.137797,343.3257,355.26,5.107623,328.8647,0.7319022,356.9016,357.541,11.70677,24.1983,359.9467,355.3588,357.7454,356.3257,359.4844,351.9995,359.8017,359.6472,351.9995,359.8017,359.6472,9.620118,359.4134,2.564636,9.620118,359.4134,2.564636,7.728585,0.4054439,20.33591,6.512554,5.167681,16.71912,354.2054,348.8241,16.29034,350.3015,0.06692739,358.2313,357.2579,359.1161,1.720097,9.620118,359.4134,2.564636,6.350829,355.4079,341.5376,8.066109,0.7507772,337.6239,19.16221,7.800483,352.2586,
378,4.279188,10.37376,359.9456,359.1662,7.734437,30.66985,2.5784,358.8233,1.604158,351.4592,6.593462,343.0559,356.0269,4.139935,343.325,355.2621,5.088371,328.8738,0.7238951,356.8885,357.5517,11.6905,24.10527,359.9246,355.3678,357.7487,356.3243,359.4872,352.0268,359.8168,359.6526,352.0268,359.8168,359.6526,9.654048,359.4364,2.56963,9.654046,359.4364,2.56963,8.27304,359.7139,16.93513,6.465096,5.639824,21.0006,351.0012,346.9588,19.09338,350.393,0.1167717,358.244,357.3965,359.1967,1.743576,9.654046,359.4364,2.56963,6.328067,355.5094,341.0979,8.084068,0.8387607,337.1822,16.76245,8.056458,351.1968,
379,4.290455,10.38358,359.9546,359.1698,7.735129,30.68003,2.577129,358.8233,1.614532,351.4577,6.498408,343.0671,355.997,4.139684,343.3265,355.2616,5.089122,328.882,0.7189448,356.8915,357.5606,11.68654,23.98349,359.909,355.3823,357.7495,356.3239,359.4861,352.053,359.8294,359.6577,352.053,359.8294,359.6577,9.686422,359.4561,2.575098,9.68642,359.4561,2.575098,8.195473,1.122125,15.16101,7.04711,4.121754,24.06413,347.6487,344.8399,21.69106,350.4811,0.1576713,358.257,357.5303,359.2643,1.764397,9.68642,359.4561,2.575098,6.291604,355.6205,340.5646,8.096942,0.9329968,336.6457,14.09314,8.394894,350.0821,
380,4.301754,10.39074,359.963,359.172,7.735435,30.68936,2.594827,358.8321,1.621165,351.4729,6.302936,343.0871,355.933,4.137066,343.3262,355.2572,5.094718,328.8911,0.7092694,356.9011,357.5709,11.68075,23.78305,359.8824,355.4112,357.7554,356.3224,359.4891,352.082,359.8423,359.66,352.082,359.8423,359.66,9.718462,359.4747,2.575213,9.71846,359.4747,2.575213,7.54338,3.45164,16.80269,7.84161,1.826834,23.93119,345.1355,343.4599,23.05792,350.5796,0.1995405,358.261,357.6825,359.3316,1.773568,9.71846,359.4747,2.575213,6.250081,355.7292,339.9962,8.107815,1.023162,336.0736,11.46925,8.816579,348.9684,
381,4.312915,10.40177,359.97,359.1731,7.715079,30.69808,2.61446,358.8238,1.626699,351.4998,6.294304,343.085,355.9297,4.133069,343.3224,355.2546,5.113311,328.8976,0.7103117,356.9169,357.5768,11.69061,23.64242,359.8737,355.4324,357.7517,356.3217,359.4876,352.1098,359.8531,359.6611,352.1098,359.8531,359.6611,9.752654,359.4905,2.576244,9.752652,359.4905,2.576243,7.181796,4.349346,18.25508,8.139832,0.8933226,24.01604,343.3236,342.7529,23.43363,350.6726,0.2323631,358.2622,357.8258,359.3867,1.771619,9.752652,359.4905,2.576243,6.172601,355.765,339.2718,8.096948,1.034266,335.3421,9.223094,9.017424,347.7399,
382,4.323664,10.40815,359.9774,359.1739,7.707583,30.70693,2.603324,358.8118,1.637161,351.4938,6.228521,343.0938,355.9119,4.137854,343.3238,355.2588,5.117173,328.9041,0.7142125,356.9185,357.5827,11.69587,23.51641,359.8707,355.4482,357.7479,356.3289,359.4844,352.1327,359.8643,359.6615,352.1327,359.8643,359.6615,9.778665,359.5074,2.578148,9.778665,359.5074,2.578148,7.096716,4.31961,19.13066,8.107163,0.879307,24.89726,342.0605,342.2874,23.47153,350.7499,0.2648562,358.2616,357.9447,359.4431,1.760201,9.778665,359.5074,2.578148,6.045854,355.6997,338.4245,8.047895,0.938472,334.483,7.747806,9.125164,346.8351,
383,4.335042,10.41561,359.9854,359.1738,7.699637,30.71604,2.619339,358.8126,1.64377,351.5116,6.149648,343.1021,355.8889,4.138186,343.3232,355.2602,5.131376,328.9112,0.7232878,356.9265,357.5881,11.71064,23.42113,359.8634,355.4653,357.7505,356.3242,359.4827,352.1523,359.8767,359.6609,352.1523,359.8767,359.6609,9.803355,359.5259,2.57995,9.803353,359.5259,2.57995,7.004233,4.319827,20.00112,8.06655,0.896011,25.77379,340.6964,341.7119,23.86346,350.8157,0.3009694,358.2576,358.043,359.5051,1.741262,9.803353,359.5259,2.57995,5.905274,355.6031,337.5546,7.98664,0.8092457,333.6,6.820304,9.357468,345.9893,
384,4.346921,10.4252,359.9922,359.1719,7.697246,30.72431,2.629088,358.8152,1.650524,351.5211,6.081942,343.1065,355.8698,4.137174,343.3204,355.2617,5.127753,328.9157,0.7354113,356.9176,357.591,11.71951,23.40723,359.8636,355.4734,357.7518,356.3224,359.4877,352.1712,359.8885,359.6579,352.1712,359.8885,359.6579,9.828587,359.5419,2.576908,9.828587,359.5419,2.576908,6.875686,4.346662,21.07462,8.001694,0.9443255,26.85585,339.7241,341.3997,23.76446,350.8783,0.3361736,358.2456,358.1372,359.562,1.716547,9.828587,359.5419,2.576908,5.672078,355.2841,336.4326,7.855261,0.4458882,332.4564,7.674683,9.023224,345.2511,
385,4.357026,10.43196,-0.001973047,359.1734,7.691169,30.73118,2.634928,358.8127,1.656436,351.5292,5.999774,343.1163,355.8428,4.135386,343.3215,355.2595,5.130959,328.9205,0.7397489,356.9183,357.5952,11.72485,23.29251,359.8608,355.4843,357.7441,356.3279,359.4809,352.1913,359.8969,359.6598,352.1913,359.8969,359.6598,9.852405,359.555,2.580076,9.852405,359.555,2.580076,6.709278,4.441897,22.26347,7.905385,1.064949,28.05573,338.9133,341.2421,24.17321,350.9457,0.3610969,358.25,358.241,359.6056,1.716907,9.852405,359.555,2.580076,5.394506,354.8754,335.2302,7.685967,359.987,331.2282,9.592022,8.177228,344.8571,
386,4.368445,10.43641,0.002833934,359.1763,7.68877,30.73673,2.628274,358.8074,1.662977,351.5246,5.958532,343.1217,355.8277,4.138244,343.3223,355.2581,5.117608,328.9247,0.7346264,356.909,357.6004,11.71396,23.23236,359.8428,355.4942,357.7474,356.3239,359.4877,352.2065,359.9034,359.6638,352.2065,359.9034,359.6638,9.869575,359.5654,2.583526,9.869575,359.5654,2.583526,6.533324,4.536932,23.44695,7.798686,1.186836,29.25075,338.3545,341.022,24.92335,350.9967,0.3832928,358.261,358.3202,359.6418,1.738182,9.869575,359.5654,2.583526,5.062789,354.3915,333.9232,7.470857,359.4458,329.8907,12.90385,6.777319,345.1258,
387,4.379376,10.44095,0.007528086,359.1812,7.679477,30.7425,2.608984,358.79,1.671582,351.5124,5.972047,343.1208,355.8326,4.138454,343.3228,355.2589,5.09741,328.9279,0.732586,356.8923,357.6045,11.70246,23.19286,359.8323,355.4931,357.7445,356.3244,359.4856,352.2155,359.9085,359.6714,352.2155,359.9085,359.6714,9.878403,359.5754,2.592525,9.878401,359.5754,2.592525,6.291789,4.731044,24.80077,7.635815,1.413615,30.62024,338.8694,341.1515,25.79922,351.0263,0.401965,358.2836,358.3767,359.6744,1.779052,9.878401,359.5754,2.592525,4.721097,353.9359,332.6447,7.242064,358.9316,328.5811,15.92317,5.413056,345.264,
388,4.390376,10.43707,0.01427587,359.1856,7.686135,30.74852,2.602302,358.7926,1.678698,351.5034,5.90507,343.128,355.8137,4.136539,343.3234,355.2605,5.099626,328.9369,0.7152257,356.9025,357.6157,11.68834,23.10054,359.8214,355.4982,357.7397,356.329,359.4819,352.2163,359.9172,359.6781,352.2163,359.9172,359.6781,9.875842,359.5895,2.598693,9.87584,359.5895,2.598694,6.033257,4.890468,26.22784,7.459339,1.609547,32.06413,340.2694,341.4006,26.60379,351.0308,0.433867,358.3017,358.3835,359.7241,1.81712,9.87584,359.5895,2.598694,4.305468,353.4159,331.2051,6.952109,358.3424,327.104,20.31597,3.37177,345.4566,
389,4.401843,10.43343,0.01993623,359.189,7.695246,30.75305,2.602486,358.8007,1.683292,351.4991,5.91086,343.126,355.8159,4.132502,343.3228,355.2597,5.103062,328.9437,0.7061071,356.9099,357.6237,11.682,23.13093,359.8237,355.4891,357.7342,356.3295,359.4784,352.2083,359.9242,359.6838,352.2083,359.9242,359.6838,9.866744,359.6014,2.60646,9.866744,359.6014,2.60646,5.770252,4.989546,27.72637,7.281572,1.748954,33.57981,342.4841,341.8636,27.6772,351.005,0.4588533,358.3178,358.3391,359.7638,1.845885,9.866744,359.6014,2.60646,3.875208,352.9939,329.6633,6.654466,357.8432,325.524,24.2959,0.969517,344.9589,
390,4.412665,10.43118,0.0249933,359.1895,7.714194,30.7571,2.598554,358.8153,1.688126,351.4865,5.892135,343.1296,355.8117,4.13505,343.3247,355.2626,5.102039,328.9488,0.7056966,356.9092,357.6289,11.68116,23.18956,359.8258,355.4836,357.7337,356.3257,359.4821,352.1984,359.9316,359.6852,352.1984,359.9316,359.6852,9.856541,359.6124,2.609016,9.856541,359.6124,2.609016,5.478939,5.100786,29.3408,7.080882,1.906167,35.21307,345.1584,342.5051,29.05521,350.9721,0.4840678,358.3199,358.285,359.8022,1.851277,9.856541,359.6124,2.609016,3.462306,352.6503,328.1695,6.36804,357.4216,323.9941,27.22664,358.6163,343.9599,
391,4.423846,10.42385,0.02791133,359.1849,7.727378,30.75804,2.625943,358.84,1.68503,351.5038,5.931929,343.1243,355.8243,4.131259,343.3241,355.2616,5.115384,328.9529,0.7093809,356.9192,357.6322,11.69079,23.25904,359.8412,355.4777,357.7295,356.3269,359.483,352.1805,359.9382,359.6787,352.1805,359.9382,359.6787,9.836619,359.619,2.601419,9.836621,359.619,2.60142,5.178469,5.175767,30.98461,6.871399,2.030472,36.87621,348.037,342.8211,30.69137,350.9135,0.5046794,358.2973,358.1853,359.8293,1.815626,9.836621,359.619,2.60142,3.020828,352.4234,326.4557,6.069004,357.1018,322.2421,28.82146,356.145,342.0569,
