Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
613,6.895745,12.7384,181.404,357.2963,7.275506,212.6174,1.656457,357.9788,183.6882,350.882,13.86228,167.812,358.7823,4.270875,168.6976,355.89,343.7688,150.8007,359.0768,339.1582,181.9031,359.4172,46.25586,151.3212,341.9622,19.75513,171.1606,7.751719,352.1279,183.3184,357.5857,352.1279,183.3184,357.5857,9.876859,183.1502,358.8421,9.876859,183.1502,358.8421,353.8655,190.0379,81.86644,357.3624,189.3872,88.13808,351.9671,148.5089,97.87041,350.3304,192.505,352.6768,1.314326,195.9399,359.6919,9.876859,183.1502,358.8421,356.0093,181.7811,277.9053,1.524816,182.5665,273.3036,359.3706,191.9551,266.267,
614,6.906832,12.72541,181.422,357.2857,7.290842,212.6337,1.65744,357.9927,183.7047,350.8754,13.85158,167.8122,358.7769,4.270842,168.6994,355.8892,343.7686,150.8241,359.0645,339.1642,181.9269,359.4062,46.25783,151.3131,341.954,19.75514,171.1606,7.75172,352.1081,183.3534,357.5706,352.1081,183.3534,357.5706,9.848229,183.1923,358.8192,9.848226,183.1923,358.8192,353.5544,190.2571,82.25407,357.0556,189.63,88.52731,353.1049,148.0115,101.0415,350.2741,192.6225,352.6183,1.222899,196.1034,359.6191,9.848226,183.1923,358.8192,356.1076,182.0542,277.5156,1.628298,182.8021,272.916,0.3595482,191.5361,264.8696,
615,6.917938,12.71626,181.4393,357.2794,7.29092,212.6486,1.666163,357.997,183.7181,350.8829,14.0511,167.7984,358.8361,4.270323,168.6983,355.8882,343.7763,150.8452,359.0534,339.1763,181.9469,359.4006,46.26747,151.3075,341.9455,19.75514,171.1606,7.751719,352.0864,183.3844,357.563,352.0864,183.3844,357.563,9.820167,183.2327,358.8103,9.820164,183.2327,358.8103,353.2438,190.4752,82.62478,356.7491,189.8706,88.89939,354.2665,148.0902,104.1101,350.2039,192.7265,352.5859,1.105684,196.2543,359.5757,9.820164,183.2327,358.8103,356.1705,182.2689,277.1965,1.695298,182.9861,272.5984,1.185452,190.9196,263.0231,
616,6.928814,12.7071,181.4563,357.2756,7.312941,212.6631,1.655798,358.0113,183.7346,350.8633,14.23082,167.7835,358.8876,4.26989,168.7003,355.8889,343.792,150.8703,359.0265,339.203,181.9698,359.3856,46.28527,151.2833,341.9168,19.75514,171.1606,7.75172,352.0588,183.4135,357.5604,352.0588,183.4135,357.5604,9.78721,183.2723,358.8092,9.787207,183.2723,358.8092,352.7119,191.1037,82.36698,356.2144,190.483,88.6488,355.7316,153.4462,108.3235,350.1061,192.8272,352.5721,0.934294,196.4022,359.5602,9.787207,183.2723,358.8092,356.259,182.5015,276.9186,1.787191,183.192,272.3222,2.143284,190.8089,261.0512,
617,6.940011,12.69292,181.4724,357.2749,7.348703,212.6747,1.658569,358.0439,183.7464,350.8484,14.31006,167.7672,358.9102,4.267829,168.6955,355.8912,343.804,150.8958,358.9933,339.2297,181.994,359.3631,46.2998,151.2496,341.8804,19.75513,171.1606,7.751719,352.024,183.4394,357.5624,352.024,183.4394,357.5624,9.743689,183.3091,358.8137,9.743685,183.3091,358.8137,352.2169,191.669,82.15502,355.7171,191.0349,88.44354,354.8615,161.1008,110.9787,349.9852,192.9205,352.5727,0.7284434,196.5393,359.5703,9.743685,183.3091,358.8137,356.2553,182.5816,276.9058,1.783586,183.2708,272.3093,2.22519,191.2482,258.4101,
618,6.951041,12.67637,181.4881,357.2787,7.393004,212.6853,1.637789,358.0727,183.761,350.8089,14.54428,167.742,358.9717,4.267972,168.696,355.889,343.8264,150.9253,358.9423,339.2742,182.0208,359.3306,46.32503,151.1947,341.8205,19.75514,171.1606,7.751719,351.979,183.4622,357.5727,351.979,183.4622,357.5727,9.689511,183.3446,358.8306,9.689511,183.3446,358.8306,351.7121,192.3153,81.69422,355.2072,191.6525,87.99162,354.4633,170.7251,113.3306,349.8206,193.0074,352.6012,0.4418928,196.6696,359.6216,9.689511,183.3446,358.8306,356.1814,182.5614,277.0486,1.70802,183.2643,272.4509,2.176732,191.0638,257.3703,
619,6.962047,12.66464,181.5072,357.2836,7.435327,212.6996,1.617541,358.1001,183.7792,350.7708,14.83693,167.7183,359.0443,4.272381,168.701,355.8813,343.8544,150.9577,358.8915,339.3235,182.0494,359.3014,46.35593,151.1422,341.761,19.75513,171.1606,7.751719,351.9376,183.4895,357.5853,351.9376,183.4895,357.5853,9.642431,183.3876,358.8526,9.642431,183.3876,358.8526,351.252,192.921,81.27967,354.7423,192.2324,87.58552,353.8232,176.4146,112.8501,349.6634,193.1077,352.6377,0.1614632,196.8247,359.6809,9.642431,183.3876,358.8526,356.045,182.4607,277.26,1.568974,183.184,272.6602,1.131348,190.6683,257.1492,
620,6.973303,12.652,181.5228,357.283,7.447196,212.7117,1.613299,358.1084,183.7922,350.7614,15.06256,167.6993,359.1044,4.275495,168.6991,355.8766,343.8803,150.9857,358.8473,339.3676,182.0738,359.2768,46.3842,151.0968,341.7089,19.75513,171.1606,7.751719,351.8989,183.5146,357.5887,351.8989,183.5146,357.5887,9.597363,183.4235,358.8601,9.597361,183.4235,358.8601,350.8931,193.3542,81.06631,354.3809,192.6521,87.37817,352.839,181.0641,113.3972,349.5212,193.1992,352.6439,359.9095,196.9592,359.6951,9.597361,183.4235,358.8601,355.9037,182.336,277.5072,1.424543,183.083,272.905,0.1665881,189.1254,258.1485,
621,6.984459,12.63887,181.5383,357.2794,7.478784,212.7234,1.601591,358.1304,183.8063,350.736,15.29248,167.6747,359.174,4.271523,168.6973,355.8821,343.9039,151.0105,358.8156,339.4035,182.095,359.2621,46.40967,151.0673,341.6725,19.75513,171.1606,7.751723,351.8646,183.5412,357.5861,351.8646,183.5412,357.5861,9.555789,183.4596,358.8594,9.555789,183.4596,358.8594,350.6532,193.6885,80.80298,354.1378,192.97,87.11994,351.8229,181.3277,111.2493,349.3996,193.2929,352.6272,359.6979,197.0947,359.6708,9.555789,183.4596,358.8594,355.7793,182.2459,277.6705,1.297932,183.0086,273.0663,359.6553,187.8516,259.0299,
622,6.995381,12.62948,181.5506,357.274,7.497646,212.7333,1.599494,358.1459,183.8167,350.725,15.43081,167.6629,359.2131,4.270376,168.6986,355.8825,343.9206,151.0294,358.7947,339.4281,182.1113,359.2528,46.42768,151.0489,341.6492,19.75513,171.1606,7.751725,351.8397,183.5638,357.58,351.8397,183.5638,357.58,9.525317,183.4888,358.8532,9.525317,183.4888,358.8532,350.5154,193.9141,80.5667,353.997,193.181,86.88737,351.955,179.7348,109.1004,349.3127,193.3711,352.6013,359.5476,197.2061,359.633,9.525317,183.4888,358.8532,355.6177,182.0838,277.8922,1.133411,182.8678,273.2852,358.9864,186.1584,260.4149,
623,7.006621,12.62333,181.5599,357.2657,7.50318,212.7418,1.597005,358.1496,183.8257,350.7202,15.4939,167.6567,359.23,4.269675,168.6979,355.8813,343.9247,151.0425,358.7857,339.4361,182.1239,359.2472,46.43292,151.0422,341.6412,19.75514,171.1606,7.751722,351.8262,183.5834,357.5686,351.8262,183.5834,357.5686,9.50744,183.5113,358.8376,9.50744,183.5113,358.8376,350.347,194.1499,80.41798,353.8267,193.4075,86.74209,351.4359,177.9406,107.5111,349.2712,193.4369,352.5599,359.479,197.2963,359.5752,9.50744,183.5113,358.8376,355.4398,181.9011,278.0518,0.953365,182.7004,273.4419,358.6029,183.9837,261.5748,
624,7.017727,12.61888,181.57,357.2608,7.507689,212.7513,1.598816,358.1544,183.835,350.7195,15.51581,167.6597,359.2335,4.273656,168.7024,355.8795,343.9263,151.0544,358.7816,339.4395,182.1357,359.2444,46.43543,151.0415,341.6396,19.75512,171.1606,7.751717,351.8183,183.6022,357.5618,351.8183,183.6022,357.5618,9.496552,183.5349,358.8281,9.496552,183.5349,358.8281,350.1618,194.4144,80.26169,353.6396,193.6622,86.58952,350.8806,177.6278,106.6509,349.2487,193.4993,352.5317,359.4417,197.3859,359.5364,9.496552,183.5349,358.8281,355.2699,181.7233,278.1973,0.781393,182.5365,273.5846,358.3959,181.4712,261.7543,
625,7.028756,12.62052,181.5779,357.2596,7.500771,212.7605,1.59127,358.1447,183.8453,350.7163,15.47926,167.6611,359.2268,4.272059,168.7012,355.8833,343.9114,151.0622,358.7836,339.4258,182.1463,359.238,46.42162,151.0441,341.6468,19.75513,171.1606,7.751717,351.825,183.6156,357.5599,351.825,183.6156,357.5599,9.503083,183.5527,358.8237,9.503083,183.5527,358.8237,350.0458,194.5986,80.16157,353.5223,193.8401,86.49184,350.5342,176.7206,106.8017,349.2772,193.5427,352.5238,359.4925,197.4521,359.5344,9.503083,183.5527,358.8237,355.114,181.5446,278.3095,0.6239773,182.3685,273.6941,358.2612,179.0407,261.3081,
626,7.039974,12.61979,181.5866,357.259,7.481603,212.7693,1.607115,358.1356,183.8513,350.7394,15.45172,167.6626,359.2226,4.268331,168.6958,355.8826,343.895,151.069,358.791,339.4081,182.156,359.2354,46.40607,151.0535,341.6609,19.75513,171.1606,7.751718,351.832,183.6296,357.5582,351.832,183.6296,357.5582,9.508749,183.5716,358.8192,9.508749,183.5716,358.8192,349.8578,194.8565,80.06848,353.3331,194.092,86.40209,350.2271,176.2596,108.0572,349.3104,193.5876,352.5134,359.5536,197.5203,359.5277,9.508749,183.5716,358.8192,354.9604,181.3859,278.3626,0.4696598,182.2149,273.7448,358.1616,176.885,260.5865,
627,7.05109,12.62431,181.5951,357.2626,7.467271,212.7803,1.590493,358.115,183.8647,350.7319,15.36783,167.667,359.2006,4.269712,168.6934,355.8854,343.8655,151.0766,358.7941,339.3813,182.1692,359.222,46.37813,151.0542,341.6714,19.75513,171.1606,7.751719,351.8477,183.6411,357.5633,351.8477,183.6411,357.5633,9.525684,183.5896,358.8229,9.525684,183.5896,358.8229,349.6582,195.143,79.95929,353.1321,194.3716,86.29667,349.9163,176.3674,109.0533,349.3708,193.6252,352.5295,359.6601,197.5833,359.5677,9.525684,183.5896,358.8229,354.8314,181.2372,278.4243,0.339702,182.0721,273.8044,358.0555,174.9474,259.9208,
628,7.062005,12.62871,181.6034,357.2646,7.453524,212.7911,1.59252,358.1039,183.875,350.7403,15.11445,167.6881,359.1236,4.273063,168.6947,355.8822,343.8387,151.0834,358.7998,339.3555,182.181,359.2121,46.35255,151.0589,341.6846,19.75514,171.1606,7.75172,351.8632,183.6531,357.566,351.8632,183.6531,357.566,9.542292,183.6073,358.8237,9.542294,183.6073,358.8237,349.4987,195.3664,79.90683,352.9719,194.5915,86.24683,349.9391,176.586,110.6263,349.4308,193.6634,352.5371,359.7659,197.646,359.5931,9.542294,183.6073,358.8237,354.76,181.1621,278.4333,0.268243,181.9979,273.8123,358.2216,173.633,258.9353,
629,7.073209,12.63254,181.6114,357.2664,7.443183,212.8014,1.571515,358.0848,183.8884,350.7271,15.06777,167.6918,359.1098,4.273177,168.6955,355.8823,343.8135,151.0908,358.802,339.3329,182.1933,359.2003,46.32881,151.0594,341.6933,19.75513,171.1606,7.75172,351.8747,183.6647,357.5688,351.8747,183.6647,357.5688,9.554215,183.6246,358.8253,9.554215,183.6246,358.8253,349.3588,195.5769,79.81983,352.8308,194.7965,86.16257,350.0491,176.8671,111.9226,349.4761,193.7014,352.5463,359.8483,197.7079,359.6206,9.554215,183.6246,358.8253,354.6813,181.0829,278.4461,0.1892995,181.9199,273.8239,358.2801,172.4027,258.3635,
630,7.084411,12.63599,181.6167,357.2655,7.426652,212.8086,1.568692,358.069,183.8958,350.7326,15.02934,167.6973,359.0994,4.272546,168.6956,355.8812,343.7993,151.0935,358.8121,339.3157,182.1984,359.2012,46.31507,151.0714,341.7092,19.75514,171.1606,7.751721,351.8847,183.6736,357.567,351.8847,183.6736,357.567,9.565061,183.6367,358.8221,9.56506,183.6367,358.8221,349.2326,195.7651,79.73991,352.7036,194.9795,86.08519,350.175,177.1001,112.7986,349.5159,193.7283,352.5389,359.92,197.7506,359.614,9.56506,183.6367,358.8221,354.6876,181.09,278.4474,0.1956365,181.9271,273.8253,358.4606,172.0048,257.8306,
631,7.095323,12.63332,181.6246,357.2658,7.414563,212.8173,1.56903,358.0586,183.9042,350.7387,14.92355,167.7112,359.0678,4.276314,168.6997,355.8806,343.7866,151.0995,358.8184,339.3017,182.2067,359.1998,46.30307,151.0799,341.7213,19.75513,171.1606,7.751719,351.8882,183.6858,357.5663,351.8882,183.6858,357.5663,9.566224,183.6536,358.8193,9.566224,183.6536,358.8193,349.1479,195.9008,79.6685,352.618,195.1107,86.0156,350.5497,177.3631,113.2517,349.5364,193.7677,352.5305,359.96,197.8108,359.6078,9.566224,183.6536,358.8193,354.6718,181.0866,278.4578,0.179657,181.9247,273.8354,358.6133,171.7442,257.3181,
632,7.106709,12.63337,181.6311,357.2628,7.402381,212.825,1.565764,358.0464,183.9123,350.7418,14.90804,167.7126,359.0667,4.275721,168.6982,355.8828,343.7784,151.1045,358.8255,339.2911,182.2131,359.2015,46.29551,151.09,341.7333,19.75514,171.1606,7.751723,351.8919,183.6979,357.5613,351.8919,183.6979,357.5613,9.56894,183.6687,358.8119,9.56894,183.6687,358.8119,349.0854,196.0084,79.61182,352.5547,195.2148,85.96031,350.9536,177.6244,113.4474,349.5555,193.8056,352.5108,-0.003426641,197.8666,359.5817,9.56894,183.6687,358.8119,354.7099,181.1311,278.4823,0.2173326,181.9716,273.8604,358.7872,172.2294,256.7783,
633,7.117699,12.63477,181.6378,357.2595,7.389905,212.8331,1.561935,358.0336,183.9208,350.7445,14.88636,167.7162,359.0613,4.275832,168.6983,355.8826,343.7672,151.11,358.8316,339.2786,182.2206,359.2006,46.28498,151.0983,341.7446,19.75514,171.1606,7.75172,351.8972,183.7103,357.5563,351.8972,183.7103,357.5563,9.573892,183.6842,358.804,9.57389,183.6842,358.804,349.0138,196.1344,79.54014,352.4821,195.3363,85.89041,351.3817,177.8636,113.6601,349.5802,193.8447,352.4925,0.04289494,197.9246,359.5602,9.57389,183.6842,358.804,354.7724,181.2036,278.4894,0.2797489,182.0448,273.8684,359.0105,172.6558,256.2964,
634,7.128724,12.63629,181.645,357.2595,7.404495,212.8414,1.527974,358.0301,183.9347,350.7079,14.93082,167.7063,359.0741,4.278687,168.6974,355.8874,343.7585,151.1178,358.8295,339.2721,182.2302,359.194,46.2772,151.0966,341.7458,19.75514,171.1606,7.751723,351.8999,183.7216,357.557,351.8999,183.7216,357.557,9.576517,183.7004,358.8045,9.576517,183.7004,358.8045,348.9795,196.2135,79.4795,352.4469,195.4116,85.83087,351.8735,178.1555,113.7443,349.5912,193.8823,352.4939,0.06263942,197.9835,359.5692,9.576517,183.7004,358.8045,354.8527,181.2887,278.5275,0.3594904,182.1336,273.9075,359.2963,173.117,255.7416,
635,7.139901,12.63418,181.6525,357.2607,7.40198,212.8491,1.51598,358.0222,183.9442,350.6987,14.96446,167.7023,359.0849,4.279521,168.6962,355.889,343.7515,151.1269,358.8237,339.269,182.2408,359.185,46.27114,151.0903,341.7421,19.75514,171.1606,7.751719,351.8957,183.733,357.5597,351.8957,183.733,357.5597,9.570042,183.7172,358.8076,9.570042,183.7172,358.8076,348.9623,196.2694,79.40665,352.4288,195.463,85.75898,352.3128,178.6767,113.8647,349.5784,193.922,352.5013,0.04330185,198.0448,359.5891,9.570042,183.7172,358.8076,354.9106,181.363,278.558,0.4169986,182.2108,273.9387,359.6342,173.6872,255.1769,
636,7.150984,12.63136,181.6593,357.2639,7.408459,212.8554,1.514644,358.0272,183.9509,350.6945,14.89558,167.7065,359.0669,4.278869,168.6974,355.8925,343.7445,151.1367,358.812,339.2688,182.2523,359.1709,46.26535,151.0762,341.7309,19.75513,171.1606,7.751721,351.8904,183.7421,357.5656,351.8904,183.7421,357.5656,9.562462,183.7319,358.8145,9.562462,183.7319,358.8145,348.9304,196.3418,79.32178,352.3957,195.5302,85.67538,352.7041,179.2534,114.0294,349.5604,193.9557,352.5196,0.01337806,198.0981,359.6275,9.562462,183.7319,358.8145,354.9721,181.4356,278.6043,0.477759,182.2878,273.9857,359.9365,174.0941,254.7188,
637,7.161994,12.63046,181.6652,357.2715,7.41069,212.8613,1.49055,358.0176,183.9607,350.6724,14.95541,167.7002,359.0804,4.278132,168.698,355.8896,343.7326,151.1467,358.7947,339.2672,182.2652,359.1491,46.2549,151.0531,341.7131,19.75514,171.1606,7.751716,351.8878,183.7472,357.5786,351.8878,183.7472,357.5786,9.558576,183.7438,358.831,9.558576,183.7438,358.831,348.9048,196.4139,79.21918,352.3687,195.596,85.57417,353.0729,180.0818,114.0314,349.5482,193.9776,352.5637,359.992,198.1384,359.7078,9.558576,183.7438,358.831,355.0374,181.5084,278.64,0.5424595,182.3641,274.0222,0.3111043,174.6923,254.4882,
638,7.173197,12.63234,181.6699,357.2743,7.413151,212.8674,1.457281,358.0038,183.9721,350.6423,15.01221,167.6952,359.0941,4.277642,168.7007,355.8886,343.7169,151.1548,358.7829,339.2596,182.2767,359.1301,46.24048,151.0363,341.7024,19.75514,171.1606,7.75172,351.8887,183.7533,357.5846,351.8887,183.7533,357.5846,9.558967,183.7544,358.8378,9.558965,183.7544,358.8378,348.8791,196.4844,79.13428,352.3418,195.6612,85.49047,353.3847,180.8262,113.8742,349.5502,194.001,352.5872,-0.001940848,198.1774,359.7572,9.558965,183.7544,358.8378,355.107,181.5753,278.6933,0.6113042,182.4361,274.0764,0.6512412,175.2197,254.4962,
639,7.184537,12.62761,181.6719,357.2758,7.416134,212.8698,1.437104,357.9968,183.9777,350.6234,14.98043,167.6932,359.082,4.279657,168.6991,355.888,343.703,151.1611,358.7689,339.2546,182.2863,359.11,46.22769,151.016,341.688,19.75514,171.1606,7.751722,351.8827,183.7561,357.5878,351.8827,183.7561,357.5878,9.548855,183.7587,358.8393,9.548855,183.7587,358.8393,348.8513,196.5371,79.05841,352.313,195.7093,85.41576,353.6102,181.631,113.3814,349.5327,194.0149,352.5995,359.974,198.1968,359.7914,9.548855,183.7587,358.8393,355.1602,181.6274,278.7563,0.663473,182.4942,274.14,0.9409614,175.7457,254.6736,
640,7.195339,12.62521,181.6751,357.2764,7.429011,212.8717,1.443157,358.0109,183.9789,350.6224,14.9572,167.6926,359.0725,4.279715,168.6986,355.8864,343.698,151.1669,358.7602,339.2547,182.2933,359.0997,46.2235,151.005,341.6791,19.75513,171.1606,7.751719,351.8787,183.761,357.5892,351.8787,183.761,357.5892,9.542705,183.7657,358.8402,9.542703,183.7657,358.8402,348.8536,196.5645,78.9836,352.3142,195.7321,85.34171,353.755,182.3413,112.7515,349.5195,194.0335,352.6045,359.9532,198.2242,359.8068,9.542703,183.7657,358.8402,355.2183,181.6894,278.7979,0.7210364,182.5602,274.1823,1.150228,176.3058,254.9207,
641,7.206645,12.62124,181.6775,357.2743,7.438551,212.8732,1.434898,358.0153,183.9819,350.6106,15.03917,167.6839,359.0949,4.279348,168.6982,355.8861,343.6974,151.1727,358.7505,339.259,182.2995,359.0909,46.22355,150.9935,341.6684,19.75513,171.1606,7.751721,351.8703,183.7663,357.5869,351.8703,183.7663,357.5869,9.531584,183.7718,358.8363,9.531584,183.7718,358.8363,348.8688,196.5663,78.92501,352.3285,195.7304,85.28345,353.9208,182.8481,112.0184,349.492,194.0534,352.5966,359.9079,198.2503,359.8001,9.531584,183.7718,358.8363,355.274,181.7515,278.8457,0.776091,182.627,274.2308,1.378266,176.8754,255.1184,
642,7.217625,12.61881,181.6804,357.2729,7.427464,212.8759,1.434167,358.0052,183.9845,350.6154,15.12466,167.6794,359.1209,4.2771,168.6975,355.8848,343.6948,151.1772,358.7458,339.2592,182.3047,359.0852,46.22152,150.988,341.6639,19.75513,171.1606,7.751724,351.8655,183.7717,357.5853,351.8655,183.7717,357.5853,9.524863,183.7786,358.8337,9.524863,183.7786,358.8337,348.8867,196.5501,78.91749,352.3463,195.7138,85.27578,354.1179,183.289,111.4274,349.477,194.0726,352.5907,359.8839,198.277,359.7953,9.524863,183.7786,358.8337,355.326,181.8086,278.8831,0.8273734,182.6876,274.2689,1.505236,177.6487,255.3972,
643,7.228584,12.61559,181.6801,357.2719,7.432329,212.8755,1.436143,358.0105,183.9839,350.6147,15.04252,167.6823,359.0962,4.277801,168.6956,355.885,343.6919,151.1791,358.7398,339.2596,182.3073,359.0783,46.21883,150.9797,341.6572,19.75513,171.1606,7.751715,351.8599,183.7722,357.5841,351.8599,183.7722,357.5841,9.516797,183.7785,358.8314,9.516797,183.7785,358.8314,348.9036,196.5262,78.9109,352.3631,195.6895,85.26896,354.2575,183.5989,110.6509,349.459,194.0758,352.5869,359.8565,198.279,359.7929,9.516797,183.7785,358.8314,355.3608,181.8505,278.8921,0.8620614,182.7304,274.2783,1.590984,178.4952,255.6715,
644,7.239854,12.60794,181.6811,357.2734,7.432638,212.8752,1.439638,358.0124,183.983,350.6176,15.00948,167.6846,359.0854,4.279254,168.6952,355.8841,343.6883,151.1792,358.7418,339.2555,182.308,359.0781,46.21537,150.9818,341.6603,19.75513,171.1606,7.751721,351.8515,183.7728,357.5854,351.8515,183.7728,357.5854,9.503119,183.7801,358.8329,9.503119,183.7801,358.8329,348.9501,196.4614,78.91492,352.4096,195.625,85.27231,354.3903,183.8901,109.9498,349.4358,194.079,352.586,359.8254,198.2826,359.7909,9.503119,183.7801,358.8329,355.3842,181.8884,278.8999,0.8853198,182.769,274.2865,1.62688,179.2112,255.876,
645,7.250983,12.60462,181.6813,357.2741,7.439923,212.8747,1.435702,358.0169,183.9833,350.6107,15.01177,167.6821,359.0842,4.279667,168.6947,355.8834,343.6836,151.182,358.7335,339.2556,182.312,359.0682,46.21105,150.9702,341.651,19.75513,171.1606,7.751721,351.846,183.7731,357.5868,351.846,183.7731,357.5868,9.495191,183.7806,358.834,9.495191,183.7806,358.834,348.9919,196.4001,78.93578,352.4518,195.5651,85.2923,354.5275,184.1629,109.3275,349.4181,194.0821,352.591,359.7982,198.2859,359.8038,9.495191,183.7806,358.834,355.4151,181.9375,278.8688,0.9167135,182.8152,274.2559,1.647666,179.846,256.0319,
646,7.261924,12.6017,181.682,357.2753,7.439549,212.8754,1.425815,358.0118,183.9855,350.6023,15.02339,167.6817,359.0875,4.281175,168.6958,355.8843,343.6841,151.1841,358.7278,339.2589,182.3142,359.0635,46.21189,150.9631,341.6441,19.75513,171.1606,7.751719,351.8391,183.7734,357.5891,351.8391,183.7734,357.5891,9.486143,183.7821,358.8377,9.486143,183.7821,358.8377,349.0103,196.3546,78.97842,352.4708,195.5222,85.33424,354.6436,184.5011,108.7769,349.3931,194.085,352.5977,359.7577,198.2904,359.8137,9.486143,183.7821,358.8377,355.4161,181.9623,278.8212,0.9184646,182.8354,274.2086,1.659558,180.4706,256.1771,
647,7.273244,12.59736,181.6821,357.2776,7.450921,212.8748,1.41277,358.0155,183.9872,350.5854,15.0223,167.6788,359.0862,4.281749,168.6963,355.8859,343.6758,151.1859,358.7219,339.2546,182.3177,359.0537,46.20393,150.9537,341.6382,19.75514,171.1606,7.751723,351.836,183.7726,357.5922,351.836,183.7726,357.5922,9.48001,183.7817,358.84,9.48001,183.7817,358.84,349.0389,196.2808,79.06942,352.5007,195.454,85.424,354.8105,184.7561,108.401,349.3858,194.0845,352.6069,359.7495,198.2891,359.8348,9.48001,183.7817,358.84,355.3938,181.9595,278.7689,0.8969539,182.8276,274.156,1.709141,180.9979,256.1573,
648,7.284266,12.59394,181.6816,357.2761,7.440003,212.8758,1.377527,357.9891,183.9937,350.5601,15.13754,167.6717,359.1143,4.289308,168.6977,355.8827,343.6763,151.1875,358.7156,339.2582,182.3195,359.0485,46.20464,150.9456,341.6303,19.75514,171.1606,7.75172,351.8292,183.7728,357.5903,351.8292,183.7728,357.5903,9.47091,183.7809,358.8369,9.47091,183.7809,358.8369,349.0871,196.153,79.2394,352.5512,195.3367,85.59156,354.9756,184.9148,108.2594,349.3633,194.0869,352.6011,359.7131,198.2892,359.8286,9.47091,183.7809,358.8369,355.3635,181.9624,278.6749,0.8680955,182.8214,274.0619,1.729931,181.3554,256.1031,
649,7.295282,12.58918,181.6801,357.2759,7.442302,212.8735,1.381902,357.9932,183.9907,350.5628,15.10185,167.6698,359.1042,4.289321,168.6933,355.8832,343.6768,151.1884,358.7079,339.2625,182.3205,359.042,46.20531,150.9352,341.6205,19.75514,171.1606,7.751722,351.8201,183.7708,357.5905,351.8201,183.7708,357.5905,9.458331,183.7779,358.8366,9.458331,183.7779,358.8366,349.1537,195.9947,79.42219,352.6204,195.1896,85.77158,355.1748,184.9792,108.448,349.3328,194.0832,352.6025,359.6658,198.2805,359.8343,9.458331,183.7779,358.8366,355.3183,181.9555,278.5657,0.8245603,182.8041,273.9524,1.784747,181.7086,255.9628,
650,7.306531,12.58173,181.6765,357.2743,7.448804,212.869,1.37522,357.9957,183.9874,350.5538,15.10365,167.6676,359.1041,4.289793,168.6932,355.884,343.6767,151.1875,358.7007,339.2659,182.3198,359.0356,46.20526,150.9248,341.6107,19.75514,171.1606,7.751723,351.8087,183.7666,357.588,351.8087,183.7666,357.588,9.441623,183.7705,358.8321,9.441623,183.7705,358.8321,349.1957,195.8642,79.58135,352.6646,195.0689,85.92864,355.3975,185.038,108.6864,349.2969,194.072,352.5944,359.6121,198.2574,359.8255,9.441623,183.7705,358.8321,355.282,181.9522,278.4767,0.7895525,182.7922,273.8632,1.791718,182.0268,255.871,
651,7.317562,12.57786,181.6739,357.2722,7.457384,212.8657,1.366149,357.9989,183.9857,350.5418,15.16189,167.6632,359.1197,4.29268,168.6951,355.8849,343.6807,151.1877,358.6925,339.2734,182.3195,359.0306,46.20923,150.9141,341.5995,19.75513,171.1606,7.751719,351.8,183.7638,357.5854,351.8,183.7638,357.5854,9.430385,183.7652,358.8283,9.430383,183.7652,358.8283,349.2445,195.6835,79.87483,352.7173,194.9063,86.2186,355.616,184.9473,109.5097,349.2671,194.065,352.5876,359.5638,198.2421,359.8168,9.430383,183.7652,358.8283,355.2248,181.9331,278.3538,0.7340504,182.7613,273.7398,1.753208,182.191,255.7708,
