Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
729,8.181313,8.838097,214.6666,359.2381,345.2216,245.3958,7.488723,5.188863,219.8406,12.81861,2.416842,242.8069,357.331,2.416843,242.8069,357.331,4.536119,185.5207,334.6222,9.255551,215.172,348.7258,7.216159,236.1638,359.5978,357.6436,236.7226,2.535825,353.8585,216.1741,359.6107,353.8585,216.1741,359.6107,10.58311,217.8187,2.880516,10.58311,217.8187,2.880516,333.2544,247.4985,76.533,336.6793,246.44,83.20297,14.95932,295.6959,92.48095,357.086,225.8087,358.3516,4.314478,233.7256,359.5816,10.58311,217.8187,2.880516,0.08488221,217.5607,289.2356,356.0389,216.6573,279.2362,314.4245,228.1646,269.293,
730,8.19241,8.829873,214.9074,359.2193,345.1765,245.6656,7.3698,5.240187,220.0749,12.22372,2.290138,244.1735,357.2252,2.290139,244.1735,357.2252,4.566291,185.7574,334.6038,9.290855,215.41,348.7247,7.324062,235.9954,359.1912,357.2874,236.601,2.253738,353.8252,216.5632,359.5901,353.8252,216.5632,359.5901,10.53958,218.3407,2.801663,10.53958,218.3407,2.801664,332.6427,248.614,76.52614,336.0677,247.5501,83.20863,14.81364,297.5446,92.05052,357.0006,227.1249,358.1487,4.202734,235.6876,359.5099,10.53958,218.3407,2.801664,0.4038639,218.6542,288.8865,356.6789,217.8514,279.123,314.5739,229.5827,269.3919,
731,8.203616,8.818995,215.1508,359.204,345.0503,245.9455,7.217774,5.310568,220.3409,11.66518,2.187711,245.5404,357.1436,2.187711,245.5404,357.1436,4.503673,186.0114,334.5994,9.238595,215.6587,348.6895,7.647264,236.2655,359.1339,357.4038,236.9018,2.269951,353.7892,216.9542,359.5753,353.7892,216.9542,359.5753,10.48693,218.8708,2.739003,10.48693,218.8708,2.739004,332.0193,249.7265,76.52943,335.4444,248.6576,83.22454,14.70827,299.4612,91.53037,356.9009,228.4441,357.9713,4.082211,237.6708,359.4514,10.48693,218.8708,2.739004,0.287337,219.2546,288.2352,357.9315,218.8189,279.3506,314.6964,231.0319,269.3763,
732,8.214684,8.800644,216.1583,359.1878,344.9185,247.0186,6.929839,5.277927,221.361,11.26014,2.124335,246.9456,357.078,2.124334,246.9456,357.078,4.728664,186.9718,334.7256,9.371869,216.6451,348.9131,7.732625,236.2157,359.1136,357.5098,236.8707,2.253209,353.7467,218.0493,359.5536,353.7467,218.0493,359.5536,10.41512,220.0346,2.665802,10.41512,220.0346,2.665802,331.6191,251.2761,76.48434,335.0435,250.2008,83.18904,14.67849,301.3753,90.94544,356.766,230.0849,357.7986,3.929727,239.6674,359.3651,10.41512,220.0346,2.665802,359.854,220.0954,287.5958,358.9398,220.0356,279.5764,314.8469,232.57,269.2552,
733,8.22572,8.782077,218.1525,359.1741,344.9156,249.0981,6.536683,5.051021,223.2984,11.00513,2.050999,248.3975,357.0067,2.051003,248.3975,357.0067,5.187702,188.8743,334.9801,9.644991,218.6006,349.367,7.977687,236.22,359.2248,357.4854,236.9156,2.475062,353.7067,220.0497,359.5302,353.7067,220.0497,359.5302,10.33998,222.0164,2.599236,10.33998,222.0164,2.599236,331.5269,253.4565,76.26429,334.9477,252.3659,82.97745,14.70628,303.3341,90.44938,356.6215,232.1136,357.6714,3.784552,241.6543,359.2752,10.33998,222.0164,2.599236,358.5105,220.6877,286.6302,0.3319832,221.3199,280.1613,315.0297,234.1837,269.1463,
734,8.236963,8.764514,220.1411,359.1606,344.9092,251.1775,6.117196,4.841846,225.2371,10.7288,1.926591,249.8688,356.9242,1.926593,249.8688,356.9242,5.677365,190.7643,335.26,9.931796,220.5478,349.8591,7.560051,236.4368,359.0178,357.2632,237.1118,2.178832,353.67,222.0467,359.507,353.67,222.0467,359.507,10.26671,223.9979,2.533981,10.26672,223.9979,2.533981,331.4147,255.6419,76.06863,334.8322,254.5374,82.79004,14.74281,305.2642,90.0268,356.4859,234.1524,357.5465,3.658106,243.6642,359.1893,10.26672,223.9979,2.533981,356.8085,220.9418,285.5039,2.171914,222.4494,280.9058,315.2087,235.8027,269.1359,
735,8.247998,8.749169,222.1482,359.1471,344.9211,253.2752,5.696076,4.633677,227.1915,10.45224,1.804093,251.3276,356.8451,1.804091,251.3276,356.8451,6.111313,192.6854,335.5518,10.16404,222.5217,350.334,7.574354,236.5472,358.9999,357.2322,237.2402,2.182005,353.6369,224.0596,359.4837,353.6369,224.0596,359.4837,10.19876,225.993,2.469747,10.19876,225.993,2.469747,331.2953,257.8933,75.81408,334.7084,256.7709,82.54574,14.80267,307.187,89.6619,356.3615,236.1907,357.4247,3.548046,245.6622,359.1049,10.19876,225.993,2.469747,356.6152,222.8076,285.4207,1.980767,224.3071,280.8176,315.4088,237.4314,269.1418,
736,8.259048,8.734797,224.1441,359.1327,344.9223,255.3622,5.274745,4.449018,229.1462,10.18893,1.694023,252.7836,356.7661,1.694023,252.7836,356.7661,6.499572,194.6052,335.8171,10.36943,224.4889,350.7628,7.530359,236.6996,359.1783,357.4135,237.3985,2.314847,353.6104,226.0626,359.4589,353.6104,226.0626,359.4589,10.1363,227.9783,2.402897,10.1363,227.9783,2.402896,331.193,260.04,75.68626,334.6039,258.9082,82.42399,14.91834,309.1033,89.39535,356.2578,238.2225,357.3001,3.470233,247.6567,359.019,10.1363,227.9783,2.402896,356.4542,224.7077,285.3042,1.822879,226.1963,280.697,315.612,239.143,269.1716,
737,8.270309,8.72217,226.1362,359.119,344.9405,257.4461,4.846268,4.282486,231.0982,9.918472,1.609305,254.2246,356.6857,1.609307,254.2246,356.6857,6.855983,196.5285,336.0767,10.54984,226.4561,351.1708,7.53837,237.293,359.1421,357.4565,237.9806,2.261217,353.5854,228.0611,359.4352,353.5854,228.0611,359.4352,10.07998,229.9584,2.335701,10.07998,229.9584,2.335701,331.0702,262.3154,75.40144,334.4763,261.1637,82.15048,15.00141,310.9968,89.03332,356.1619,240.2503,357.1769,3.392953,249.6431,358.942,10.07998,229.9584,2.335701,356.3155,226.6309,285.1627,1.687941,228.106,280.5522,315.7819,240.9438,269.1207,
738,8.281341,8.704256,228.1182,359.1031,344.9877,259.5153,4.435814,4.146588,233.0416,9.658055,1.551869,255.6379,356.6168,1.551871,255.6379,356.6168,7.266409,198.4328,336.3509,10.76961,228.4095,351.6192,7.19328,237.9211,358.9341,356.9666,238.5596,2.049339,353.5645,230.0502,359.4071,353.5645,230.0502,359.4071,10.02056,231.9265,2.259314,10.02056,231.9265,2.259314,330.9797,264.4796,75.21953,334.3825,263.315,81.97607,15.0722,312.7819,88.68553,356.0776,242.2664,357.0405,3.332584,251.6121,358.8501,10.02056,231.9265,2.259314,356.1584,228.5238,285.0211,1.534435,229.9856,280.4069,315.9549,242.822,268.9815,
739,8.29239,8.698137,230.0849,359.0867,345.0608,261.5643,4.043429,3.940086,234.9453,9.364075,1.49045,257.051,356.5438,1.490449,257.051,356.5438,7.562873,200.3422,336.5987,10.90352,230.3561,351.9868,7.113032,239.0271,359.0125,356.8794,239.5969,2.102943,353.5465,232.0246,359.3796,353.5465,232.0246,359.3796,9.980026,233.8819,2.188634,9.980025,233.8819,2.188634,330.8838,266.7133,74.94979,334.2818,265.5299,81.7168,15.14058,314.5616,88.31908,356.0099,244.2713,356.9083,3.29082,253.5759,358.7582,9.980025,233.8819,2.188634,355.998,230.3672,284.914,1.376812,231.8188,280.2961,316.1564,244.6804,268.851,
740,8.303558,8.683493,232.0443,359.0677,345.1115,263.6175,3.599804,3.819819,236.8722,9.081352,1.428149,258.4476,356.4696,1.428149,258.4476,356.4696,7.834711,202.2475,336.8295,11.02439,232.2952,352.3271,6.89041,240.5854,359.1456,356.9924,241.0459,2.095199,353.5327,233.9927,359.3463,353.5327,233.9927,359.3463,9.934878,235.8251,2.099015,9.934876,235.8251,2.099014,330.8114,268.9147,74.68505,334.2047,267.7132,81.46181,15.15322,316.2425,87.97129,355.9559,246.2729,356.7501,3.257944,255.522,358.6525,9.934876,235.8251,2.099014,355.8784,232.2848,284.7092,1.262424,233.7172,280.0887,316.3715,246.6209,268.6284,
741,8.314632,8.677613,233.9897,359.0482,345.333,265.6079,3.351024,3.518192,238.6936,8.755678,1.362853,259.8429,356.387,1.362853,259.8429,356.387,8.092165,204.1412,337.0807,11.12258,234.2214,352.6778,6.730962,242.4751,359.3488,357.104,242.8245,2.178549,353.5147,235.9473,359.3144,353.5147,235.9473,359.3144,9.896966,237.7614,2.02627,9.896966,237.7614,2.02627,330.7307,271.0876,74.46275,334.1198,269.8707,81.2482,15.12378,317.8832,87.60731,355.8922,248.2589,356.6079,3.219372,257.472,358.5316,9.896966,237.7614,2.02627,355.7501,234.1605,284.556,1.137972,235.5785,279.9328,316.5996,248.5679,268.3726,
742,8.32572,8.675618,235.9367,359.0284,345.5815,267.5971,3.105069,3.241212,240.5192,8.424541,1.27035,261.2336,356.2823,1.270353,261.2336,356.2823,8.314416,206.042,337.3605,11.17602,236.1515,353.0357,6.457925,244.7729,359.2645,356.8987,245.02,2.011209,353.5005,237.9021,359.2824,353.5005,237.9021,359.2824,9.867521,239.6971,1.956898,9.867523,239.6971,1.956899,330.6665,273.2601,74.22758,334.0513,272.027,81.0218,15.06406,319.4698,87.23086,355.8427,250.2326,356.471,3.200753,259.4052,358.4089,9.867523,239.6971,1.956899,355.6188,236.0212,284.4073,1.010393,237.4251,279.7813,316.8307,250.5567,268.0561,
743,8.336893,8.686755,237.8714,359.0078,345.9264,269.5505,2.947308,2.911066,242.2974,8.0617,1.194675,262.6267,356.184,1.194676,262.6266,356.184,8.495561,207.9386,337.605,11.2113,238.0718,353.3417,6.396639,247.4583,359.2905,356.9374,247.6276,1.966656,353.4887,239.8467,359.2509,353.4887,239.8467,359.2509,9.864668,241.6249,1.890926,9.864668,241.6249,1.890926,330.6483,275.3671,74.04435,334.0296,274.1218,80.84452,14.99704,321.02,86.84908,355.817,252.2114,356.3347,3.19001,261.354,358.2855,9.864668,241.6249,1.890926,355.5487,237.9276,284.2202,0.9448424,239.3139,279.593,317.0829,252.4999,267.7527,
744,8.347921,8.685532,239.8193,358.9897,346.2723,271.5151,2.790332,2.570046,244.0913,7.699885,1.129909,264.011,356.0891,1.129909,264.011,356.0891,8.694903,209.8409,337.8011,11.28629,239.998,353.6147,6.141089,250.4992,359.279,356.8045,250.6029,1.880858,353.4737,241.8018,359.2224,353.4737,241.8018,359.2224,9.840414,243.5648,1.83388,9.840414,243.5648,1.83388,330.6031,277.5397,73.78872,333.9796,276.2771,80.59794,14.94442,322.5915,86.4761,355.7692,254.183,356.2168,3.160983,263.2955,358.1665,9.840414,243.5648,1.83388,355.443,239.8129,284.0876,0.8423225,241.1866,279.4583,317.3369,254.4527,267.4575,
745,8.35907,8.685069,241.7594,358.9739,346.5817,273.4786,2.601722,2.271301,245.9013,7.355695,1.119504,265.3704,356.0172,1.119508,265.3704,356.0172,8.789811,211.7594,338.0881,11.22579,241.9312,353.9134,6.075401,253.734,359.2542,356.7789,253.8066,1.824019,353.4619,243.7476,359.1974,353.4619,243.7476,359.1974,9.818886,245.498,1.786738,9.818886,245.498,1.786738,330.5753,279.6413,73.59644,333.9481,278.3658,80.41222,14.85477,324.1363,86.13095,355.7291,256.1376,356.1175,3.145649,265.2248,358.0597,9.818886,245.498,1.786738,355.3283,241.6855,283.9299,0.7314273,243.0444,279.2985,317.6063,256.4214,267.1308,
746,8.370228,8.680912,243.6865,358.9605,346.914,275.4246,2.421688,1.987107,247.6993,7.001512,1.07814,266.7311,355.9237,1.078142,266.7311,355.9237,8.832444,213.673,338.3527,11.13125,243.8532,354.1656,6.0821,257.317,359.2384,356.7905,257.3806,1.799887,353.4467,245.679,359.1759,353.4467,245.679,359.1759,9.790728,247.4175,1.744301,9.790726,247.4175,1.7443,330.5468,281.7297,73.39265,333.9156,280.4406,80.21542,14.7202,325.6623,85.84396,355.6765,258.0747,356.0288,3.109667,267.1353,357.9672,9.790726,247.4175,1.7443,355.2173,243.5672,283.7404,0.6248705,244.9082,279.107,317.8677,258.4171,266.7878,
747,8.381286,8.681443,245.5944,358.9494,347.3338,277.3254,2.343333,1.601568,249.4387,6.621799,1.002021,268.0724,355.8178,1.002022,268.0724,355.8178,8.628411,215.5882,339.1005,11.4088,245.6416,354.0814,6.135825,261.1411,359.1725,356.7485,261.2064,1.756844,353.4347,247.5897,359.1589,353.4347,247.5897,359.1589,9.773617,249.3191,1.714556,9.773616,249.3191,1.714557,330.5122,283.8779,73.09613,333.8752,282.5689,79.92889,14.64109,327.228,85.53625,355.6368,259.9839,355.9621,3.084264,269.024,357.8888,9.773616,249.3191,1.714557,355.1212,245.4272,283.5781,0.5325848,246.7529,278.9431,318.148,260.3173,266.5377,
748,8.3924,8.682667,247.4813,358.9415,347.7499,279.2078,2.246037,1.28626,251.1776,6.249586,0.9592581,269.3918,355.7224,0.9592603,269.3918,355.7224,8.861369,217.4509,338.8359,10.91615,247.64,354.601,6.12508,265.1534,359.0959,356.6974,265.2174,1.684782,353.4217,249.4784,359.147,353.4217,249.4784,359.147,9.759812,251.2012,1.694236,9.759812,251.2012,1.694237,330.5014,285.8439,72.99097,333.8622,284.5279,79.82722,14.43047,328.6898,85.34898,355.5966,261.8716,355.9137,3.047032,270.8959,357.8309,9.759812,251.2012,1.694237,355.0244,247.275,283.378,0.4403757,248.5818,278.7415,318.4378,262.1434,266.3627,
749,8.403592,8.686717,249.3509,358.9342,348.0933,281.0899,2.07599,1.049837,252.9383,5.899421,0.9458011,270.6967,355.6196,0.9457996,270.6967,355.6196,8.834574,219.3179,339.0733,10.77509,249.5067,354.7936,6.253993,269.3357,358.967,356.6351,269.3817,1.58792,353.4146,251.3496,359.1363,353.4146,251.3496,359.1363,9.75329,253.0673,1.678492,9.75329,253.0673,1.678492,330.4196,287.8796,72.87503,333.7781,286.5551,79.71696,14.30579,330.1989,85.17085,355.5743,263.7384,355.8747,3.038212,272.7511,357.7794,9.75329,253.0673,1.678492,354.9729,249.1565,283.1616,0.3938233,250.4428,278.5248,318.738,263.9,266.1826,
750,8.414641,8.694226,251.2061,358.9319,348.4604,282.9528,1.913105,0.8334598,254.6855,5.535749,0.8868907,272.011,355.4926,0.8868901,272.011,355.4926,8.77546,221.1752,339.2927,10.61496,251.3603,354.9541,6.30673,273.6258,358.8853,356.5739,273.6269,1.503713,353.4089,253.2047,359.134,353.4089,253.2047,359.134,9.754201,254.9212,1.67708,9.754201,254.9212,1.67708,330.4016,289.8671,72.71812,333.757,288.5321,79.56535,14.13647,331.6959,84.99902,355.5574,265.5909,355.8646,3.027545,274.5995,357.7659,9.754201,254.9212,1.67708,354.9014,250.988,282.963,0.3267495,252.2555,278.3254,319.0304,265.6342,265.945,
751,8.425642,8.701717,253.0507,358.9309,348.827,284.8026,1.757587,0.6102955,256.4251,5.177566,0.8211976,273.3007,355.3784,0.8211981,273.3007,355.3784,8.660738,223.0317,339.6346,10.3459,253.2083,355.1925,6.477615,277.8525,358.8367,356.5505,277.7758,1.458306,353.4054,255.047,359.1334,353.4054,255.047,359.1334,9.756918,256.7619,1.680954,9.756916,256.7619,1.680955,330.3725,291.8929,72.50513,333.7235,290.5437,79.35968,13.97939,333.2277,84.84067,355.5465,267.416,355.8657,3.025661,276.4156,357.7585,9.756916,256.7619,1.680955,354.8289,252.7957,282.7885,0.258112,254.0467,278.1501,319.3475,267.3211,265.7112,
752,8.436955,8.715814,254.8697,358.9299,349.1855,286.6267,1.602421,0.3642142,258.1415,4.802666,0.7863125,274.5953,355.2983,0.7863142,274.5953,355.2983,8.575301,224.8562,339.9243,10.1281,255.0264,355.4005,6.615199,281.9799,358.823,356.5558,281.7944,1.416444,353.404,256.8674,359.1339,353.404,256.8674,359.1339,9.770497,258.5849,1.686464,9.770497,258.5849,1.686464,330.3721,293.7635,72.45476,333.7221,292.411,79.31081,13.8112,334.8029,84.70504,355.5469,269.2444,355.8673,3.035161,278.2534,357.7585,9.770497,258.5849,1.686464,354.7833,254.5967,282.6382,0.2157269,255.8336,277.9995,319.6845,268.9457,265.427,
753,8.447901,8.726849,256.7075,358.931,349.4008,288.4991,1.322052,0.3074364,259.9442,4.511934,0.8262641,275.8865,355.2512,0.8262634,275.8865,355.2512,8.488315,226.6988,340.2203,9.905775,256.862,355.6131,6.666676,286.0792,358.8236,356.526,285.7518,1.35974,353.4063,258.7039,359.1371,353.4063,258.7039,359.1371,9.783646,260.4238,1.697862,9.783646,260.4238,1.697863,330.3742,295.7425,72.26873,333.7204,294.3779,79.13052,13.63041,336.3702,84.56496,355.556,271.0731,355.8838,3.055979,280.0863,357.7696,9.783646,260.4238,1.697863,354.7004,256.3824,282.4523,0.1368191,257.6016,277.8126,320.0216,270.4149,265.0651,
754,8.458966,8.73942,258.5416,358.9352,349.5467,290.3874,0.9462732,0.3360425,261.7744,4.231725,0.8940018,277.1768,355.2185,0.8940018,277.1768,355.2185,8.424038,228.5343,340.5212,9.700667,258.6921,355.8415,6.645922,289.8331,358.8066,356.4586,289.3478,1.269466,353.4137,260.5359,359.1451,353.4137,260.5359,359.1451,9.801632,262.2615,1.71927,9.801632,262.2615,1.71927,330.351,297.7004,72.14577,333.6947,296.3275,79.01206,13.44222,337.9148,84.41525,355.5784,272.8964,355.9211,3.097473,281.9216,357.8035,9.801632,262.2615,1.71927,354.5961,258.1422,282.2491,0.03676179,259.3421,277.6082,320.3778,271.7763,264.7559,
755,8.470425,8.749254,260.3796,358.9388,349.6574,292.2888,0.5259305,0.4555565,263.6297,3.97653,0.9322042,278.4826,355.1777,0.9322059,278.4826,355.1777,8.385547,230.3694,340.8294,9.514202,260.5235,356.0893,6.564279,293.3196,358.8192,356.4182,292.6716,1.188691,353.4211,262.373,359.152,353.4211,262.373,359.152,9.817791,264.1046,1.73743,9.817791,264.1046,1.73743,330.3497,299.6407,72.02332,333.6908,298.2598,78.8933,13.24173,339.4539,84.29381,355.6018,274.7319,355.9533,3.136063,283.7724,357.8329,9.817791,264.1046,1.73743,354.4681,259.8812,282.0521,359.9128,261.0625,277.4094,320.6855,273.1035,264.4904,
756,8.481263,8.762709,262.2311,358.9423,349.7938,294.1978,0.1262687,0.5555055,265.4885,3.71733,0.9499538,279.7836,355.1242,0.9499525,279.7836,355.1242,8.354892,232.2168,341.1353,9.335694,262.3673,356.3389,6.499859,296.5374,358.8377,356.3865,295.7271,1.120791,353.4321,264.2227,359.1589,353.4321,264.2227,359.1589,9.83876,265.9586,1.754614,9.838764,265.9586,1.754612,330.3438,301.6658,71.81435,333.6805,300.2713,78.69094,13.0579,340.9901,84.18566,355.6354,276.5737,355.9857,3.195167,285.623,357.8683,9.838764,265.9586,1.754612,354.3063,261.5912,281.8452,359.7553,262.7529,277.2003,320.9695,274.4346,264.3353,
757,8.49227,8.778843,264.0849,358.9435,349.8186,296.1353,359.6228,0.7858453,267.3916,3.497667,1.087494,281.1576,355.1015,0.9480545,281.1566,355.0484,8.390394,234.0581,341.4423,9.213834,264.2097,356.6231,6.300395,299.1431,358.8958,356.3755,298.212,1.077123,353.4443,266.0768,359.1626,353.4443,266.0768,359.1626,9.867298,267.818,1.76883,9.867294,267.818,1.768831,330.382,303.6061,71.67861,333.7158,302.2032,78.55835,12.87546,342.5442,84.15108,355.6787,278.4288,356.0087,3.260414,287.4938,357.8857,9.867294,267.818,1.768831,354.1814,263.323,281.6951,359.6335,264.4704,277.0485,321.2341,275.8209,264.206,
758,8.503521,8.790911,265.9589,358.9453,349.684,298.1404,358.9187,1.127196,269.3804,3.79867,1.50652,281.305,355.1934,0.9700199,281.3006,354.9888,8.468888,235.9152,341.751,9.128302,266.0705,356.9305,6.18183,301.3193,358.9243,356.3853,300.2959,1.031756,353.4532,267.9507,359.1668,353.4532,267.9507,359.1668,9.886323,269.6965,1.781987,9.886321,269.6965,1.781985,330.403,305.5912,71.52039,333.7334,304.1783,78.40439,12.69362,344.0862,84.09959,355.7076,280.3023,356.0308,3.3101,289.3802,357.9055,9.886321,269.6965,1.781985,353.9986,265.0334,281.5031,359.4545,266.1626,276.8538,321.4013,277.1749,264.2916,
759,8.514522,8.810435,267.8476,358.9453,349.4007,300.2118,358.013,1.619202,271.4459,4.177251,2.171189,281.5473,355.3979,1.011736,281.535,354.955,8.607168,237.7809,342.0463,9.101174,267.944,357.2566,5.975635,303.019,358.9305,356.3737,301.9536,0.9679787,353.4689,269.8401,359.1684,353.4689,269.8401,359.1684,9.922688,271.5882,1.788557,9.922689,271.5882,1.788557,330.4986,307.4327,71.49798,333.8285,306.0194,78.38,12.54462,345.6507,84.1064,355.765,282.1952,356.0427,3.389828,291.2809,357.9234,9.922689,271.5882,1.788557,353.8613,266.7672,281.382,359.3196,267.8849,276.7307,321.6384,278.5442,264.2586,
760,8.525642,8.820824,269.7505,358.9474,349.0547,302.3268,356.9983,2.162457,273.5536,4.607688,2.992258,281.891,355.6731,1.06089,281.8649,354.9343,8.772884,239.6589,342.3306,9.103168,269.8314,357.587,5.801685,304.3185,358.9078,356.355,303.2532,0.901634,353.4774,271.7424,359.1727,353.4774,271.7424,359.1727,9.940787,273.493,1.79714,9.94079,273.493,1.79714,330.5685,309.3841,71.35387,333.8953,307.9624,78.23841,12.37352,347.2557,84.09585,355.7937,284.0979,356.0603,3.432514,293.1892,357.9495,9.94079,273.493,1.79714,353.603,268.4421,281.1306,359.0662,269.5359,276.4759,321.7736,279.8156,264.3578,
761,8.536895,8.838881,271.661,358.9484,348.7279,304.4538,355.9877,2.671592,275.6667,5.04907,3.942433,282.3503,355.9989,1.116328,282.3025,354.916,8.955893,241.5418,342.7064,9.074731,271.7224,358.0053,5.647228,304.3549,358.8534,356.335,303.3251,0.8250163,353.4877,273.6535,359.1759,353.4877,273.6535,359.1759,9.969724,275.4061,1.803379,9.969726,275.4061,1.80338,330.6666,311.2162,71.35944,333.9934,309.7961,78.24114,12.20198,348.9143,84.09995,355.8322,286.0161,356.0718,3.487553,295.1137,357.9753,9.969726,275.4061,1.80338,353.3852,270.1324,280.9655,358.8515,271.2105,276.3076,321.951,281.0095,264.3513,
762,8.547799,8.84604,273.5876,358.9488,348.3842,306.6113,354.94,3.170176,277.8041,5.498372,4.970716,282.9573,356.361,1.170781,282.8791,354.9022,9.141318,243.4412,343.1039,9.037673,273.6283,358.4433,5.524127,304.4011,358.8019,356.3104,303.3996,0.7576717,353.4952,275.581,359.177,353.4952,275.581,359.177,9.977327,277.3356,1.805529,9.977327,277.3356,1.805529,330.7559,313.1056,71.29577,334.0814,311.6823,78.17692,12.06914,350.563,84.08806,355.8513,287.9489,356.0772,3.534565,297.0534,357.9901,9.977327,277.3356,1.805529,353.154,271.8477,280.8069,358.6233,272.9109,276.146,322.1014,282.1421,264.3716,
763,8.558891,8.846041,275.529,358.9464,348.073,308.7809,353.9199,3.54809,279.9349,5.891537,5.985297,283.6791,356.7263,1.219797,283.5638,354.8932,9.322417,245.3569,343.5078,8.993713,275.5482,358.8844,5.440993,304.4343,358.7627,356.3055,303.4583,0.7073765,353.5001,277.5245,359.1726,353.5001,277.5245,359.1726,9.968317,279.2792,1.797088,9.968317,279.2792,1.797089,330.8513,314.9274,71.31889,334.1773,313.5068,78.1967,11.93157,352.2065,84.09648,355.8545,289.8994,356.0628,3.578573,299.0076,357.9819,9.968317,279.2792,1.797089,352.9133,273.5947,280.6274,358.3859,274.6409,275.9633,322.262,283.2665,264.4602,
764,8.570148,8.840665,277.4846,358.9457,347.8012,310.9603,352.9213,3.952122,282.073,6.256039,6.999797,284.5561,357.1055,1.271552,284.3967,354.8978,9.491724,247.2892,343.908,8.941513,277.4824,359.3161,5.304749,304.4698,358.7248,356.2982,303.5237,0.6471494,353.5096,279.4817,359.1698,353.5096,279.4817,359.1698,9.952756,281.2346,1.78344,9.952756,281.2346,1.78344,330.9809,316.7593,71.29033,334.3062,315.3384,78.16544,11.77306,353.8565,84.07304,355.865,291.865,356.0492,3.639139,300.9706,357.9955,9.952756,281.2346,1.78344,352.687,275.3699,280.4738,358.1624,276.4015,275.8068,322.4338,284.4231,264.5596,
765,8.581204,8.838107,279.4497,358.9421,347.5845,313.1211,352.059,4.233874,284.1836,6.526949,7.976205,285.6139,357.4645,1.330179,285.4052,354.8972,9.660404,249.2318,344.3236,8.881195,279.4248,359.7605,5.246078,304.5076,358.6679,356.2873,303.5814,0.583104,353.5213,281.4501,359.1625,353.5213,281.4501,359.1625,9.936909,283.2021,1.766813,9.93691,283.2021,1.766813,331.1323,318.5045,71.36691,334.4592,317.0903,78.23555,11.59217,355.5186,84.07453,355.8792,293.8436,356.0249,3.72531,302.9524,357.9872,9.93691,283.2021,1.766813,352.4239,277.1201,280.3154,357.9022,278.1368,275.6448,322.6003,285.5902,264.6936,
766,8.592291,8.834356,281.4317,358.9385,347.4322,315.2749,351.2865,4.438854,286.2758,6.701119,8.845233,286.7765,357.7978,1.391047,286.5185,354.9126,9.802329,251.1945,344.7578,8.788646,281.3827,0.207065,5.230187,304.5385,358.6168,356.2982,303.632,0.5305599,353.5328,283.4341,359.1547,353.5328,283.4341,359.1547,9.9152,285.1819,1.744633,9.915199,285.1819,1.744634,331.2832,320.2659,71.4348,334.6115,318.8579,78.29728,11.39246,357.1216,84.10334,355.8874,295.8316,355.9946,3.813346,304.9312,357.986,9.915199,285.1819,1.744634,352.1595,278.887,280.1653,357.6404,279.8895,275.4914,322.7587,286.7852,264.8099,
767,8.603466,8.821713,283.414,358.9371,347.3065,317.4052,350.6189,4.609874,288.3424,6.783363,9.58709,288.1465,358.0555,1.446486,287.842,354.8967,9.934519,253.1595,345.2027,8.682549,283.3399,0.6576623,5.167318,304.5742,358.5616,356.2914,303.6874,0.4661034,353.5427,285.4194,359.1495,353.5427,285.4194,359.1495,9.878447,287.1671,1.727071,9.878448,287.1671,1.727071,331.415,322.022,71.52039,334.7451,320.6211,78.37681,11.16665,358.682,84.16791,355.8818,297.8295,355.9741,3.891146,306.9331,357.9921,9.878448,287.1671,1.727071,351.8909,280.6614,280.0469,357.3739,281.6528,275.3694,322.8908,288.0158,264.9155,
