Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
2513,27.992,14.54785,186.5145,358.8642,1.930754,217.4313,6.453855,355.6602,187.7389,357.6782,15.88425,183.4092,1.276527,3.928833,182.7496,356.7022,1.119572,155.2349,359.4087,354.0448,184.2272,8.616542,62.33934,169.0692,343.5358,19.47973,182.2232,8.637015,353.4212,186.4063,359.429,353.4212,186.4063,359.429,12.98853,186.1204,2.949759,12.98852,186.1204,2.949759,328.7219,238.4067,57.48944,331.6591,236.0948,64.8611,341.3855,262.9736,25.95708,350.7109,186.6364,356.8523,357.6183,185.8263,358.5479,12.98852,186.1204,2.949759,6.672426,191.1792,292.1819,11.81765,193.3444,287.9454,17.27676,183.6461,301.3423,
2514,28.0032,14.53715,186.5079,358.8562,1.948244,217.4282,6.44618,355.6716,187.7372,357.6628,15.69791,183.3875,1.195934,3.92434,182.7505,356.6968,1.095642,155.2332,359.3951,354.0305,184.2282,8.592897,62.32067,169.0196,343.4948,19.47973,182.2232,8.637012,353.4182,186.4021,359.4186,353.4182,186.4021,359.4186,12.98235,186.108,2.929671,12.98235,186.108,2.92967,329.0073,236.6825,58.93326,331.9932,234.4617,66.24915,342.2106,262.4239,28.44687,350.7233,186.6262,356.8346,357.6455,185.8015,358.5417,12.98235,186.108,2.92967,5.728603,189.8701,291.7209,10.89155,191.986,287.4424,16.12109,182.1361,300.8638,
2515,28.01441,14.52397,186.5004,358.8471,1.967402,217.4255,6.428726,355.6796,187.737,357.6381,15.49571,183.3599,1.114975,3.917577,182.7484,356.6981,1.069317,155.2312,359.3812,354.0142,184.229,8.567837,62.29963,168.9674,343.4521,19.47974,182.2232,8.637016,353.415,186.3977,359.4064,353.415,186.3977,359.4064,12.97568,186.0942,2.906631,12.97568,186.0942,2.906631,329.4166,234.782,60.46239,332.4519,232.6608,67.71521,343.2834,261.6574,31.03134,350.74,186.6149,356.8125,357.6798,185.7738,358.5294,12.97568,186.0942,2.906631,4.740467,188.5229,291.2758,9.92031,190.5915,286.9553,14.84684,180.697,300.3992,
2516,28.02535,14.51151,186.4919,358.8383,1.982796,217.4216,6.407144,355.6822,187.7358,357.6117,15.34162,183.3408,1.05785,3.912824,182.7498,356.7049,1.046087,155.228,359.3667,354.0009,184.2286,8.543767,62.28164,168.9166,343.4098,19.47973,182.2232,8.637019,353.4104,186.3911,359.3947,353.4104,186.3911,359.3947,12.96731,186.0777,2.88458,12.96731,186.0777,2.88458,329.8355,233.0287,61.86261,332.9143,230.9997,69.05692,344.5037,260.9492,33.36409,350.7477,186.5968,356.7915,357.6988,185.7359,358.518,12.96731,186.0777,2.88458,3.748315,187.1891,290.8771,8.942996,189.2153,286.5165,13.57371,179.2955,299.9905,
2517,28.03653,14.49751,186.481,358.8298,2.009395,217.4148,6.389056,355.6964,187.7318,357.5827,15.1891,183.3181,1.000216,3.911324,182.7487,356.7126,1.024459,155.2233,359.3478,353.9911,184.2271,8.516646,62.26614,168.858,343.3593,19.47973,182.2232,8.637013,353.4028,186.3806,359.3836,353.4028,186.3806,359.3836,12.9551,186.0556,2.862773,12.9551,186.0556,2.862773,330.4138,231.111,63.28625,333.5349,229.1787,70.41646,345.9225,260.1148,35.63546,350.7443,186.5668,356.7741,357.6991,185.6792,358.514,12.9551,186.0556,2.862773,2.696766,185.8028,290.4677,7.906411,187.786,286.0665,12.13663,177.9168,299.6496,
2518,28.0477,14.47884,186.4684,358.8207,2.052387,217.4069,6.377275,355.7279,187.7266,357.5511,14.92622,183.2857,0.8922262,3.900653,182.7493,356.7105,1.006182,155.219,359.3203,353.9885,184.2268,8.483521,62.25604,168.7839,343.2925,19.47974,182.2232,8.637016,353.3932,186.3683,359.3716,353.3932,186.3683,359.3716,12.94096,186.0301,2.838519,12.94096,186.0301,2.838519,331.0647,229.1812,64.67941,334.2255,227.3448,71.74547,347.3735,259.2131,37.52572,350.7387,186.532,356.7581,357.6908,185.6137,358.5166,12.94096,186.0301,2.838519,1.620961,184.4047,290.0834,6.844378,186.3479,285.6423,10.66177,176.6626,299.3973,
2519,28.05864,14.46434,186.4534,358.8143,2.07976,217.3962,6.352111,355.7392,187.7195,357.5156,14.79736,183.2684,0.8386102,3.896422,182.7515,356.7113,0.9846076,155.212,359.2922,353.9832,184.2239,8.448267,62.24266,168.7058,343.2228,19.47973,182.2232,8.637012,353.3841,186.3504,359.3638,353.3841,186.3504,359.3638,12.92708,185.9985,2.820451,12.92708,185.9985,2.820451,331.7587,227.3092,65.98802,334.955,225.5637,72.99298,348.8363,258.3986,39.34471,350.7271,186.4797,356.7559,357.6756,185.5229,358.5406,12.92708,185.9985,2.820451,0.5058939,182.9658,289.7316,5.741733,184.8727,285.2509,9.077646,175.6717,299.2098,
2520,28.06995,14.44758,186.4371,358.8102,2.125869,217.3844,6.325979,355.7664,187.7121,357.47,14.63597,183.2439,0.7774031,3.88943,182.7525,356.719,0.9666889,155.2053,359.2547,353.9857,184.2223,8.406611,62.23522,168.611,343.1355,19.47974,182.2232,8.637014,353.3697,186.329,359.3598,353.3697,186.329,359.3598,12.90673,185.9637,2.807282,12.90673,185.9637,2.807281,332.656,225.24,67.30809,335.8865,223.5883,74.24731,350.629,257.3729,40.91728,350.6946,186.4183,356.7681,357.6244,185.4191,358.5901,12.90673,185.9637,2.807281,359.3797,181.544,289.3848,4.627598,183.4157,284.8657,7.297446,175.0471,299.0041,
2521,28.08102,14.43302,186.4179,358.8051,2.165667,217.3688,6.308584,355.7923,187.6997,357.4351,14.47857,183.2178,0.7276987,3.877555,182.7488,356.7339,0.9530792,155.1943,359.2243,353.9886,184.2153,8.373254,62.22935,168.5348,343.0653,19.47974,182.2232,8.637019,353.358,186.3035,359.3535,353.358,186.3035,359.3535,12.89018,185.9223,2.791884,12.89018,185.9223,2.791884,333.5087,223.3417,68.5247,336.7693,221.7758,75.4052,352.3201,256.6537,42.5303,350.6689,186.3416,356.7714,357.5834,185.2914,358.62,12.89018,185.9223,2.791884,358.2561,180.1112,289.1225,3.513085,181.9563,284.5664,5.365553,174.5822,298.7756,
2522,28.092,14.41391,186.3956,358.8051,2.201971,217.3536,6.245898,355.7929,187.6922,357.3625,14.35689,183.1906,0.6756228,3.869302,182.7456,356.7353,0.935428,155.1836,359.1759,353.9966,184.2108,8.322022,62.22436,168.4169,342.9553,19.47974,182.2232,8.637012,353.3392,186.2702,359.356,353.3392,186.2702,359.356,12.864,185.8732,2.786815,12.864,185.8732,2.786815,334.4775,221.3884,69.67336,337.7653,219.9046,76.49616,354.3986,255.752,44.53537,350.6185,186.2441,356.81,357.5026,185.1337,358.7149,12.864,185.8732,2.786815,357.0999,178.6703,288.8416,2.366377,180.4876,284.2483,2.922148,174.6989,298.4809,
2523,28.10308,14.39727,186.3724,358.805,2.233597,217.3356,6.202538,355.7989,187.6798,357.309,14.23251,183.1702,0.6202222,3.866454,182.7457,356.7336,0.9189721,155.1701,359.1375,354.0009,184.2022,8.28022,62.21754,168.3212,342.8669,19.47974,182.2232,8.637015,353.3224,186.2355,359.3576,353.3224,186.2355,359.3576,12.8399,185.8223,2.781918,12.8399,185.8223,2.781918,335.5523,219.3983,70.77498,338.8649,217.9936,77.54121,356.6569,254.8287,47.0359,350.574,186.1404,356.8431,357.4353,184.9673,358.7955,12.8399,185.8223,2.781918,355.9312,177.2063,288.6252,1.205102,179.0026,283.9955,0.06906071,175.0867,298.1189,
2524,28.11448,14.37982,186.3448,358.803,2.284798,217.3131,6.164284,355.8245,187.6631,357.2503,14.08941,183.1488,0.5607727,3.859808,182.7487,356.7357,0.9009778,155.1543,359.0891,354.0087,184.1925,8.228894,62.21159,168.2031,342.757,19.47974,182.2232,8.637014,353.306,186.1954,359.3569,353.306,186.1954,359.3569,12.81683,185.7619,2.771704,12.81682,185.7619,2.771703,336.7042,217.473,71.71381,340.0369,216.1369,78.42837,358.8426,253.9036,50.0313,350.5323,186.0205,356.8748,357.3705,184.7726,358.8813,12.81682,185.7619,2.771703,354.7248,175.6956,288.4293,0.005406415,177.4736,283.7627,356.9886,175.5618,297.7319,
2525,28.12526,14.36461,186.3148,358.8022,2.32957,217.2887,6.109917,355.8366,187.646,357.1808,14.04809,183.1232,0.5456837,3.853454,182.7403,356.7438,0.8867934,155.1372,359.033,354.0235,184.1822,8.172689,62.2109,168.0719,342.6329,19.47974,182.2232,8.637016,353.2901,186.1508,359.3582,353.2901,186.1508,359.3582,12.7953,185.6959,2.763983,12.7953,185.6959,2.763983,337.9358,215.5259,72.60108,341.2869,214.2545,79.26609,0.7616978,252.9557,53.66645,350.4852,185.8872,356.9154,357.2932,184.5572,358.9836,12.7953,185.6959,2.763983,353.524,174.1798,288.2894,358.8095,175.9451,283.5865,354.1307,175.7569,297.3651,
2526,28.13652,14.3496,186.2866,358.7954,2.369781,217.2663,6.062924,355.8483,187.6299,357.1199,13.97796,183.0962,0.5166152,3.847407,182.7308,356.7476,0.8664932,155.1211,358.9835,354.0298,184.1725,8.119268,62.20284,167.9497,342.5196,19.47974,182.2232,8.637015,353.2734,186.1127,359.3507,353.2734,186.1127,359.3507,12.7715,185.6348,2.743536,12.7715,185.6348,2.743536,339.1447,213.7152,73.37003,342.511,212.4999,79.99123,2.587623,252.1577,57.03914,350.4377,185.7735,356.9261,357.2207,184.3675,359.0411,12.7715,185.6348,2.743536,352.2542,172.5826,288.1955,357.5432,174.3406,283.4542,351.2088,175.7266,296.8992,
2527,28.14778,14.34177,186.2548,358.7897,2.398796,217.2403,6.000915,355.8429,187.6114,357.0515,14.08344,183.0902,0.5229204,3.851451,182.7294,356.7199,0.8440289,155.1018,358.9293,354.0364,184.16,8.060726,62.19339,167.8159,342.3958,19.47974,182.2232,8.637015,353.2593,186.0682,359.3453,353.2593,186.0682,359.3453,12.75147,185.5654,2.725929,12.75147,185.5654,2.725929,340.4404,211.8856,74.05458,343.8197,210.7205,80.63408,4.12753,251.1902,60.57638,350.3864,185.6399,356.9456,357.1427,184.1471,359.1147,12.75147,185.5654,2.725929,350.9732,170.9559,288.1408,356.2644,172.7109,283.3608,348.5415,175.1839,296.3846,
2528,28.1586,14.33583,186.2241,358.7866,2.440045,217.2154,5.939498,355.8484,187.5945,356.9776,14.16172,183.0785,0.5402793,3.847348,182.7267,356.7144,0.8268639,155.0841,358.8699,354.0503,184.1495,8.000146,62.19038,167.6751,342.2632,19.47974,182.2232,8.637014,353.2451,186.0236,359.344,353.2451,186.0236,359.344,12.7324,185.4979,2.714568,12.7324,185.4979,2.714568,341.8335,210.0107,74.68267,345.2244,208.8918,81.22189,5.591152,249.7509,64.31335,350.3292,185.5069,356.9781,357.0513,183.9293,359.2084,12.7324,185.4979,2.714568,349.6353,169.2404,288.1486,354.9268,170.9993,283.3273,346.1132,174.0465,295.9397,
2529,28.16974,14.3347,186.1923,358.7826,2.477864,217.1875,5.880106,355.852,187.5742,356.9072,14.44206,183.078,0.619311,3.835114,182.7205,356.6884,0.8123216,155.0652,358.8089,354.0672,184.1377,7.939425,62.18971,167.5333,342.1289,19.47974,182.2232,8.637012,353.2293,185.9776,359.3416,353.2293,185.9776,359.3416,12.71138,185.4279,2.702135,12.71138,185.4279,2.702135,343.2842,208.1557,75.19593,346.6843,207.0752,81.69782,7.286122,248.4431,67.83832,350.254,185.3694,357.0067,356.9313,183.7036,359.2968,12.71138,185.4279,2.702135,348.3025,167.5047,288.2296,353.5922,169.2753,283.366,343.9645,172.3455,295.6147,
2530,28.18102,14.33626,186.1613,358.7788,2.518844,217.1627,5.807066,355.8515,187.5587,356.8232,14.66105,183.0554,0.7079786,3.824265,182.6994,356.7014,0.7979841,155.0476,358.7442,354.0861,184.1276,7.875567,62.1904,167.3836,341.9867,19.47974,182.2232,8.637019,353.2163,185.9328,359.3399,353.2163,185.9328,359.3399,12.69506,185.3598,2.690508,12.69506,185.3598,2.690508,344.798,206.2916,75.64287,348.2058,205.2445,82.10926,8.953061,246.598,70.69746,350.1851,185.2362,357.0381,356.8182,183.4842,359.3911,12.69506,185.3598,2.690508,346.9776,165.7454,288.3775,352.2635,167.5349,283.4701,341.9156,170.4557,295.3649,
2531,28.19195,14.34163,186.1326,358.7746,2.555066,217.1413,5.722975,355.8416,187.5475,356.7321,14.92525,183.0343,0.8133402,3.838938,182.6778,356.7239,0.7832716,155.0324,358.6765,354.1062,184.1203,7.808882,62.19143,167.2274,341.838,19.47974,182.2232,8.637014,353.2039,185.8916,359.3382,353.2039,185.8916,359.3382,12.67981,185.2966,2.678768,12.67981,185.2966,2.678768,346.3306,204.4616,76.0162,349.7447,203.4426,82.44941,10.40262,244.8233,73.11446,350.1111,185.1153,357.0692,356.6965,183.2832,359.4877,12.67981,185.2966,2.678768,345.6141,163.9089,288.5919,350.8942,165.7246,283.6371,340.4142,167.2989,295.4693,
2532,28.20308,14.33977,186.1022,358.7694,2.59118,217.1176,5.643447,355.8337,187.5338,356.6449,15.15689,183.0206,0.8756557,3.871399,182.6649,356.7188,0.771938,155.0165,358.6071,354.13,184.1121,7.742435,62.19571,167.0703,341.6874,19.47974,182.2232,8.637014,353.1859,185.8485,359.3347,353.1859,185.8485,359.3347,12.65672,185.2298,2.664074,12.65672,185.2298,2.664073,347.8553,202.6843,76.28638,351.2737,201.6861,82.68916,11.91694,242.7657,74.95966,350.0256,184.9885,357.0966,356.5558,183.0717,359.5801,12.65672,185.2298,2.664073,344.308,162.114,288.868,349.5802,163.9627,283.8653,338.6807,164.7194,295.7433,
2533,28.21444,14.33125,186.0733,358.761,2.62101,217.0945,5.585821,355.8312,187.518,356.58,15.25208,182.9814,0.8853198,3.895672,182.6322,356.7074,0.7574331,155.0012,358.547,354.1465,184.1037,7.68248,62.19482,166.9303,341.5547,19.47973,182.2232,8.637012,353.167,185.8102,359.3257,353.167,185.8102,359.3257,12.63105,185.1672,2.641559,12.63105,185.1672,2.641559,349.3654,200.9624,76.47722,352.7868,199.9793,82.85163,13.45734,240.7314,76.65728,349.9519,184.8752,357.1047,356.4376,182.8793,359.6398,12.63105,185.1672,2.641559,342.9808,160.2652,289.2035,348.2432,162.1538,284.1489,337.1789,161.4998,296.5027,
2534,28.22531,14.31209,186.0448,358.7549,2.693468,217.0712,5.551676,355.8774,187.5011,356.5143,15.06714,182.9368,0.765802,3.935399,182.6174,356.6796,0.7474934,154.9881,358.4804,354.1703,184.0979,7.619158,62.1997,166.7802,341.4104,19.47973,182.2232,8.637013,353.1453,185.7713,359.3198,353.1453,185.7713,359.3198,12.60242,185.1051,2.622191,12.60242,185.1051,2.622191,350.9185,199.232,76.56709,354.3412,198.2573,82.91405,14.812,238.3527,77.70611,349.886,184.7609,357.1247,356.3274,182.6868,359.7192,12.60242,185.1051,2.622191,341.6848,158.3932,289.6288,346.9344,160.3313,284.5194,335.9612,158.0618,297.653,
2535,28.23641,14.2892,186.0177,358.7492,2.752258,217.0499,5.511136,355.9086,187.4863,356.45,14.86005,182.8873,0.6278534,3.975983,182.5964,356.6393,0.7321141,154.9761,358.4183,354.187,184.093,7.55712,62.19826,166.6354,341.2732,19.47974,182.2232,8.637016,353.128,185.7349,359.3139,353.128,185.7349,359.3139,12.57915,185.0465,2.602288,12.57914,185.0465,2.602288,352.4176,197.5909,76.57584,355.8402,196.6189,82.89717,16.25361,235.7737,78.78732,349.8487,184.6539,357.1442,356.2646,182.5064,359.7966,12.57914,185.0465,2.602288,340.4341,156.5291,290.1066,345.669,158.5227,284.9401,334.7491,154.618,299.1125,
2536,28.24758,14.26993,185.9943,358.7414,2.807807,217.0346,5.466904,355.9351,187.4779,356.384,14.51353,182.8613,0.4249078,4.054739,182.6056,356.5984,0.7025615,154.9669,358.3624,354.1884,184.091,7.493588,62.18224,166.4929,341.1428,19.47973,182.2232,8.637011,353.1277,185.7061,359.3048,353.1277,185.7061,359.3048,12.57848,184.9967,2.576044,12.57848,184.9967,2.576043,353.8938,196.0294,76.49524,357.3149,195.0542,82.79183,17.61389,232.9121,79.89342,349.8848,184.5702,357.1522,356.3209,182.3612,359.8564,12.57848,184.9967,2.576043,339.2159,154.6158,290.6692,344.4328,156.674,285.4418,333.5559,151.314,300.6258,
2537,28.2586,14.25676,185.9714,358.7318,2.816826,217.02,5.434052,355.9268,187.4672,356.3509,14.07946,182.8147,0.2189295,4.115828,182.5884,356.577,0.6639056,154.9556,358.3209,354.1749,184.0858,7.438256,62.15404,166.3742,341.039,19.47974,182.2232,8.637013,353.1373,185.6792,359.2924,353.1373,185.6792,359.2924,12.58979,184.9488,2.546056,12.58979,184.9488,2.546056,355.3583,194.5152,76.31216,358.776,193.5298,82.58444,19.09008,230.0618,80.98739,349.9563,184.4902,357.146,356.4405,182.2222,359.8882,12.58979,184.9488,2.546056,338.0359,152.6481,291.3317,343.2311,154.7815,286.0388,332.4314,148.0228,302.3638,
2538,28.26978,14.24211,185.9512,358.719,2.8267,217.0084,5.402191,355.9197,187.4595,356.3183,13.61963,182.7124,0.04915018,4.197505,182.5156,356.6124,0.6204247,154.9448,358.2929,354.1505,184.08,7.392389,62.11814,166.2807,340.9617,19.47973,182.2232,8.637012,353.1488,185.6582,359.2743,353.1488,185.6582,359.2743,12.60174,184.9073,2.508829,12.60174,184.9073,2.508829,356.757,193.0652,76.10749,0.1710431,192.0678,82.3561,20.26221,226.815,81.92475,350.0428,184.427,357.1161,356.5905,182.1084,359.8765,12.60174,184.9073,2.508829,336.924,150.7057,292.056,342.0946,152.921,286.6949,331.3465,144.7806,304.1464,
2539,28.28096,14.22471,185.9304,358.6998,2.817143,216.9976,5.359309,355.8902,187.4531,356.2856,13.27696,182.7225,359.8293,4.354898,182.5439,356.5712,0.5745252,154.9317,358.2786,354.1174,184.0706,7.357335,62.07675,166.2147,340.9123,19.47974,182.2232,8.637013,353.1553,185.6403,359.2462,353.1553,185.6403,359.2462,12.60485,184.8659,2.458339,12.60485,184.8659,2.458339,358.1662,191.592,75.842,1.575294,190.5785,82.0661,21.30268,223.5476,82.82001,350.1151,184.3709,357.0506,356.7243,182.0016,359.8058,12.60485,184.8659,2.458339,335.8168,148.6363,292.9398,340.9563,150.9501,287.5019,330.3223,141.5121,305.9566,
2540,28.29192,14.21235,185.9065,358.6776,2.836998,216.9841,5.305765,355.8811,187.4463,356.2292,13.01056,182.8266,359.6804,4.429337,182.668,356.5498,0.5380021,154.9154,358.2624,354.0934,184.0577,7.325217,62.04438,166.1519,340.8631,19.47975,182.2232,8.637013,353.1696,185.6192,359.2131,353.1696,185.6192,359.2131,12.62011,184.8177,2.400685,12.62011,184.8177,2.400685,359.5219,190.1581,75.57936,2.926116,189.128,81.7792,22.28719,220.0493,83.38451,350.2085,184.3035,356.9699,356.8842,181.8746,359.7097,12.62011,184.8177,2.400685,334.8229,146.6906,293.7878,339.9314,149.0996,288.2754,329.4149,138.1242,307.9127,
2541,28.30311,14.2023,185.8826,358.6549,2.81809,216.9665,5.302695,355.8632,187.4284,356.2358,12.64722,182.7063,359.456,4.520504,182.5602,356.485,0.4971979,154.897,358.2569,354.0604,184.0419,7.300418,62.00538,166.1088,340.8347,19.47973,182.2232,8.637015,353.1876,185.5982,359.1788,353.1876,185.5982,359.1788,12.63949,184.7694,2.341844,12.63949,184.7694,2.341844,0.817723,188.781,75.27492,4.216271,187.7313,81.4507,23.49359,217.0064,83.73872,350.3161,184.2348,356.8822,357.0707,181.7461,359.5981,12.63949,184.7694,2.341844,333.8524,144.6194,294.7794,338.9235,147.1384,289.1846,328.85,134.5064,310.0267,
2542,28.31419,14.20042,185.8634,358.6308,2.741902,216.9701,5.17125,355.7322,187.4439,356.1589,12.50358,182.923,359.1853,5.142885,182.7796,356.4793,0.458568,154.8828,358.2506,354.0298,184.0303,7.275974,61.96901,166.0657,340.8055,19.47975,182.2232,8.637014,353.2083,185.5852,359.1431,353.2083,185.5852,359.1431,12.66316,184.7319,2.282108,12.66316,184.7319,2.282108,2.109378,187.4156,74.8959,5.500676,186.3414,81.04644,24.87291,214.2651,83.75091,350.4181,184.1914,356.787,357.2455,181.6559,359.4749,12.66316,184.7319,2.282108,332.9684,142.6765,295.7198,338.0026,145.3004,290.0451,328.731,130.6602,312.3148,
2543,28.32523,14.19449,185.8465,358.607,2.788968,216.9635,5.129885,355.7528,187.4438,356.0996,12.30623,183.2468,358.9839,5.371144,183.119,356.4321,0.4275858,154.8714,358.2413,354.0072,184.0214,7.252622,61.94077,166.0222,340.7733,19.47974,182.2232,8.637014,353.2214,185.5754,359.1081,353.2214,185.5754,359.1081,12.67568,184.6992,2.223184,12.67568,184.6992,2.223184,3.333377,186.0796,74.56667,6.718221,184.9834,80.69244,26.46761,211.9879,83.13627,350.4959,184.1594,356.6932,357.3852,181.5831,359.3558,12.67568,184.6992,2.223184,332.137,140.7616,296.6907,337.1319,143.4938,290.9342,328.9436,126.9978,314.4783,
2544,28.33632,14.17852,185.8296,358.5818,2.763713,216.9582,5.076353,355.7044,187.4436,356.0655,11.78153,182.6098,359.3909,5.341966,182.5092,357.0616,0.4027257,154.8605,358.2325,353.9898,184.0127,7.23275,61.91822,165.9846,340.7448,19.47973,182.2232,8.637014,353.2265,185.5667,359.0702,353.2265,185.5667,359.0702,12.67747,184.6666,2.160025,12.67747,184.6666,2.160025,4.510148,184.7681,74.19187,7.887531,183.6467,80.29256,27.87191,209.7292,82.21184,350.5552,184.1305,356.5896,357.4907,181.5132,359.2212,12.67747,184.6666,2.160025,331.3997,138.8794,297.7363,336.3506,141.7261,291.8967,329.2577,123.6814,316.4884,
2545,28.34767,14.1523,185.8135,358.5582,2.585604,216.9844,4.862743,355.4443,187.4874,355.9672,11.12267,182.2008,359.3057,6.852884,182.1216,357.7648,0.3872005,154.851,358.2227,353.981,184.0049,7.216558,61.90475,165.952,340.7181,19.47974,182.2232,8.637016,353.2238,185.5583,359.0345,353.2238,185.5583,359.0345,12.66834,184.6354,2.099127,12.66834,184.6354,2.099127,5.602733,183.5113,73.84816,8.973161,182.3662,79.92467,28.98961,207.556,81.00413,350.5972,184.1038,356.4929,357.5657,181.4471,359.0984,12.66834,184.6354,2.099127,330.7034,137.0524,298.7615,335.6098,140.0118,292.839,329.5149,120.643,318.5524,
2546,28.35861,14.11643,185.7984,358.5368,2.270223,217.0115,4.774946,355.1266,187.5117,356.0464,10.04895,181.8426,358.4347,8.983135,181.8138,358.0417,0.3725998,154.8431,358.2121,353.9734,183.9988,7.200083,61.89251,165.9183,340.69,19.47974,182.2232,8.637012,353.2166,185.5509,359.002,353.2166,185.5509,359.002,12.64914,184.6066,2.040729,12.64914,184.6066,2.040729,6.714585,182.217,73.3727,10.07517,181.0398,79.42265,30.09576,205.1243,80.2277,350.6451,184.0818,356.4092,357.6655,181.3892,359.002,12.64914,184.6066,2.040729,330.045,135.1229,299.9195,334.8992,138.2074,293.9076,329.8692,117.7384,320.6288,
2547,28.36976,14.07817,185.7865,358.5203,359.1041,217.5375,1.087021,358.4628,188.1384,357.6351,10.00649,182.2274,356.1759,10.00649,182.2274,356.1759,0.3565446,154.8386,358.1989,353.9658,183.9964,7.18065,61.8798,165.8782,340.656,19.47973,182.2232,8.637014,353.2112,185.5453,358.9766,353.2112,185.5453,358.9766,12.62784,184.5845,1.992621,12.62784,184.5845,1.992621,7.754957,180.9832,72.89558,11.10544,179.7736,78.9192,31.16997,202.8935,79.54878,350.7121,184.0657,356.3452,357.8147,181.3458,358.9324,12.62784,184.5845,1.992621,329.4672,133.3484,300.9937,334.2714,136.5488,294.8985,330.1795,115.2045,322.7093,
2548,28.38094,14.04455,185.778,358.504,357.0832,217.9951,358.5728,0.4042684,188.606,358.4451,11.0738,182.7837,355.0796,11.0738,182.7837,355.0796,0.3416578,154.8367,358.187,353.9586,183.9965,7.162866,61.86809,165.8417,340.625,19.47974,182.2232,8.637014,353.2072,185.5449,358.9518,353.2072,185.5449,358.9518,12.60516,184.5707,1.946649,12.60516,184.5707,1.946649,8.794121,179.7306,72.39914,12.13386,178.4869,78.39496,32.3366,200.6808,78.90739,350.7835,184.0651,356.2794,357.9868,181.3282,358.8569,12.60516,184.5707,1.946649,328.9634,131.5787,302.1299,333.7129,134.8991,295.9509,330.3979,113.0633,324.5325,
2549,28.39194,14.01633,185.7712,358.4887,355.2883,218.479,356.3234,1.958029,189.0415,359.0411,12.35134,183.368,354.7971,12.35134,183.368,354.7971,0.3324123,154.8365,358.1707,353.9585,183.9984,7.144072,61.86278,165.8004,340.5875,19.47974,182.2232,8.637016,353.1993,185.5461,358.9298,353.1993,185.5461,358.9298,12.57609,184.5606,1.905082,12.57609,184.5606,1.905082,9.771188,178.5193,71.92866,13.1005,177.2427,77.89726,33.38209,198.7406,78.54855,350.8294,184.0718,356.2238,358.1261,181.3221,358.8023,12.57609,184.5606,1.905082,328.5525,129.9252,303.2441,333.2465,133.361,296.9867,330.3017,111.2942,326.1165,
2550,28.40301,13.98722,185.7625,358.4708,353.4853,219.0391,354.041,3.390649,189.4975,359.7817,13.28478,182.945,354.9426,13.28478,182.945,354.9426,0.3403541,154.836,358.1446,353.9781,184,7.12497,61.876,165.7509,340.536,19.47975,182.2232,8.637017,353.1832,185.546,358.9044,353.1832,185.546,358.9044,12.53632,184.5469,1.858396,12.53632,184.5469,1.858396,10.70417,177.3186,71.45181,14.02264,176.0086,77.39299,34.31654,197.2208,78.43962,350.8388,184.0756,356.1591,358.2053,181.3082,358.7387,12.53632,184.5469,1.858396,328.1684,128.3245,304.3282,332.807,131.872,297.994,330.1886,109.4958,327.6803,
