Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
1884,21.02083,11.24652,201.3693,0.4025041,353.2321,230.4059,17.18515,359.2717,201.4078,14.28181,8.478308,214.2745,4.80921,8.478306,214.2745,4.80921,4.766212,172.5428,333.1383,10.18637,202.1136,347.5365,13.66209,239.3597,2.227882,0.7082901,239.1557,6.024946,353.721,199.1901,1.371696,353.721,199.1901,1.371696,13.30912,198.2371,6.226397,13.30912,198.2371,6.226397,6.380268,199.5836,61.15581,9.417055,197.7143,67.12072,14.91442,181.5298,356.2317,356.1112,189.4062,4.849083,2.35297,182.5145,7.410303,13.30912,198.2371,6.226397,346.728,167.0821,301.1111,351.5022,170.0068,295.9736,8.50321,160.8843,4.167742,
1885,21.03237,11.26084,201.3869,0.3873941,353.0989,230.4394,17.00706,359.4204,201.5239,14.38405,8.449973,214.2862,4.767833,8.449975,214.2862,4.767835,4.808411,172.5545,333.1288,10.22775,202.1284,347.5494,13.72324,239.3761,2.044484,0.6699343,239.1668,5.849822,353.7449,199.2264,1.348733,353.7449,199.2264,1.348733,13.34622,198.2765,6.190348,13.34621,198.2765,6.190347,6.22867,199.8987,61.06665,9.262657,198.0255,67.03593,14.82518,182.0357,356.2366,356.1829,189.5221,4.762918,2.439462,182.6797,7.286105,13.34621,198.2765,6.190347,346.8423,167.2448,301.1248,351.6158,170.1698,295.9929,8.559939,161.1431,4.245557,
1886,21.0432,11.27153,201.4073,0.3748614,353.0378,230.4631,16.95496,359.4975,201.5871,14.45696,8.432231,214.2888,4.736908,8.432233,214.2888,4.736906,4.845875,172.5685,333.1353,10.25714,202.1462,347.5739,13.81184,239.3994,1.833767,0.5979634,239.184,5.662972,353.7578,199.2651,1.330232,353.7578,199.2651,1.330232,13.36752,198.322,6.162928,13.36752,198.322,6.162927,6.115833,200.1252,61.07243,9.150064,198.2529,67.04549,14.7175,182.4005,356.3182,356.2169,189.6443,4.692049,2.476043,182.8589,7.182764,13.36752,198.322,6.162927,346.9383,167.4234,301.1192,351.7119,170.3472,295.9922,8.756427,161.363,4.395824,
1887,21.05421,11.28995,201.4283,0.3668216,353.0655,230.4811,16.98956,359.448,201.5822,14.4269,8.407383,214.2894,4.708114,8.407386,214.2894,4.708114,4.909264,172.5832,333.0988,10.33025,202.164,347.5735,13.9375,239.4484,1.453623,0.4970135,239.224,5.305635,353.7791,199.3025,1.318614,353.7791,199.3025,1.318614,13.4032,198.3684,6.143957,13.4032,198.3684,6.143956,6.008792,200.3625,61.08926,9.043599,198.4917,67.06604,14.64838,182.7268,356.323,356.2778,189.7667,4.639772,2.55526,183.0393,7.112109,13.4032,198.3684,6.143956,347.0273,167.5686,301.1078,351.8013,170.4907,295.9857,8.954371,161.5545,4.517367,
1888,21.06541,11.30504,201.4474,0.3614502,352.9949,230.5059,16.91035,359.4907,201.6395,14.47263,8.390506,214.2911,4.673778,8.390505,214.2911,4.673778,4.919985,172.6041,333.08,10.34876,202.1845,347.5623,14.05866,239.4793,1.106654,0.3898348,239.257,4.99119,353.7961,199.3358,1.311167,353.7961,199.3358,1.311167,13.43204,198.4102,6.129101,13.43204,198.4102,6.129101,5.940248,200.5288,61.12518,8.976244,198.6603,67.10436,14.52635,183.0553,356.2923,356.3266,189.8781,4.602767,2.619627,183.2026,7.071163,13.43204,198.4102,6.129101,347.0958,167.7432,301.0295,351.8736,170.6583,295.9122,9.140735,161.6828,4.525939,
1889,21.07634,11.32502,201.4674,0.3599022,353.0136,230.5249,16.92025,359.4527,201.6421,14.44141,8.353417,214.2986,4.622838,8.353418,214.2986,4.622833,4.969748,172.6179,333.0789,10.39265,202.2027,347.5863,14.24011,239.5238,0.7384668,0.2775819,239.2942,4.666006,353.8164,199.3679,1.309565,353.8164,199.3679,1.309565,13.46728,198.4539,6.124489,13.46728,198.4539,6.124488,5.860664,200.7253,61.14357,8.897313,198.8581,67.12551,14.41955,183.3734,356.3182,356.3843,189.9866,4.582675,2.699506,183.3654,7.051475,13.46728,198.4539,6.124488,347.1764,167.9298,300.9429,351.9584,170.837,295.8312,9.24025,161.7936,4.47082,
1890,21.08756,11.343,201.4859,0.358045,353.0072,230.5402,16.93162,359.4191,201.6486,14.43807,8.304436,214.3024,4.568669,8.304436,214.3024,4.568667,4.994158,172.634,333.081,10.4128,202.2211,347.6004,14.32873,239.558,0.4128717,0.2278015,239.3285,4.343527,353.8343,199.398,1.307521,353.8343,199.398,1.307521,13.49866,198.494,6.117967,13.49866,198.494,6.117967,5.805961,200.8777,61.16651,8.843405,199.012,67.15039,14.42788,183.6424,356.6773,356.4348,190.0893,4.562309,2.769318,183.5177,7.035248,13.49866,198.494,6.117967,347.2216,168.0877,300.8286,352.0092,170.985,295.7211,9.27636,161.9198,4.38203,
1891,21.09877,11.35432,201.5038,0.3563593,352.9122,230.5733,16.77548,359.5258,201.7414,14.49551,8.263241,214.3063,4.517633,8.263239,214.3063,4.517633,5.009698,172.6514,333.0725,10.43048,202.2393,347.6008,14.38278,239.6141,0.09791725,0.09977236,239.3808,4.043202,353.846,199.4271,1.305794,353.846,199.4271,1.305794,13.51951,198.5331,6.112344,13.51951,198.5331,6.112344,5.745529,201.0232,61.18517,8.783604,199.1589,67.17117,14.49616,183.8988,357.0194,356.4684,190.1879,4.546077,2.812897,183.665,7.024096,13.51951,198.5331,6.112344,347.2805,168.2576,300.7444,352.0721,171.1473,295.6413,9.321116,162.0485,4.107019,
1892,21.10983,11.36539,201.5195,0.3544528,352.9557,230.5813,16.84719,359.4421,201.7116,14.45282,8.238444,214.3081,4.464705,8.238444,214.3081,4.464704,5.005332,172.6675,333.0946,10.4158,202.2567,347.6181,14.46553,239.6104,359.989,0.06337467,239.3809,3.959352,353.8541,199.4529,1.303761,353.8541,199.4529,1.303761,13.53651,198.5671,6.10592,13.53651,198.5671,6.105919,5.735422,201.0867,61.21695,8.774546,199.2241,67.20345,14.83461,183.9908,357.4317,356.4881,190.2757,4.529572,2.836023,183.7943,7.015267,13.53651,198.5671,6.105919,347.335,168.4472,300.6301,352.1322,171.3269,295.5316,9.407203,162.1935,3.773564,
1893,21.12088,11.37594,201.5367,0.354585,352.9639,230.5963,16.86155,359.4286,201.72,14.44847,8.188432,214.3113,4.396551,8.188432,214.3113,4.396551,5.009562,172.6839,333.1145,10.40974,202.2748,347.6377,14.59543,239.5847,359.9078,0.1397446,239.3645,3.88972,353.8586,199.4795,1.305064,353.8586,199.4795,1.305064,13.54801,198.6042,6.105425,13.54802,198.6042,6.105424,5.714629,201.158,61.25871,8.755107,199.2977,67.24614,14.98356,184.1206,357.5962,356.4952,190.3659,4.52368,2.845414,183.9302,7.020744,13.54802,198.6042,6.105424,347.3924,168.6495,300.5167,352.195,171.5191,295.4229,9.499814,162.3733,3.564977,
1894,21.13215,11.38252,201.5551,0.3600602,353.0519,230.6067,16.95689,359.3543,201.6834,14.38232,8.119699,214.322,4.317958,8.119699,214.322,4.317958,5.009838,172.7055,333.0893,10.42233,202.2947,347.6157,14.65687,239.5623,359.8483,0.143982,239.3491,3.844488,353.8579,199.5052,1.314767,353.8579,199.5052,1.314767,13.55294,198.6434,6.115716,13.55295,198.6434,6.115717,5.738358,201.1611,61.30516,8.780319,199.3032,67.29215,15.01963,184.0877,357.6086,356.4882,190.4572,4.546089,2.832115,184.0696,7.075955,13.55295,198.6434,6.115717,347.4597,168.8861,300.3899,352.2685,171.7446,295.3016,9.533206,162.5835,3.374239,
1895,21.14301,11.38905,201.5722,0.3654154,353.2414,230.5995,17.2212,359.1437,201.5584,14.24686,8.075722,214.3314,4.244829,8.075722,214.3314,4.24483,5.02145,172.7233,333.0693,10.44228,202.3121,347.6039,14.71127,239.5723,359.7668,0.09880728,239.3585,3.78241,353.8558,199.5289,1.324286,353.8558,199.5289,1.324286,13.55622,198.6799,6.125903,13.55622,198.6799,6.125903,5.747537,201.1803,61.34616,8.790797,199.3245,67.33306,15.01581,184.0481,357.6617,356.4759,190.5417,4.568301,2.811582,184.1985,7.130565,13.55622,198.6799,6.125903,347.5176,169.1124,300.2572,352.3327,171.9592,295.1739,9.464079,162.8361,3.155384,
1896,21.15412,11.39515,201.5886,0.3704016,353.221,230.6211,17.16846,359.1836,201.5984,14.25749,8.061069,214.343,4.198317,8.061069,214.343,4.198317,5.012952,172.7419,333.0765,10.43135,202.3305,347.606,14.81305,239.5735,359.7485,0.1021945,239.3647,3.794814,353.8489,199.5513,1.333362,353.8489,199.5513,1.333362,13.55545,198.7145,6.136582,13.55544,198.7145,6.136583,5.812152,201.1089,61.42063,8.857786,199.2569,67.40594,14.77489,183.8479,357.4847,356.4448,190.6208,4.589591,2.759064,184.3185,7.183419,13.55544,198.7145,6.136583,347.5741,169.3402,300.1249,352.3956,172.1754,295.0467,9.382244,163.0899,2.840966,
1897,21.16537,11.39618,201.6044,0.3757998,353.2778,230.6304,17.24124,359.1111,201.5698,14.20886,8.037679,214.3494,4.192756,8.037682,214.3494,4.192755,5.033765,172.7554,333.0661,10.45458,202.3451,347.6072,14.86064,239.5753,359.7053,0.08413708,239.3641,3.76449,353.8387,199.5727,1.342992,353.8387,199.5727,1.342992,13.54786,198.748,6.147913,13.54786,198.748,6.147912,5.847108,201.0763,61.45829,8.893904,199.2261,67.44265,14.65732,183.7692,357.3554,356.4063,190.6967,4.614981,2.695185,184.4342,7.24209,13.54786,198.748,6.147912,347.6157,169.5513,299.9961,352.4434,172.3752,294.922,9.321295,163.3618,2.586082,
1898,21.17644,11.3919,201.6179,0.3817388,353.2637,230.6469,17.20973,359.1501,201.6019,14.22871,8.063322,214.3153,4.210305,8.063324,214.3153,4.210305,5.058484,172.7655,333.0524,10.48282,202.3565,347.6075,14.89651,239.5631,359.6946,0.09576133,239.3502,3.758593,353.8215,199.5902,1.353539,353.8215,199.5902,1.353539,13.53115,198.7761,6.159694,13.53114,198.7761,6.159694,5.913099,200.9977,61.43509,8.959153,199.1459,67.41724,14.69218,183.6135,357.256,356.3466,190.7606,4.646053,2.596179,184.5303,7.313503,13.53114,198.7761,6.159694,347.6564,169.7982,299.8323,352.4918,172.608,294.7628,9.325109,163.6657,2.460796,
1899,21.18737,11.39078,201.6304,0.3883664,353.1576,230.6746,17.04162,359.2827,201.7002,14.3029,8.078394,214.3201,4.188556,8.078398,214.3201,4.188558,5.037952,172.7858,333.0167,10.4825,202.3723,347.5658,15.01578,239.5588,359.6305,0.0958354,239.3571,3.729367,353.8061,199.6057,1.365118,353.8061,199.6057,1.365118,13.51702,198.8018,6.172884,13.51702,198.8018,6.172884,5.971903,200.9276,61.42269,9.017514,199.0749,67.40276,14.82308,183.4505,357.3783,356.2904,190.8183,4.679381,2.506809,184.617,7.388337,13.51702,198.8018,6.172884,347.6907,170.0243,299.672,352.5338,172.8201,294.6067,9.308864,163.9172,2.369408,
1900,21.19869,11.3826,201.6403,0.3966886,353.3014,230.677,17.17388,359.197,201.6376,14.19618,8.032982,214.3622,4.140493,8.032981,214.3622,4.140491,5.059574,172.7947,332.978,10.52034,202.3804,347.5425,15.00283,239.5826,359.5171,0.0272801,239.3757,3.614717,353.7843,199.6164,1.37922,353.7843,199.6164,1.37922,13.49273,198.8213,6.188179,13.49273,198.8213,6.188179,6.032709,200.8297,61.43274,9.078612,198.9772,67.41084,14.92852,183.2306,357.746,356.2178,190.862,4.724479,2.391169,184.6816,7.485794,13.49273,198.8213,6.188179,347.729,170.2536,299.5264,352.5789,173.0368,294.4651,9.319631,164.1455,2.220357,
1901,21.2097,11.36622,201.6459,0.4026945,353.2798,230.6927,17.09578,359.2684,201.6821,14.20993,8.019662,214.3537,4.152461,8.019659,214.3537,4.152461,5.084724,172.7971,332.9502,10.55592,202.383,347.5306,15.02961,239.5799,359.4961,0.02715705,239.3697,3.596996,353.753,199.6221,1.389796,353.753,199.6221,1.389796,13.45587,198.8308,6.195529,13.45587,198.8308,6.195529,6.0787,200.7327,61.4059,9.123727,198.8785,67.38242,14.79462,183.0865,358.0596,356.1161,190.89,4.762541,2.224909,184.716,7.582857,13.45587,198.8308,6.195529,347.7485,170.459,299.3911,352.6049,173.2305,294.3331,9.301905,164.3211,1.982802,
1902,21.22079,11.34775,201.6528,0.4085314,353.2651,230.71,17.022,359.3617,201.7322,14.23347,8.075036,214.3317,4.192323,8.075033,214.3317,4.192322,5.098738,172.8033,332.9155,10.58515,202.388,347.5071,15.11361,239.5518,359.5509,0.1181787,239.3468,3.659969,353.722,199.6298,1.399986,353.722,199.6298,1.399986,13.41733,198.8439,6.204417,13.41733,198.8439,6.204417,6.097413,200.673,61.38359,9.141731,198.8175,67.35931,14.5579,183.0978,357.93,356.0179,190.9224,4.800065,2.06389,184.7602,7.671047,13.41733,198.8439,6.204417,347.7669,170.6697,299.2531,352.6297,173.4293,294.1982,9.103123,164.44,1.814533,
1903,21.23204,11.32242,201.6537,0.4125931,353.1448,230.7395,16.77037,359.5968,201.8679,14.32696,8.111167,214.3415,4.200838,8.111165,214.3415,4.200838,5.145875,172.7973,332.8769,10.64513,202.3836,347.4968,15.19168,239.5732,359.4778,0.05511686,239.3566,3.61245,353.6812,199.6293,1.407489,353.6812,199.6293,1.407489,13.36808,198.8426,6.20579,13.36807,198.8426,6.205789,6.111878,200.6009,61.31131,9.153849,198.7414,67.28608,14.57145,183.1742,357.4535,355.8881,190.9303,4.833221,1.845379,184.7587,7.766602,13.36807,198.8426,6.205789,347.7923,170.9227,299.0827,352.6631,173.6676,294.0316,8.899125,164.5533,1.920395,
1904,21.24301,11.29864,201.6548,0.4224291,352.9956,230.7787,16.43759,359.8786,202.0356,14.42615,8.133571,214.3528,4.212855,8.133568,214.3528,4.212854,5.165463,172.8002,332.801,10.6995,202.3827,347.4398,15.32421,239.5916,359.4041,0.008773271,239.3734,3.581984,353.6381,199.6264,1.424165,353.6381,199.6264,1.424165,13.31865,198.8399,6.214509,13.31865,198.84,6.214509,6.126306,200.5415,61.17463,9.163835,198.6746,67.14804,14.70267,183.3335,357.2602,355.7505,190.9382,4.894851,1.617408,184.7528,7.927187,13.31865,198.84,6.214509,347.7894,171.1471,298.8862,352.6694,173.8751,293.838,8.849259,164.6655,2.168675,
1905,21.25406,11.26489,201.6549,0.4481234,352.8606,230.822,16.07522,0.204783,202.2159,14.52235,8.207044,214.3441,4.281696,8.207046,214.3441,4.281696,5.200678,172.8008,332.7112,10.77421,202.38,347.3783,15.54667,239.5934,359.3422,0.01240725,239.3752,3.57773,353.5809,199.6137,1.465585,353.5809,199.6137,1.465585,13.25241,198.8339,6.255737,13.25241,198.8339,6.255737,6.112401,200.5146,60.95306,9.142732,198.6359,66.92542,15.08351,183.8197,357.565,355.5741,190.9246,5.04063,1.32815,184.7178,8.232076,13.25241,198.8339,6.255737,347.8158,171.3994,298.7234,352.7032,174.1133,293.679,8.665447,164.7917,2.194481,
1906,21.26542,11.23061,201.6575,0.482176,352.841,230.8562,15.84443,0.4211797,202.3215,14.52547,8.307897,214.3352,4.35301,8.307898,214.3352,4.353012,5.237852,172.8057,332.5999,10.86132,202.3801,347.2988,15.8069,239.5919,359.2431,0.01801068,239.3766,3.543748,353.5158,199.5999,1.520357,353.5158,199.5999,1.520357,13.18017,198.8322,6.315722,13.18017,198.8322,6.315722,6.130311,200.4381,60.7435,9.153804,198.5482,66.71387,15.3286,184.133,357.7067,355.3701,190.9115,5.229259,0.9943689,184.6848,8.610622,13.18017,198.8322,6.315722,347.8384,171.6651,298.543,352.7342,174.3633,293.5026,8.32443,164.9443,2.071978,
1907,21.27631,11.19456,201.6646,0.5270901,352.7021,230.9156,15.40909,0.7893524,202.5287,14.61106,8.47696,214.321,4.46057,8.47696,214.321,4.46057,5.265595,172.8185,332.4773,10.94567,202.3863,347.2046,16.14287,239.563,359.1755,0.06391703,239.3591,3.561652,353.4436,199.5872,1.5925,353.4436,199.5872,1.5925,13.10141,198.839,6.397218,13.10141,198.839,6.39722,6.103776,200.4432,60.44215,9.117333,198.5374,66.41148,15.32778,184.8754,357.9947,355.1434,190.91,5.473262,0.6266828,184.6694,9.090558,13.10141,198.839,6.39722,347.8586,171.951,298.3437,352.7636,174.6319,293.3073,7.775344,165.127,1.804557,
1908,21.28736,11.16404,201.6786,0.5721987,352.5717,230.9846,14.96236,1.158701,202.741,14.68695,8.612808,214.3016,4.558905,8.61281,214.3016,4.558902,5.284394,172.8404,332.3507,11.0242,202.4004,347.1024,16.46874,239.534,359.1959,0.155747,239.3448,3.66531,353.3814,199.5856,1.665104,353.3814,199.5856,1.665104,13.03501,198.8613,6.47862,13.03501,198.8613,6.47862,6.085382,200.1403,61.66216,8.855886,198.4514,64.58261,15.30845,185.4703,357.908,354.9499,190.9452,5.714178,0.3121466,184.7106,9.565415,13.03501,198.8613,6.47862,347.8795,172.2137,298.1691,352.7924,174.8793,293.1364,7.256433,165.222,1.460005,
1909,21.29867,11.13797,201.6929,0.6062164,352.5458,231.0407,14.66033,1.421373,202.8791,14.68832,8.688766,214.2764,4.619133,8.688768,214.2764,4.619132,5.292859,172.8636,332.23,11.09081,202.415,347.0002,16.71011,239.5073,359.2183,0.2005465,239.3315,3.759643,353.3361,199.5912,1.720114,353.3361,199.5912,1.720114,12.98398,198.8858,6.534702,12.98398,198.8858,6.534701,6.05514,199.7457,63.56063,8.372808,198.4449,61.93079,15.62893,185.8612,357.4804,354.813,190.998,5.895763,0.09051045,184.7768,9.938773,12.98398,198.8858,6.534701,347.8878,172.4369,298.0035,352.8081,175.0881,292.9738,6.729764,165.1832,1.157859,
1910,21.3096,11.11776,201.7087,0.6318374,352.3645,231.1169,14.17618,1.835171,203.1209,14.82234,8.673149,214.2859,4.601462,8.673147,214.2859,4.601462,5.28385,172.8903,332.1146,11.13972,202.4319,346.8937,16.80668,239.5009,359.3166,0.2555623,239.3367,3.892623,353.3125,199.6047,1.761307,353.3125,199.6047,1.761307,12.95528,198.9158,6.572313,12.95528,198.9158,6.572313,5.981435,199.5533,64.96842,7.942685,198.5598,59.79015,15.96568,185.8504,356.9508,354.7522,191.0719,6.029349,359.9886,184.8775,10.22207,12.95528,198.9158,6.572313,347.9164,172.64,297.8741,352.8425,175.2798,292.8477,6.281632,165.2226,0.8842421,
1911,21.32068,11.10193,201.7241,0.6531235,352.2687,231.1738,13.85671,2.079482,203.2706,14.86812,8.636363,214.3217,4.555979,8.636363,214.3217,4.555979,5.272225,172.9148,332.0299,11.1712,202.4486,346.813,16.88835,239.4892,359.3383,0.2808764,239.3369,3.942723,353.2987,199.6197,1.795413,353.2987,199.6197,1.795413,12.93778,198.9461,6.603813,12.93778,198.9461,6.603814,5.909428,199.5894,65.29597,7.591721,198.7945,58.60004,15.55262,186.4107,356.7845,354.7226,191.1454,6.138515,359.9345,184.9817,10.45062,12.93778,198.9461,6.603814,347.9576,172.8279,297.7697,352.8884,175.4585,292.7468,5.899848,165.3305,0.7531691,
1912,21.33207,11.0889,201.7415,0.661397,352.0887,231.2437,13.44878,2.375557,203.4686,14.9838,8.635369,214.3196,4.561598,8.63537,214.3196,4.561598,5.267393,172.9399,331.9394,11.21136,202.466,346.7307,16.89474,239.4641,359.3472,0.2933675,239.3221,3.957882,353.2996,199.6457,1.808847,353.2996,199.6457,1.808847,12.93496,198.9828,6.606574,12.93496,198.9828,6.606574,5.817018,199.6884,65.54995,7.19942,199.1056,57.50197,13.99149,187.142,357.5976,354.7431,191.2486,6.178276,359.9533,185.1292,10.56098,12.93496,198.9828,6.606574,348.01,173.0124,297.684,352.9446,175.6353,292.6649,5.592149,165.372,0.5508192,
1913,21.34293,11.07727,201.7586,0.6629896,351.9234,231.3088,13.08682,2.631356,203.6454,15.09351,8.646785,214.3023,4.577991,8.646778,214.3023,4.57799,5.251486,172.9657,331.8608,11.23608,202.4839,346.6534,16.91977,239.4486,359.3177,0.3180597,239.3203,3.933177,353.3008,199.6746,1.811983,353.3008,199.6746,1.811983,12.93369,199.0186,6.594438,12.93369,199.0186,6.594439,5.738132,199.7846,65.73081,6.765658,199.4494,56.47952,12.53841,187.9417,357.9686,354.7611,191.3582,6.184187,359.9643,185.2817,10.62016,12.93369,199.0186,6.594439,348.0778,173.2049,297.6219,353.0151,175.822,292.6069,5.093935,165.3264,359.9549,
1914,21.35405,11.07235,201.7778,0.6523955,351.7713,231.3651,12.81295,2.812572,203.7898,15.19641,8.684666,214.3179,4.590184,8.684664,214.3179,4.590185,5.25241,172.9875,331.8167,11.25854,202.5023,346.6147,16.87868,239.4816,359.1129,0.1896133,239.353,3.724893,353.3151,199.7132,1.795953,353.3151,199.7132,1.795953,12.94764,199.061,6.559089,12.94764,199.061,6.559089,5.634398,199.9995,65.59469,6.299475,199.9028,55.78279,10.80214,188.9596,358.2299,354.8185,191.491,6.124683,0.03299072,185.4707,10.5598,12.94764,199.061,6.559089,348.1738,173.3898,297.6156,353.1113,176.0058,292.6051,4.649559,165.2579,359.1366,
1915,21.3653,11.07392,201.7974,0.6387523,351.6225,231.423,12.53874,2.983615,203.9309,15.29539,8.732646,214.3043,4.627766,8.732645,214.3043,4.627768,5.248337,173.0101,331.7785,11.27375,202.5213,346.579,16.7991,239.48,359.0804,0.1647053,239.3546,3.67293,353.331,199.7536,1.775421,353.331,199.7536,1.775421,12.96688,199.1038,6.517537,12.96688,199.1038,6.517538,5.473371,200.4211,64.84876,5.959471,200.414,55.63212,9.169731,189.9023,359.0723,354.8741,191.6281,6.048384,0.09989221,185.6638,10.4754,12.96688,199.1038,6.517538,348.2992,173.5958,297.6332,353.2357,176.2127,292.6282,4.290341,165.4528,358.0496,
1916,21.37622,11.08046,201.815,0.6170571,351.5182,231.4671,12.3609,3.088221,204.0291,15.36909,8.757175,214.2799,4.667406,8.757172,214.2799,4.667405,5.243899,173.0295,331.7534,11.28216,202.5383,346.5546,16.74559,239.4512,359.1638,0.236539,239.3323,3.734698,353.349,199.7947,1.742474,353.349,199.7947,1.742474,12.99026,199.1425,6.460292,12.99026,199.1425,6.460292,5.29611,200.8605,64.15912,5.522099,201.0027,55.44911,7.96283,191.0313,0.1772796,354.9302,191.7616,5.931099,0.1680296,185.8488,10.32159,12.99026,199.1425,6.460292,348.426,173.785,297.6704,353.3608,176.4044,292.6707,3.839946,165.7095,356.6106,
1917,21.38731,11.08897,201.8353,0.5982732,351.4588,231.5039,12.25735,3.15013,204.0972,15.41187,8.748618,214.2866,4.669906,8.748617,214.2866,4.669907,5.239836,173.0521,331.7253,11.29241,202.5582,346.5277,16.68615,239.4505,359.2305,0.2443813,239.333,3.791559,353.3653,199.8379,1.714277,353.3653,199.8379,1.714277,13.01338,199.1871,6.411656,13.01339,199.1871,6.411656,5.096676,201.3936,63.2495,5.12304,201.6352,55.4913,7.097215,192.3289,1.426378,354.9783,191.9023,5.828029,0.223866,186.0475,10.18694,13.01339,199.1871,6.411656,348.5598,173.9348,297.7795,353.4895,176.5629,292.7843,3.569847,166.197,354.0715,
1918,21.39864,11.09536,201.8553,0.5819218,351.4334,231.5406,12.16218,3.210002,204.1547,15.419,8.712754,214.3175,4.645335,8.712751,214.3175,4.645335,5.236105,173.0746,331.7008,11.30119,202.5783,346.5042,16.68865,239.4711,359.2223,0.1874972,239.3533,3.800179,353.3769,199.8792,1.689994,353.3769,199.8792,1.689994,13.03147,199.2306,6.368145,13.03147,199.2306,6.368145,4.886539,201.9769,62.21491,4.845457,202.2229,55.70653,6.356263,193.5406,2.678447,355.0111,192.0382,5.738554,0.2548423,186.2385,10.07684,13.03147,199.2306,6.368145,348.7006,174.0808,297.9159,353.624,176.72,292.9253,3.670762,167.0079,350.9894,
1919,21.40954,11.10562,201.871,0.566689,351.3887,231.574,12.05354,3.272214,204.2145,15.44636,8.708794,214.2993,4.661804,8.708791,214.2993,4.661805,5.23496,173.0921,331.682,11.30942,202.5942,346.487,16.6884,239.4729,359.2076,0.1726716,239.3574,3.789455,353.3914,199.9132,1.667276,353.3914,199.9132,1.667276,13.05387,199.2644,6.32598,13.05386,199.2644,6.325981,4.645363,202.545,61.46277,4.460294,202.8709,55.55042,6.028022,194.5797,4.080231,355.0524,192.1517,5.654335,0.3055339,186.3949,9.976815,13.05386,199.2644,6.325981,348.8793,174.2397,298.0913,353.7946,176.8932,293.1065,3.788882,167.9329,347.2147,
1920,21.4206,11.11005,201.8876,0.5506787,351.3358,231.6102,11.93389,3.36423,204.2881,15.49486,8.706098,214.2886,4.65917,8.706098,214.2886,4.659169,5.24567,173.1077,331.6627,11.32819,202.6092,346.4753,16.67581,239.457,359.2041,0.1957689,239.3438,3.775937,353.4028,199.9491,1.643253,353.4028,199.9491,1.643253,13.07076,199.3006,6.283523,13.07076,199.3006,6.283524,4.427212,203.0715,60.78066,4.061263,203.5139,55.24945,5.869823,195.6044,5.499693,355.0868,192.269,5.567745,0.3387626,186.5583,9.867619,13.07076,199.3006,6.283524,349.0371,174.3706,298.278,353.9438,177.0394,293.298,4.022481,168.904,343.0414,
1921,21.43204,11.12442,201.9018,0.5357725,351.3224,231.6403,11.8451,3.443539,204.3417,15.50568,8.63793,214.3149,4.607704,8.63793,214.3149,4.607704,5.243253,173.1251,331.6377,11.33837,202.6243,346.452,16.69056,239.4495,359.1414,0.1901487,239.3424,3.714228,353.4218,199.9803,1.620842,353.4218,199.9803,1.620842,13.10238,199.3314,6.244246,13.10238,199.3314,6.244246,4.025761,204.248,58.76103,4.341742,204.1041,56.42019,5.818706,196.9853,6.635374,355.1409,192.372,5.484306,0.4030336,186.7004,9.761599,13.10238,199.3314,6.244246,349.2182,174.5061,298.4664,354.116,177.1902,293.4922,4.286837,169.9743,338.4779,
