Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
2333,26.04267,8.35145,2.609323,0.5024295,0.09774155,34.24468,350.1628,13.53277,3.990408,359.9672,4.193372,352.0661,356.4841,4.193371,352.0661,356.4841,4.792873,331.4559,5.400872,6.822082,1.357923,4.915707,358.0235,4.29386,358.792,358.0235,4.293857,358.792,353.2756,2.296408,1.449852,353.2756,2.296408,1.449852,9.005344,2.908749,5.180428,9.005344,2.908749,5.180427,357.8676,15.43353,46.47751,300.1917,26.88708,115.292,305.9887,2.785712,153.9696,354.2131,3.365028,4.592635,1.695031,4.974972,9.436892,9.005344,2.908749,5.180427,352.8234,355.1407,288.7081,358.0963,356.9453,283.9803,354.52,336.2043,270.7294,
2334,26.05377,8.349535,2.650207,0.560901,0.02186365,34.29803,350.0119,13.56355,4.028929,359.9934,4.200365,352.0619,356.4998,4.200365,352.0619,356.4998,4.65953,331.4646,5.586596,6.892674,1.379354,4.782561,358.022,4.292478,358.7976,358.022,4.292481,358.7976,353.311,2.335821,1.540103,353.311,2.335821,1.540103,9.013003,3.00037,5.313788,9.013,3.000369,5.313788,357.843,15.51761,46.5819,300.0359,26.84739,115.4694,305.9013,2.726606,154.107,354.2914,3.500672,4.891304,1.832944,5.260734,9.874266,9.013,3.000369,5.313788,352.8569,355.201,288.8518,358.1253,357.0187,284.124,354.6182,336.5387,270.8197,
2335,26.0647,8.347989,2.695617,0.6125546,359.9228,34.3611,349.8574,13.63723,4.081734,0.07287151,4.203376,352.0587,356.5097,4.203376,352.0587,356.5097,4.54524,331.4796,5.778572,6.955473,1.407046,4.684934,358.0258,4.290685,358.7927,358.0258,4.290681,358.7927,353.3448,2.384922,1.620303,353.3448,2.384922,1.620303,9.02064,3.103253,5.437694,9.020643,3.103254,5.437694,357.7984,15.65234,46.67811,299.8849,26.83797,115.6799,305.8894,2.637427,154.3798,354.3653,3.661034,5.161982,1.959895,5.586586,10.25427,9.020643,3.103254,5.437694,352.8931,355.2762,288.9972,358.1568,357.1072,284.2695,354.6777,336.9004,270.8656,
2336,26.07575,8.345336,2.743578,0.6610162,359.8304,34.42404,349.7317,13.65989,4.137586,0.1346609,4.200947,352.0577,356.5098,4.200948,352.0577,356.5098,4.434325,331.4987,5.953237,6.989456,1.436324,4.609696,358.0216,4.288556,358.7964,358.0216,4.288549,358.7964,353.3767,2.439433,1.695705,353.3767,2.439433,1.695705,9.021975,3.21217,5.555832,9.021975,3.21217,5.555832,357.712,15.8324,46.82205,299.7157,26.82671,115.9215,305.8982,2.445456,154.802,354.4279,3.835481,5.418235,2.079666,5.935787,10.60918,9.021975,3.21217,5.555832,352.9125,355.3385,289.1563,358.1712,357.1841,284.4279,354.7527,337.2213,270.8746,
2337,26.08715,8.343242,2.792933,0.704164,359.7204,34.49364,349.5869,13.67418,4.198955,0.2008657,4.210811,352.0546,356.5234,4.210809,352.0546,356.5234,4.289553,331.5107,6.186264,7.058455,1.463436,4.487502,358.0123,4.291523,358.7966,358.0123,4.291523,358.7966,353.4135,2.498686,1.762683,353.4135,2.498686,1.762683,9.024969,3.325083,5.66374,9.024969,3.325083,5.66374,357.6279,16.01091,46.97614,299.5029,26.80149,116.1928,305.8554,2.171347,155.3182,354.5015,4.02037,5.650924,2.221743,6.30318,10.92079,9.024969,3.325083,5.66374,352.9341,355.3985,289.3338,358.187,357.2603,284.6049,354.8383,337.5183,270.9024,
2338,26.09833,8.339668,2.843033,0.7462406,359.6038,34.56662,349.4222,13.70996,4.261206,0.2733319,4.216587,352.0592,356.526,4.216588,352.0592,356.526,4.187325,331.5338,6.345191,7.054154,1.494096,4.449096,358.0017,4.294844,358.7964,358.0017,4.294844,358.7964,353.4491,2.559824,1.827889,353.4491,2.559824,1.827889,9.024623,3.439406,5.767864,9.024623,3.439406,5.767864,357.5385,16.19409,47.12886,299.3001,26.82902,116.3772,305.8094,1.862133,155.833,354.5689,4.211571,5.876852,2.355009,6.678382,11.22621,9.024623,3.439406,5.767864,352.951,355.4615,289.5035,358.1985,357.3389,284.7738,354.9387,337.7985,270.9443,
2339,26.10911,8.334327,2.891034,0.7877526,359.4845,34.63582,349.2858,13.74394,4.325901,0.3664618,4.214326,352.06,356.53,4.214325,352.06,356.53,4.066098,331.5465,6.583046,7.112305,1.522391,4.369299,358.0046,4.290814,358.808,358.0046,4.290814,358.808,353.4786,2.617576,1.89253,353.4786,2.617576,1.89253,9.02015,3.549278,5.873374,9.02015,3.549278,5.873374,357.4313,16.37987,47.31377,299.0757,26.85181,116.5473,305.7487,1.442514,156.4285,354.6199,4.390049,6.103813,2.456647,7.034544,11.52608,9.02015,3.549278,5.873374,352.9803,355.5334,289.6968,358.2214,357.4284,284.9666,355.0099,338.0635,271.0013,
2340,26.12067,8.326234,2.939823,0.8281943,359.3795,34.70226,349.164,13.81179,4.390454,0.4787427,4.208662,352.0484,356.5538,4.208662,352.0484,356.5538,3.98127,331.5683,6.772584,7.1621,1.557218,4.323162,358.009,4.284364,358.8152,358.009,4.284364,358.8152,353.4967,2.67627,1.956257,353.4967,2.67627,1.956257,9.007732,3.661188,5.981448,9.007732,3.661188,5.981447,357.37,16.48,47.48756,298.9347,26.71181,116.8307,305.6866,1.025808,157.0237,354.6403,4.568554,6.330769,2.501125,7.391335,11.81455,9.007732,3.661188,5.981447,353.0122,355.6321,289.8653,358.2477,357.5425,285.1349,355.0798,338.3669,271.1482,
2341,26.13146,8.315478,2.987282,0.8641626,359.2929,34.75939,349.1136,13.82486,4.454844,0.576412,4.211976,352.0547,356.5633,4.211977,352.0547,356.5633,3.926037,331.5973,6.907301,7.164436,1.594087,4.329157,358.0093,4.284742,358.812,358.0093,4.284742,358.812,353.5052,2.734361,2.013459,353.5052,2.734361,2.013459,8.984081,3.770284,6.082147,8.984081,3.770284,6.082147,357.2738,16.60922,47.67888,298.7573,26.58374,117.1315,305.6212,0.6480982,157.5835,354.6297,4.740891,6.538189,2.50479,7.736776,12.0667,8.984081,3.770284,6.082147,353.0475,355.7397,290.059,358.2766,357.6677,285.3283,355.1567,338.6741,271.3422,
2342,26.14243,8.301727,3.032637,0.8917773,359.1908,34.82019,349.0338,13.86947,4.520694,0.6911749,4.22184,352.0621,356.5717,4.22184,352.0621,356.5717,3.914332,331.6345,6.99657,7.152201,1.636468,4.382381,358.0063,4.285804,358.8,358.0063,4.285807,358.8,353.503,2.792049,2.05828,353.503,2.792049,2.05828,8.952424,3.875427,6.169353,8.952424,3.875427,6.169353,357.1608,16.73603,47.90063,298.5677,26.37188,117.5382,305.5524,0.2807352,158.1389,354.5909,4.905509,6.709588,2.459673,8.065646,12.24915,8.952424,3.875427,6.169353,353.0866,355.8552,290.2688,358.3087,357.8023,285.5378,355.2675,339.0067,271.6715,
2343,26.15377,8.285352,3.076958,0.9204196,359.1317,34.86983,348.9871,13.88338,4.574158,0.762526,4.220773,352.0608,356.5727,4.220771,352.0608,356.5727,3.879832,331.6663,7.108063,7.158217,1.675482,4.400146,358.0001,4.290649,358.7999,358.0001,4.290646,358.7999,353.499,2.848217,2.104245,353.499,2.848217,2.104245,8.916548,3.977053,6.253048,8.916548,3.977053,6.253048,357.0416,16.86819,48.10904,298.4,26.22075,117.8535,305.454,359.9576,158.6525,354.545,5.069773,6.878968,2.402123,8.386488,12.44392,8.916548,3.977053,6.253048,353.1353,355.9899,290.4734,358.3504,357.9556,285.7425,355.366,339.3062,271.8571,
2344,26.16467,8.271623,3.118694,0.9422417,359.0544,34.91866,348.9778,13.90582,4.638308,0.8825433,4.21617,352.0627,356.5715,4.21617,352.0627,356.5715,3.908694,331.7139,7.089712,7.052794,1.716996,4.533374,357.9909,4.295103,358.7994,357.9909,4.295103,358.7994,353.4868,2.901874,2.140768,353.4868,2.901874,2.140768,8.878664,4.074572,6.332242,8.878664,4.074572,6.332242,356.8994,17.01976,48.34109,298.2379,26.09345,118.131,305.3454,359.641,159.1499,354.4795,5.216196,7.026743,2.317703,8.685028,12.5782,8.878664,4.074572,6.332242,353.1864,356.1266,290.6808,358.3943,358.1111,285.9503,355.4901,339.5777,271.9877,
2345,26.17573,8.252578,3.159954,0.9646088,358.938,34.97681,348.9119,13.977,4.709104,1.041138,4.219531,352.061,356.5717,4.219531,352.061,356.5717,3.904262,331.7496,7.177481,7.022832,1.756909,4.609914,357.9917,4.289586,358.8059,357.9917,4.289589,358.8059,353.4733,2.954919,2.177704,353.4733,2.954919,2.177704,8.830853,4.171093,6.41162,8.830853,4.171093,6.41162,356.7831,17.11646,48.55937,298.099,25.86868,118.4875,305.2219,359.31,159.659,354.4032,5.358038,7.178196,2.22424,8.979744,12.71407,8.830853,4.171093,6.41162,353.2303,356.2675,290.8881,358.431,358.2707,286.1576,355.6226,339.845,272.0959,
2346,26.187,8.234038,3.199556,0.983402,358.8507,35.02259,348.9315,14.01935,4.779626,1.201833,4.215156,352.0665,356.562,4.215159,352.0665,356.562,3.908341,331.7841,7.277054,7.004632,1.797208,4.690085,357.9909,4.293234,358.8009,357.9909,4.293234,358.8009,353.4547,3.006258,2.209615,353.4547,3.006258,2.209615,8.783381,4.264425,6.487157,8.78338,4.264424,6.487157,356.6371,17.25889,48.77747,297.9159,25.75829,118.739,305.0774,359.0136,160.111,354.3173,5.491463,7.31612,2.107739,9.259774,12.81887,8.78338,4.264424,6.487157,353.2796,356.4094,291.1063,358.4727,358.4324,286.3759,355.792,340.0607,272.2213,
2347,26.19795,8.219574,3.236941,0.9953499,358.7655,35.06959,348.9276,14.06011,4.846414,1.346407,4.209684,352.0648,356.5748,4.209685,352.0648,356.5748,3.939568,331.8226,7.342402,6.95914,1.837954,4.81284,357.9982,4.288801,358.7887,357.9982,4.288805,358.7887,353.4376,3.0568,2.231124,353.4376,3.0568,2.231124,8.741828,4.353392,6.549516,8.741828,4.353392,6.549516,356.4968,17.40902,48.9721,297.7177,25.69478,118.9526,304.8824,358.7944,160.5001,354.2396,5.619457,7.42166,2.007437,9.527961,12.87048,8.741828,4.353392,6.549516,353.3201,356.5291,291.3189,358.5057,358.5713,286.5885,355.9861,340.2181,272.3871,
2348,26.20911,8.199942,3.273726,1.007855,358.6846,35.11358,348.9327,14.11418,4.912234,1.49849,4.203827,352.067,356.5721,4.203829,352.067,356.5721,3.961808,331.857,7.451643,6.960999,1.880039,4.902809,357.9984,4.291286,358.7743,357.9984,4.291283,358.7743,353.4174,3.106384,2.253217,353.4174,3.106384,2.253217,8.695313,4.440841,6.611868,8.695313,4.440841,6.611868,356.3521,17.58043,49.11225,297.5254,25.78729,118.9903,304.6799,358.6336,160.8408,354.1535,5.744757,7.529523,1.883266,9.789483,12.92409,8.695313,4.440841,6.611868,353.3579,356.6596,291.5117,358.5367,358.7192,286.7813,356.144,340.2948,272.5419,
2349,26.22038,8.180519,3.306826,1.01672,358.6046,35.15216,348.9666,14.16712,4.978942,1.665959,4.20181,352.0698,356.5547,4.20181,352.0698,356.5547,3.989619,331.883,7.642384,7.054164,1.924647,4.957851,357.9877,4.296567,358.7588,357.9877,4.296567,358.7588,353.3911,3.151193,2.270039,353.3911,3.151193,2.270039,8.646976,4.520281,6.668616,8.646976,4.520281,6.668616,356.218,17.71456,49.27252,297.3674,25.74534,119.159,304.4476,358.5515,161.115,354.054,5.852808,7.621379,1.7355,10.02076,12.94722,8.646976,4.520281,6.668616,353.4065,356.7975,291.7146,358.5779,358.8754,286.9846,356.3136,340.366,272.6934,
2350,26.23135,8.157256,3.339883,1.027796,358.5237,35.19152,348.9782,14.24683,5.043794,1.836857,4.198239,352.0723,356.5421,4.198239,352.0723,356.5421,4.055437,331.9221,7.734201,7.064009,1.971338,5.08572,357.977,4.305289,358.7513,357.977,4.305289,358.7513,353.3611,3.194812,2.290354,353.3611,3.194812,2.290354,8.593685,4.599895,6.732297,8.593685,4.599895,6.732297,356.0906,17.82537,49.43935,297.2015,25.63643,119.3962,304.2261,358.4432,161.3884,353.944,5.955359,7.727853,1.563905,10.24722,12.9829,8.593685,4.599895,6.732297,353.4583,356.9456,291.9246,358.622,359.0423,287.1949,356.4551,340.4625,272.851,
2351,26.24237,8.136069,3.366903,1.036224,358.4569,35.22286,348.9966,14.30926,5.098556,1.983603,4.197444,352.0689,356.5387,4.197445,352.0689,356.5387,4.097756,331.954,7.796592,7.040464,2.006387,5.197556,357.9713,4.307323,358.7493,357.9713,4.307323,358.7493,353.33,3.230092,2.306446,353.33,3.230092,2.306446,8.5431,4.665559,6.78772,8.5431,4.665559,6.78772,355.9895,17.92275,49.52436,297.0527,25.71444,119.3791,304.038,358.2867,161.6424,353.8347,6.033423,7.817606,1.394165,10.42814,13.0012,8.5431,4.665559,6.78772,353.4998,357.0749,292.102,358.657,359.1875,287.3727,356.6406,340.4833,272.9411,
2352,26.25362,8.113201,3.396019,1.045354,358.3809,35.2581,349.0057,14.38438,5.158304,2.143697,4.20198,352.0677,356.5439,4.201977,352.0677,356.5439,4.14512,331.9846,7.920708,7.079607,2.048386,5.293817,357.9721,4.301038,358.7509,357.9721,4.301034,358.7509,353.3029,3.26839,2.323564,353.3029,3.26839,2.323564,8.494297,4.737091,6.848601,8.494296,4.737091,6.848601,355.8674,18.06676,49.59673,296.8309,25.87353,119.3373,303.8843,358.0875,161.9558,353.7368,6.11665,7.91817,1.236404,10.626,13.01922,8.494296,4.737091,6.848601,353.5358,357.1949,292.2911,358.6861,359.3245,287.5619,356.8487,340.515,273.0674,
2353,26.26468,8.094865,3.423243,1.047688,358.2984,35.29571,349.0006,14.44476,5.217692,2.291189,4.211395,352.0721,356.545,4.211396,352.0721,356.545,4.170401,332.0105,8.039262,7.099115,2.08386,5.375369,357.9764,4.29498,358.7478,357.9764,4.29498,358.7478,353.2848,3.307395,2.329548,353.2848,3.307395,2.329548,8.45404,4.804069,6.889033,8.45404,4.80407,6.889033,355.7532,18.19599,49.70001,296.6816,25.97352,119.3169,303.7696,357.863,162.2723,353.6638,6.204127,7.978089,1.128712,10.82133,12.99177,8.45404,4.80407,6.889033,353.5773,357.3083,292.4779,358.7206,359.4547,287.7489,357.0844,340.5122,273.1678,
2354,26.27573,8.078238,3.449874,1.04788,358.1855,35.34023,348.9724,14.51976,5.286872,2.471391,4.207901,352.0714,356.5412,4.207903,352.0714,356.5412,4.174003,332.029,8.207578,7.134708,2.116467,5.436204,357.9766,4.297862,358.7374,357.9766,4.297862,358.7374,353.275,3.346996,2.331698,353.275,3.346996,2.331698,8.418725,4.87004,6.922769,8.418725,4.87004,6.922769,355.6454,18.35141,49.73997,296.5041,26.24891,119.123,303.656,357.6116,162.6365,353.6119,6.292573,8.02702,1.062609,11.01933,12.95028,8.418725,4.87004,6.922769,353.615,357.4103,292.6602,358.7515,359.573,287.9313,357.2751,340.5461,273.2354,
2355,26.28706,8.065908,3.477855,1.047048,358.068,35.38785,348.944,14.59021,5.360716,2.657258,4.203513,352.0686,356.5413,4.203515,352.0686,356.5413,4.185206,332.0524,8.331696,7.117105,2.147432,5.531998,357.9779,4.296243,358.7325,357.9779,4.296246,358.7325,353.2765,3.38958,2.331987,353.2765,3.38958,2.331987,8.395055,4.939698,6.954296,8.395055,4.939698,6.954296,355.5373,18.51307,49.81677,296.3361,26.48671,118.9638,303.5644,357.3415,162.98,353.593,6.389924,8.072605,1.049233,11.23468,12.90317,8.395055,4.939698,6.954296,353.637,357.4777,292.8356,358.7669,359.656,288.1065,357.4703,340.5804,273.3374,
2356,26.29791,8.049536,3.504132,1.047083,357.9553,35.43393,348.8955,14.65813,5.42752,2.821305,4.19449,352.0682,356.5233,4.194489,352.0682,356.5233,4.148734,332.0593,8.574416,7.201453,2.177379,5.535041,357.9772,4.301197,358.7242,357.9772,4.301197,358.7242,353.2846,3.430107,2.332692,353.2846,3.430107,2.332692,8.37157,5.005682,6.984072,8.37157,5.005682,6.984072,355.4793,18.61417,49.84673,296.1855,26.66024,118.858,303.4519,357.1025,163.2913,353.5899,6.480694,8.122666,1.05673,11.44071,12.86419,8.37157,5.005682,6.984072,353.6686,357.5498,293.0262,358.7913,359.7451,288.297,357.6507,340.6273,273.4446,
2357,26.30902,8.035807,3.525174,1.050751,357.835,35.47673,348.8371,14.73618,5.491311,2.991622,4.188931,352.0652,356.5136,4.188932,352.0652,356.5136,4.152239,332.0714,8.742131,7.240205,2.204389,5.589689,357.9636,4.307714,358.6974,357.9636,4.307716,358.6974,353.2948,3.46112,2.338777,353.2948,3.46112,2.338777,8.351637,5.059141,7.018024,8.351637,5.059141,7.018025,355.3897,18.74446,49.904,296.0526,26.87248,118.7003,303.3773,356.953,163.4701,353.5935,6.545539,8.18684,1.078613,11.60447,12.85967,8.351637,5.059141,7.018025,353.6964,357.5992,293.2141,358.8118,359.8113,288.4847,357.8208,340.7371,273.5661,
2358,26.3204,8.027533,3.544181,1.05626,357.736,35.51198,348.8097,14.78546,5.547507,3.133337,4.198024,352.0732,356.4936,4.198025,352.0732,356.4936,4.09911,332.0661,8.985321,7.322874,2.22271,5.569185,357.9699,4.314202,358.6954,357.9699,4.314202,358.6954,353.3065,3.487894,2.347992,353.3065,3.487894,2.347992,8.338428,5.107697,7.055842,8.338428,5.107697,7.055841,355.3011,18.89311,49.92898,295.9062,27.1805,118.4533,303.321,356.8344,163.6215,353.6042,6.599585,8.258533,1.115242,11.7511,12.87352,8.338428,5.107697,7.055841,353.7206,357.6364,293.3809,358.8297,359.8633,288.6514,357.9535,340.8696,273.7172,
2359,26.33125,8.015664,3.559376,1.062101,357.6383,35.54436,348.7621,14.84462,5.597485,3.270401,4.195034,352.0638,356.5005,4.195035,352.0638,356.5005,4.075778,332.0678,9.15021,7.369319,2.240052,5.582699,357.9697,4.308659,358.6926,357.9697,4.308655,358.6926,353.3123,3.50879,2.35743,353.3123,3.50879,2.35743,8.317688,5.146618,7.089755,8.317688,5.146618,7.089755,355.2135,19.02516,49.94008,295.8057,27.45744,118.2279,303.2779,356.8622,163.6299,353.5967,6.638287,8.326024,1.123052,11.86582,12.89272,8.317688,5.146618,7.089755,353.7477,357.6862,293.5328,358.8508,359.9266,288.8033,358.0894,341.0191,273.9073,
2360,26.34235,8.002903,3.573974,1.065746,357.5357,35.57873,348.6982,14.91795,5.648006,3.409844,4.197105,352.0605,356.5017,4.197104,352.0605,356.5017,4.092729,332.0763,9.304571,7.405222,2.26303,5.649346,357.9704,4.307725,358.6955,357.9704,4.307722,358.6955,353.3181,3.529717,2.363401,353.3181,3.529717,2.363401,8.298298,5.184518,7.119376,8.298298,5.184518,7.119376,355.1316,19.16541,49.91772,295.7141,27.79715,117.9448,303.2729,356.972,163.5409,353.592,6.676231,8.383848,1.12794,11.97731,12.89374,8.298298,5.184518,7.119376,353.7764,357.7342,293.6888,358.8734,359.9885,288.9595,358.2043,341.1317,274.1132,
2361,26.35375,7.998983,3.585716,1.069458,357.4484,35.60862,348.6414,14.9716,5.690498,3.521224,4.205966,352.0586,356.5,4.205965,352.0586,356.5,4.113108,332.0826,9.431333,7.437507,2.281614,5.709323,357.976,4.306274,358.696,357.976,4.306274,358.696,353.3262,3.545522,2.370041,353.3262,3.545522,2.370041,8.291964,5.216078,7.151089,8.291964,5.216078,7.151088,355.0454,19.30198,49.94807,295.6594,28.07649,117.6904,303.2553,357.095,163.4003,353.6025,6.700402,8.441431,1.156644,12.06605,12.89879,8.291964,5.216078,7.151088,353.8016,357.7618,293.8159,358.8936,0.02734864,289.0867,358.2708,341.2526,274.3382,
2362,26.3645,7.993755,3.59549,1.074473,357.3751,35.62994,348.6282,15.01504,5.729973,3.630533,4.204842,352.0733,356.4749,4.204844,352.0733,356.4749,4.127255,332.0876,9.538621,7.460928,2.296712,5.759037,357.9785,4.306996,358.6899,357.9785,4.307003,358.6899,353.3313,3.557576,2.37875,353.3313,3.557576,2.37875,8.284429,5.243016,7.185425,8.284429,5.243016,7.185425,354.9692,19.43521,49.93675,295.6028,28.37682,117.4386,303.2413,357.2858,163.2473,353.6067,6.713966,8.504988,1.168357,12.13635,12.91352,8.284429,5.243016,7.185425,353.8257,357.7908,293.9281,358.9132,0.06626968,289.1991,358.3336,341.3693,274.521,
2363,26.37568,7.991589,3.604258,1.077997,357.3021,35.65221,348.6015,15.03566,5.766304,3.724739,4.191185,352.0643,356.459,4.191183,352.0643,356.459,4.132666,332.092,9.613244,7.462428,2.307088,5.798728,357.9727,4.315948,358.6897,357.9727,4.315948,358.6897,353.3412,3.569113,2.384837,353.3412,3.569113,2.384837,8.280313,5.267225,7.212785,8.280313,5.267225,7.212785,354.9305,19.50518,49.94404,295.5425,28.59653,117.2066,303.1715,357.3546,163.0982,353.6217,6.727869,8.556492,1.20883,12.20383,12.92243,8.280313,5.267225,7.212785,353.8213,357.773,294.0274,358.9049,0.05728919,289.2977,358.3057,341.5151,274.6172,
2364,26.38692,7.989341,3.614528,1.080584,357.2346,35.67509,348.5764,15.08096,5.804108,3.823883,4.199168,352.0723,356.4564,4.199167,352.0723,356.4564,4.116106,332.0923,9.718657,7.48013,2.317029,5.814588,357.9734,4.313905,358.6935,357.9734,4.313901,358.6935,353.3512,3.583364,2.389547,353.3512,3.583364,2.389547,8.280424,5.294916,7.238559,8.280424,5.294916,7.238559,354.887,19.61304,49.90857,295.4683,28.92439,116.9067,303.1516,357.427,163.0174,353.6426,6.751721,8.603136,1.24403,12.28322,12.92325,8.280424,5.294916,7.238559,353.8477,357.798,294.132,358.9272,0.0915629,289.4026,358.3104,341.6717,274.7411,
2365,26.39779,7.985659,3.622411,1.078093,357.1716,35.69404,348.5686,15.08546,5.837659,3.905185,4.20594,352.0679,356.4644,4.20594,352.0679,356.4645,4.098853,332.0885,9.858272,7.51483,2.326854,5.829123,357.9776,4.315064,358.6934,357.9776,4.315064,358.6934,353.3604,3.59639,2.386011,353.3604,3.59639,2.386011,8.276812,5.316976,7.249902,8.276812,5.316976,7.249902,354.8193,19.73966,49.89354,295.3942,29.22017,116.6648,303.1232,357.6548,162.7757,353.6586,6.771339,8.620836,1.280448,12.34914,12.88705,8.276812,5.316976,7.249902,353.8597,357.8133,294.2072,358.9361,0.113518,289.4778,358.2655,341.8405,274.8335,
2366,26.40899,7.982235,3.629106,1.072563,357.1107,35.71386,348.5418,15.14303,5.872294,4.005697,4.201173,352.0686,356.4641,4.201173,352.0686,356.4641,4.092228,332.0851,10.00382,7.576084,2.339669,5.838403,357.984,4.31267,358.6993,357.984,4.312673,358.6993,353.3689,3.608795,2.37776,353.3689,3.608795,2.37776,8.27291,5.336489,7.254567,8.27291,5.336489,7.254566,354.7399,19.87351,49.89698,295.3347,29.47361,116.4775,303.1188,357.8262,162.6445,353.673,6.788071,8.623132,1.316627,12.40782,12.82731,8.27291,5.336489,7.254566,353.8616,357.8117,294.2811,358.9351,0.1184105,289.5514,358.1786,342.0203,274.9041,
2367,26.42033,7.981143,3.636595,1.061285,357.0188,35.74049,348.5221,15.19203,5.922521,4.144002,4.195631,352.0707,356.4595,4.195631,352.0707,356.4595,4.100636,332.0864,10.12792,7.604563,2.353395,5.885069,357.9919,4.306387,358.7026,357.9919,4.306387,358.7026,353.3781,3.624568,2.360867,353.3781,3.624568,2.360867,8.273891,5.358537,7.249449,8.273891,5.358537,7.249449,354.6756,20.02109,49.84783,295.2515,29.84012,116.1933,303.1276,357.9279,162.6234,353.6941,6.813002,8.599159,1.360828,12.47678,12.72126,8.273891,5.358537,7.249449,353.8601,357.8012,294.3518,358.9307,0.1142298,289.6215,358.0804,342.1395,274.9833,
2368,26.43133,7.981799,3.642272,1.049498,356.9404,35.763,348.5075,15.21069,5.963497,4.247943,4.194442,352.0732,356.4485,4.194444,352.0732,356.4485,4.1007,332.0864,10.22314,7.597441,2.360598,5.933951,357.9923,4.311114,358.6988,357.9923,4.311114,358.6988,353.3915,3.638113,2.342859,353.3915,3.638113,2.342859,8.276443,5.376258,7.240353,8.276443,5.376258,7.240353,354.6139,20.13157,49.86555,295.2463,29.9837,116.1135,303.1631,357.9863,162.682,353.7234,6.831625,8.570063,1.429718,12.53517,12.61568,8.276443,5.376258,7.240353,353.8306,357.7528,294.3917,358.8996,0.06930762,289.6599,357.9901,342.2421,275.0414,
2369,26.44226,7.980446,3.648991,1.037691,356.8763,35.78041,348.5298,15.22463,6.005016,4.358078,4.189092,352.0722,356.4398,4.189094,352.0722,356.4398,4.10648,332.089,10.31566,7.613559,2.372068,5.970822,357.9844,4.31557,358.6914,357.9844,4.31557,358.6914,353.4037,3.653379,2.324755,353.4037,3.653379,2.324755,8.27756,5.396229,7.230783,8.27756,5.396228,7.230783,354.5421,20.27483,49.84755,295.1752,30.22409,115.9887,303.2287,357.9939,162.8279,353.7499,6.856207,8.540559,1.487573,12.60107,12.50919,8.27756,5.396228,7.230783,353.82,357.7333,294.4443,358.887,0.05447768,289.7118,357.878,342.3333,275.1311,
2370,26.45358,7.980311,3.654446,1.021806,356.8067,35.80231,348.5111,15.25836,6.044355,4.460236,4.19039,352.0721,356.4451,4.19039,352.0721,356.4451,4.104049,332.0877,10.42903,7.641168,2.382269,5.997329,357.9856,4.316927,358.6965,357.9856,4.316927,358.6965,353.4172,3.668635,2.30011,353.4172,3.668635,2.30011,8.282645,5.413035,7.209247,8.282645,5.413035,7.209247,354.4804,20.40495,49.83495,295.1217,30.40767,115.9235,303.2892,357.9748,163.0379,353.7834,6.88314,8.485905,1.553941,12.66148,12.37435,8.282645,5.413035,7.209247,353.802,357.7054,294.4673,358.868,0.02857829,289.7339,357.7179,342.4159,275.2056,
