Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
737,8.275455,9.332987,0.710142,358.7015,7.481383,31.40268,0.2224697,6.524745,1.666194,355.4792,3.802176,346.7775,356.5351,3.802176,346.7775,356.5351,13.38867,330.3412,8.269036,0.7251711,357.5841,22.16041,7.407961,356.8959,0.4466655,358.7958,353.8174,1.187134,352.9391,1.163112,358.8118,352.9391,1.163112,358.8118,10.13046,1.409783,2.481706,10.13046,1.409783,2.481706,324.1737,37.01249,80.03558,327.6512,36.1114,86.76268,326.7712,70.38568,69.3444,353.8931,2.975792,356.4305,0.870757,5.114505,354.2773,10.13046,1.409783,2.481706,3.623562,6.815729,287.3593,8.932427,8.515453,282.9606,16.14139,355.8952,269.0961,
738,8.286666,9.32879,0.7173707,358.7279,7.58603,31.39571,0.4166291,6.354043,1.669788,355.3644,3.78086,346.7549,356.5506,3.780862,346.7549,356.5506,13.50824,330.3628,8.550486,0.7063191,357.544,22.45855,7.550288,357.5881,0.1947791,358.7567,354.3882,0.8941287,352.9106,1.156513,358.8554,352.9106,1.156513,358.8554,10.08866,1.434594,2.588492,10.08866,1.434594,2.588492,325.0319,35.6441,80.76961,328.5183,34.80367,87.45216,327.563,68.5554,71.50327,353.7866,2.93017,356.5972,0.7623572,5.126599,354.3967,10.08866,1.434594,2.588492,2.643368,5.712838,286.8301,7.968118,7.358789,282.3978,14.17483,354.0731,268.8644,
739,8.297843,9.325368,0.7215151,358.7483,7.603755,31.39613,0.4409079,6.256557,1.676621,355.2955,3.798839,346.7506,356.5547,3.798839,346.7506,356.5547,13.63385,330.3837,8.779214,0.7166411,357.5144,22.71373,7.612402,358.2812,0.01685283,358.7744,355.0144,0.6729057,352.8915,1.148533,358.8891,352.8915,1.148533,358.8891,10.05659,1.45217,2.677331,10.05659,1.45217,2.677331,326.0517,34.2005,81.44774,329.546,33.41693,88.08737,328.7916,66.65984,73.68463,353.7117,2.878757,356.733,0.6971254,5.120655,354.4774,10.05659,1.45217,2.677331,1.600631,4.528613,286.3068,6.940529,6.121665,281.8409,12.29513,351.8587,268.7564,
740,8.308809,9.328091,0.7248964,358.7688,7.620586,31.39687,0.459383,6.179796,1.682649,355.2356,3.817467,346.7726,356.5202,3.817466,346.7726,356.5202,13.73979,330.4017,8.933664,0.7425252,357.4982,22.89559,7.475758,358.8791,0.3279482,358.6863,355.589,0.9927105,352.8834,1.139169,358.9229,352.8834,1.139169,358.9229,10.03798,1.468737,2.768596,10.03798,1.468737,2.768596,327.0577,32.87512,82.01143,330.5581,32.13895,88.61471,330.0968,64.85673,75.77936,353.6711,2.819171,356.8723,0.6884437,5.104648,354.5561,10.03798,1.468737,2.768596,0.5129277,3.282996,285.8325,5.866279,4.82827,281.3339,10.45502,349.5098,268.8246,
741,8.320124,9.335777,0.7247317,358.787,7.647253,31.39452,0.4596927,6.031151,1.69084,355.1094,3.817593,346.777,356.4941,3.817593,346.777,356.4941,13.80041,330.4055,8.975707,0.7778975,357.4929,22.95956,7.353684,359.6815,1.01193,358.2882,356.2605,1.764521,352.8893,1.126264,358.9525,352.8893,1.126264,358.9525,10.0384,1.476157,2.847092,10.03839,1.476157,2.847092,328.3181,31.35043,82.58112,331.8243,30.66264,89.14629,332.0603,63.17155,77.85586,353.6781,2.751069,356.9966,0.7413405,5.063614,354.632,10.03839,1.476157,2.847092,359.4057,1.996031,285.3833,4.771328,3.496425,280.8533,8.664196,347.0793,269.08,
742,8.331172,9.335423,0.7238762,358.806,7.629984,31.39542,0.357021,6.032535,1.69214,355.0741,3.796438,346.7585,356.5078,3.796438,346.7585,356.5078,13.81466,330.4033,8.99265,0.7830951,357.4869,22.98071,7.178401,0.5473826,1.376913,357.7311,356.9615,2.211378,352.8915,1.112313,358.9828,352.8915,1.112313,358.9828,10.02859,1.481565,2.92364,10.02859,1.481565,2.92364,329.4593,30.04252,82.9883,332.9696,29.38981,89.52457,333.839,61.75133,79.69124,353.6728,2.681524,357.1246,0.7705799,5.019763,354.7182,10.02859,1.481565,2.92364,358.2758,0.7002498,284.9897,3.652059,2.161566,280.4296,6.913386,344.5952,269.4414,
743,8.342111,9.33962,0.7190571,358.8264,7.497394,31.40604,0.0265923,6.199268,1.691519,355.1445,3.806495,346.7499,356.5288,3.806495,346.7499,356.5288,13.97423,330.4216,9.066752,0.8923993,357.4894,23.11741,6.737046,0.9370036,1.644801,357.4266,357.3643,2.49615,352.9081,1.092116,359.0148,352.9081,1.092116,359.0148,10.03918,1.477345,2.998562,10.03918,1.477345,2.998562,330.7328,28.66002,83.36117,334.2466,28.03985,89.86965,335.9104,60.61596,81.29627,353.717,2.593735,357.2597,0.8595954,4.942619,354.826,10.03918,1.477345,2.998562,357.1514,359.3891,284.6237,2.537164,0.814506,280.0351,5.264297,341.942,270.0376,
744,8.353225,9.339134,0.7125492,358.8472,7.337783,31.41889,359.6091,6.368503,1.692064,355.1937,3.837006,346.7764,356.5147,3.837007,346.7764,356.5147,13.91336,330.4045,9.093527,0.8263891,357.4658,23.11284,6.779933,1.314564,2.052255,357.2238,357.6428,2.971149,352.9268,1.070226,359.0465,352.9268,1.070226,359.0465,10.04535,1.467868,3.064277,10.04535,1.467868,3.064277,332.0403,27.37303,83.53432,335.5557,26.77112,90.02209,338.2335,59.77863,82.67738,353.7668,2.506495,357.3923,0.9577057,4.857162,354.9541,10.04535,1.467868,3.064277,355.9964,358.0472,284.3011,1.390413,359.4413,279.6846,3.686393,339.3315,270.8371,
745,8.364545,9.334715,0.7056681,358.8712,7.243968,31.42451,359.2628,6.54025,1.684116,355.2156,3.831033,346.7722,356.518,3.831032,346.7722,356.518,13.85659,330.3889,9.097137,0.774237,357.449,23.09014,6.831813,1.666677,2.40867,357.1079,357.9305,3.383361,352.9415,1.04674,359.0829,352.9415,1.04674,359.0829,10.04611,1.456271,3.131752,10.04611,1.456271,3.131752,333.3958,26.05208,83.68839,336.9126,25.46668,90.15633,340.7616,59.22006,83.92237,353.8047,2.419969,357.537,1.030238,4.769464,355.1155,10.04611,1.456271,3.131752,354.8368,356.7043,284.0344,0.2375418,358.073,279.3908,2.110252,336.7617,271.6707,
746,8.377729,9.326982,0.6956493,358.8936,7.147027,31.42737,358.9145,6.656002,1.676075,355.2025,3.816869,346.7657,356.5132,3.816869,346.7657,356.5132,13.72972,330.3611,9.04309,0.6851856,357.4327,22.98566,7.066081,1.742127,2.675425,357.2352,357.989,3.689445,352.9607,1.020421,359.1161,352.9607,1.020421,359.1161,10.04484,1.435987,3.1839,10.04483,1.435987,3.1839,334.7883,24.75863,83.73389,338.3053,24.18206,90.18535,343.5613,59.00483,85.02415,353.8553,2.330731,357.669,1.125956,4.664488,355.287,10.04483,1.435987,3.1839,353.6725,355.3553,283.7994,359.0792,356.702,279.1295,0.7058992,334.0528,272.5494,
747,8.386518,9.316423,0.6843566,358.9149,7.090562,31.42414,358.6248,6.744978,1.663561,355.158,3.815892,346.7737,356.499,3.815892,346.7737,356.499,13.55585,330.3242,8.993202,0.5524222,357.4063,22.86335,7.617618,1.628851,2.866633,357.541,357.8185,3.917359,352.977,0.9934888,359.147,352.977,0.9934888,359.147,10.03793,1.411383,3.225492,10.03793,1.411383,3.225492,336.1452,23.55274,83.6638,339.6616,22.97681,90.10249,346.384,58.8656,86.17469,353.8965,2.245376,357.7889,1.206728,4.555581,355.4622,10.03793,1.411383,3.225492,352.5318,354.024,283.6422,357.9424,355.3565,278.9467,359.2812,331.4187,273.4344,
748,8.397734,9.294737,0.6716898,358.9328,7.020178,31.4218,358.2363,6.928325,1.642956,355.1338,3.825101,346.7872,356.4926,3.825101,346.7872,356.4926,13.42231,330.2948,8.946119,0.454359,357.387,22.76178,8.155019,1.402627,2.99806,357.9189,357.5658,4.066799,352.9869,0.9670162,359.1718,352.9869,0.9670162,359.1718,10.01757,1.382267,3.250484,10.01757,1.382267,3.250484,337.6089,22.27583,83.51772,341.1238,21.69564,89.94409,349.7322,59.18856,87.22512,353.9184,2.166444,357.8876,1.247078,4.446297,355.6245,10.01757,1.382267,3.250484,351.39,352.7163,283.485,356.8044,354.0352,278.7645,357.9745,328.8128,274.3738,
749,8.40875,9.266482,0.6560484,358.948,6.962177,31.41383,357.8908,7.084919,1.617741,355.1043,3.816521,346.775,356.5195,3.816521,346.775,356.5195,13.24257,330.2561,8.932985,0.3001579,357.3507,22.66853,9.085564,1.001466,2.850492,358.6682,357.1402,3.888433,352.9904,0.9386867,359.1916,352.9904,0.9386867,359.1916,9.982105,1.343895,3.254246,9.982105,1.343895,3.254246,339.063,21.01798,83.29933,342.5757,20.42859,89.71491,353.1498,59.58722,88.30479,353.9171,2.091962,357.9611,1.259641,4.325125,355.7894,9.982105,1.343895,3.254246,350.2283,351.3763,283.4074,355.6449,352.6896,278.661,356.6802,326.1882,275.2616,
750,8.419812,9.237917,0.6383677,358.9627,6.949177,31.39891,357.5719,7.228006,1.585933,355.0296,3.807098,346.7727,356.5335,3.807098,346.7727,356.5335,13.06372,330.214,8.892449,0.1589185,357.3173,22.55191,10.15991,0.6657378,2.380857,359.4825,356.7566,3.354794,352.9934,0.9080228,359.2104,352.9934,0.9080228,359.2104,9.949982,1.299252,3.249964,9.949982,1.299252,3.249964,340.5322,19.7845,82.97169,344.0417,19.17873,89.37795,356.6169,60.15447,89.32117,353.9168,2.016488,358.0254,1.259114,4.191485,355.9617,9.949982,1.299252,3.249964,349.1639,350.1395,283.3563,354.5819,351.4501,278.5861,355.4641,323.5029,276.0508,
751,8.431056,9.207522,0.6181977,358.9791,6.985471,31.37428,357.3285,7.294995,1.55087,354.8918,3.81051,346.775,356.536,3.81051,346.775,356.536,12.90695,330.1744,8.808303,0.05675653,357.2964,22.40749,11.0699,0.2285406,1.824439,0.2616669,356.3219,2.718621,352.9933,0.8733913,359.2313,352.9933,0.8733913,359.2313,9.91491,1.247287,3.241445,9.91491,1.247287,3.241445,341.9647,18.58623,82.58072,345.4701,17.95986,88.97827,-0.0008162076,60.74771,90.34716,353.9076,1.935705,358.09,1.238692,4.040392,356.1573,9.91491,1.247287,3.241445,348.0583,348.8404,283.347,353.4768,350.1527,278.5515,354.3546,320.9244,276.943,
752,8.442345,9.17223,0.5960935,358.9951,6.984031,31.35258,356.9919,7.415655,1.511587,354.7772,3.825526,346.7752,356.5409,3.825528,346.7752,356.5409,12.75591,330.1349,8.716537,359.9632,357.2772,22.25898,12.04494,359.6485,1.357671,1.100403,355.7443,2.178905,352.9876,0.8372191,359.2509,352.9876,0.8372191,359.2509,9.867041,1.188381,3.21806,9.867041,1.188381,3.21806,343.3722,17.44024,82.04353,346.8718,16.78395,88.43388,3.46198,61.55299,91.36169,353.8775,1.860978,358.1399,1.194216,3.881618,356.3706,9.867041,1.188381,3.21806,347.0419,347.65,283.3647,352.4603,348.9669,278.5454,353.2345,318.5597,277.9836,
753,8.453145,9.133734,0.5708883,359.0157,7.059445,31.31626,356.7585,7.466587,1.465376,354.5872,3.837439,346.7951,356.4968,3.837438,346.7951,356.4968,12.66055,330.1034,8.603176,359.9288,357.2708,22.11706,12.75975,358.9297,0.9326817,1.884443,355.0971,1.67901,352.9797,0.7946841,359.277,352.9797,0.7946841,359.277,9.822207,1.120419,3.197232,9.822207,1.120419,3.197231,344.7549,16.29937,81.46841,348.2479,15.61071,87.85111,6.773222,62.31036,92.25465,353.8459,1.774673,358.2051,1.119313,3.696948,356.6283,9.822207,1.120419,3.197231,346.0538,346.4723,283.407,351.4714,347.7964,278.564,352.223,316.2773,279.0645,
754,8.464455,9.091767,0.5439514,359.0379,7.163702,31.27363,356.538,7.52567,1.412447,354.3801,3.831268,346.7965,356.4902,3.831267,346.7965,356.4902,12.66003,330.0874,8.467676,359.9887,357.2846,21.99922,13.03451,358.1913,0.6630524,2.433389,354.4918,1.356472,352.9635,0.74896,359.3055,352.9635,0.74896,359.3055,9.767443,1.047394,3.175532,9.767443,1.047394,3.175532,346.1208,15.16433,80.81342,349.6058,14.43836,87.188,9.950957,62.90858,93.09932,353.7877,1.683705,358.2717,1.002966,3.499228,356.9027,9.767443,1.047394,3.175532,345.0842,345.2934,283.5152,350.4997,346.6314,278.6472,351.2354,313.988,280.2028,
755,8.475512,9.0516,0.514125,359.0676,7.329803,31.21988,356.3451,7.566286,1.35126,354.11,3.830099,346.7865,356.5168,3.830099,346.7865,356.5168,12.79759,330.0953,8.051682,0.2967458,357.3834,21.70143,11.45858,358.0788,1.603271,1.294232,354.5762,2.476633,352.9444,0.6957684,359.3454,352.9444,0.6957684,359.3454,9.720489,0.9651243,3.162316,9.720489,0.9651243,3.162316,347.5004,14.01825,80.06262,350.9758,13.24911,86.42811,12.88393,63.11905,93.7458,353.7275,1.581245,358.3645,0.855916,3.273343,357.2466,9.720489,0.9651243,3.162316,344.2509,344.2524,283.6234,349.6642,345.6042,278.7333,350.3503,312.2517,281.4073,
756,8.486552,9.00859,0.4842885,359.0941,7.445304,31.17242,356.0531,7.635089,1.290619,353.8555,3.858769,346.7886,356.5422,3.858769,346.7886,356.5422,12.85362,330.0819,7.600715,0.5484561,357.4674,21.33656,10.38181,358.9093,1.579529,359.7937,355.3001,2.594286,352.9182,0.6441305,359.3803,352.9182,0.6441305,359.3803,9.667603,0.882279,3.140489,9.667603,0.8822791,3.140489,348.8339,12.88927,79.27701,352.2986,12.07475,85.63243,15.67607,63.23421,94.36469,353.6469,1.485548,358.4366,0.6712078,3.05079,357.5659,9.667603,0.8822791,3.140489,343.3651,343.1353,283.7779,348.7751,344.506,278.8628,349.4466,310.4455,282.6039,
757,8.497629,8.964507,0.449308,359.1236,7.657789,31.10586,355.8699,7.641764,1.221701,353.5154,3.880672,346.795,356.5439,3.880674,346.795,356.5439,12.79655,330.0473,7.200932,0.6773506,357.5175,20.96424,9.930615,359.4002,1.054339,358.9342,355.7102,2.127575,352.8868,0.5834951,359.4197,352.8868,0.5834951,359.4197,9.617321,0.7858164,3.118628,9.617321,0.7858164,3.118628,350.1227,11.7814,78.42249,353.5749,10.91727,84.76688,18.12,62.8103,94.7547,353.5563,1.37,358.5154,0.4467538,2.785995,357.9184,9.617321,0.7858164,3.118628,342.5354,342.056,283.9497,347.9417,343.4474,279.0101,348.5595,308.7263,283.7575,
758,8.508751,8.922258,0.4127579,359.15,7.894679,31.03399,355.7484,7.600303,1.155932,353.1535,3.891014,346.7999,356.5354,3.891013,346.7999,356.5354,12.73928,330.0116,6.885318,0.7687121,357.5479,20.66475,9.858958,359.4446,1.092299,358.6412,355.7381,2.238353,352.8531,0.5223577,359.4541,352.8531,0.5223577,359.4541,9.565656,0.6847887,3.084423,9.565654,0.6847886,3.084423,351.3143,10.73117,77.561,354.7532,9.816874,83.89382,20.34877,61.97461,94.98769,353.4583,1.257107,358.57,0.2168646,2.512701,358.2538,9.565654,0.6847886,3.084423,341.8491,341.1229,284.1534,347.2508,342.5376,279.1914,347.7004,307.5392,284.7202,
759,8.519889,8.87298,0.3720366,359.1773,8.01924,30.97066,355.4593,7.688807,1.078627,352.9002,3.895391,346.8048,356.4951,3.895391,346.8048,356.4951,12.70723,329.9745,6.559405,0.8874236,357.5783,20.36807,10.26824,359.4093,1.289648,358.7933,355.6859,2.507662,352.8148,0.4545916,359.4893,352.8148,0.4545916,359.4893,9.506406,0.573728,3.04844,9.506404,0.573728,3.04844,352.5646,9.587434,76.62794,355.9881,8.618762,82.94643,22.51651,61.0113,95.12302,353.3472,1.125711,358.6265,359.9565,2.205948,358.5996,9.506404,0.573728,3.04844,341.184,340.2038,284.3706,346.5808,341.6433,279.3858,346.8756,306.254,285.6954,
760,8.533322,8.821849,0.3307535,359.206,8.215989,30.89637,355.2171,7.751379,0.9965007,352.5787,3.906248,346.8106,356.4888,3.906248,346.8106,356.4888,12.56581,329.9227,6.20479,0.9226811,357.5981,19.99589,10.77273,359.7508,0.8908443,358.7822,355.9459,2.150627,352.7773,0.3853299,359.5263,352.7773,0.3853299,359.5263,9.446466,0.4614789,3.015428,9.446466,0.4614789,3.015428,353.7063,8.506897,75.71214,357.1139,7.484737,82.01584,24.25812,59.14771,95.02385,353.2387,0.9893513,358.6892,359.6985,1.891481,358.9537,9.446466,0.4614789,3.015428,340.5168,339.2553,284.6275,345.9077,340.7239,279.6182,346.0623,304.9284,286.6829,
761,8.542388,8.764184,0.2865543,359.2339,8.444796,30.81296,354.9861,7.797521,0.9091278,352.2188,3.926339,346.8097,356.5005,3.92634,346.8097,356.5005,12.73106,329.9048,6.149657,1.094021,357.5929,20.02502,11.92128,359.0201,0.08195946,0.06193997,355.2831,1.162524,352.7463,0.3131373,359.5606,352.7463,0.3131373,359.5606,9.38809,0.3411072,2.969293,9.388088,0.3411071,2.969293,354.8731,7.369245,74.74152,358.2628,6.290353,81.02801,25.69638,56.71486,94.71661,353.1526,0.8492395,358.738,359.4618,1.557276,359.3104,9.388088,0.3411071,2.969293,339.922,338.3906,284.8691,345.3072,339.8865,279.8369,345.2502,303.948,287.5396,
762,8.553147,8.720232,0.2437621,359.269,8.643162,30.73561,354.6991,7.866826,0.822879,351.8761,3.957593,346.8031,356.529,3.957594,346.8031,356.529,12.86639,329.8895,5.899836,1.327104,357.6297,19.87226,11.82234,359.3278,359.0602,0.5803891,355.8122,359.9656,352.7169,0.2384174,359.6077,352.7169,0.2384174,359.6077,9.348845,0.2249245,2.951077,9.348845,0.2249245,2.951077,355.9625,6.295195,73.77261,359.3333,5.159597,80.04115,27.07583,53.94815,94.32689,353.0774,0.6983632,358.8294,359.2366,1.218753,359.7117,9.348845,0.2249245,2.951077,339.3878,337.5574,285.1235,344.767,339.0818,280.0691,344.4529,303.1272,288.2677,
763,8.564249,8.671357,0.198165,359.3057,8.841663,30.65312,354.3865,7.953158,0.7288971,351.5275,3.987553,346.8056,356.5258,3.987554,346.8056,356.5258,12.91943,329.8624,5.451653,1.577673,357.6934,19.51036,9.917229,0.1602982,358.8549,358.3158,356.5545,359.9134,352.6888,0.1594503,359.6562,352.6888,0.1594503,359.6562,9.303476,0.1012446,2.927746,9.303474,0.1012446,2.927746,357.0524,5.178505,72.75146,0.4022547,3.983098,78.99989,28.47691,51.23769,93.81699,353.0038,0.5392704,358.9203,359.0196,0.8580414,0.1329298,9.303474,0.1012446,2.927746,338.8745,336.7439,285.3819,344.2472,338.2973,280.3053,343.5902,302.48,288.8363,
764,8.575318,8.61795,0.1500074,359.3483,9.061571,30.56248,354.063,8.038886,0.6277243,351.1481,4.009291,346.8128,356.504,4.009292,346.8128,356.504,12.89175,329.8168,5.114723,1.706735,357.7144,19.20694,10.13558,0.7440051,358.8627,357.9229,357.0019,0.01888233,352.6614,0.07401324,359.7131,352.6614,0.07401324,359.7131,9.254679,359.9714,2.914732,9.254679,359.9714,2.914732,358.1037,4.04633,71.74649,1.431878,2.792017,77.97344,29.42088,47.26946,92.58125,352.9321,0.3619934,359.038,358.8035,0.4696786,0.5985809,9.254679,359.9714,2.914732,338.4303,335.9967,285.6475,343.7964,337.5795,280.5499,342.5504,302.0694,289.1992,
765,8.586502,8.563285,0.1026576,359.3969,9.263645,30.47247,353.693,8.127197,0.5245966,350.7637,4.033249,346.815,356.4851,4.03325,346.815,356.4851,12.98876,329.8017,4.488479,2.078577,357.8232,18.71305,8.047095,0.8611383,358.8742,357.1165,357.5686,0.02228246,352.6393,359.987,359.7791,352.6393,359.987,359.7791,9.209341,359.8438,2.915926,9.209341,359.8438,2.915926,359.0472,2.999933,70.75735,2.352989,1.687667,76.96317,30.58786,43.74358,91.27876,352.8778,0.1795163,359.1858,358.613,0.07860192,1.103846,9.209341,359.8438,2.915926,337.9504,335.1692,285.9574,343.3088,336.7862,280.8358,341.5223,301.6126,289.5818,
766,8.597641,8.505149,0.05097051,359.4507,9.455764,30.37619,353.2628,8.242098,0.4085934,350.3714,4.05956,346.8086,356.4854,4.059562,346.8086,356.4854,12.87491,329.7571,4.099098,2.1566,357.8513,18.32435,6.692586,0.3271847,359.1172,356.704,357.3726,0.2632149,352.629,359.8925,359.851,352.629,359.8925,359.851,9.168907,359.7042,2.913547,9.168907,359.7042,2.913547,0.01128811,1.88836,69.74483,3.293091,0.516741,75.92706,31.28505,39.65553,89.33624,352.8593,359.9829,359.343,358.4766,359.6513,1.656851,9.168907,359.7042,2.913547,337.529,334.4275,286.208,342.8809,336.0725,281.0655,340.3604,301.5462,289.7018,
767,8.608591,8.444008,-0.002350931,359.5089,9.602143,30.2807,352.7174,8.420911,0.2755675,349.9987,4.109908,346.8059,356.4991,4.109908,346.8059,356.4991,12.73946,329.7224,3.689876,2.225312,357.8915,17.90827,4.649486,358.6169,359.8786,358.2011,356.7633,0.6913437,352.627,359.7945,359.9286,352.627,359.7945,359.9286,9.12436,359.5599,2.910941,9.12436,359.5599,2.910941,0.8951582,0.8181453,68.75818,4.152537,359.3888,74.91705,31.83657,35.73609,87.17236,352.8601,359.7814,359.5092,358.3918,359.2088,2.246206,9.12436,359.5599,2.910941,337.1234,333.6703,286.5051,342.4676,335.3482,281.3403,339.0529,301.6916,289.7005,
768,8.619813,8.386355,359.9428,359.5771,9.80459,30.17415,352.2533,8.5351,0.1467434,349.5712,4.143194,346.8131,356.483,4.143194,346.8131,356.483,12.62185,329.676,3.223444,2.336782,357.9292,17.45131,3.603215,356.5533,2.256201,359.0757,355.2899,2.947927,352.6413,359.6913,0.01984515,352.6413,359.6913,0.01984515,9.083967,359.4094,2.912059,9.083967,359.4094,2.912059,1.782099,359.7136,67.72065,5.012754,358.2235,73.8541,32.2206,31.79756,85.08535,352.9017,359.5788,359.7003,358.4061,358.75,2.923143,9.083967,359.4094,2.912059,336.7303,332.9358,286.7662,342.0675,334.6428,281.5801,337.5821,301.9619,289.6016,
769,8.630907,8.350069,359.8883,359.6516,10.06494,30.06297,351.9143,8.466309,0.0535798,349.0496,4.186941,346.7914,356.4991,4.18694,346.7914,356.4991,12.56666,329.622,2.824145,2.472839,357.9468,17.08168,3.355929,355.2223,4.136929,358.9637,354.0221,4.903572,352.6645,359.5859,0.1222277,352.6645,359.5859,0.1222277,9.066342,359.2586,2.924996,9.066342,359.2586,2.924996,2.610885,358.6443,66.83944,5.817968,357.1025,72.94792,32.23964,27.7245,82.8565,352.9693,359.3787,359.9133,358.4909,358.2896,3.659829,9.066342,359.2586,2.924996,336.3455,332.1507,287.0638,341.6747,333.8907,281.8551,336.0919,302.2432,289.4243,
770,8.642048,8.357235,359.8312,359.7358,10.58124,29.92624,352.037,7.972276,0.0551322,348.2704,4.258547,346.7748,356.518,4.258547,346.7748,356.518,12.32103,329.5348,2.273647,2.512164,357.9526,16.49141,4.277824,356.3646,5.310769,358.862,354.9326,6.334372,352.6939,359.4708,0.24339,352.6939,359.4708,0.24339,9.100028,359.0999,2.964974,9.100028,359.0999,2.964974,3.441058,357.5967,65.98444,6.624496,356.0045,72.06661,32.02883,23.72798,80.7252,353.0673,359.1596,0.1769053,358.6458,357.7978,4.501568,9.100028,359.0999,2.964974,336.0375,331.3978,287.3233,341.3596,333.1664,282.0954,334.4842,302.8394,288.9055,
771,8.653021,8.377603,359.7744,359.819,11.2599,29.77916,352.4774,7.239079,0.1324749,347.3596,4.364626,346.7903,356.5032,4.364627,346.7903,356.5032,12.3385,329.4774,2.226385,2.549512,357.9039,16.45909,4.176936,356.3078,3.033957,359.3987,355.0608,3.833888,352.6994,359.3535,0.3669973,352.6994,359.3535,0.3669973,9.138963,358.9445,3.028437,9.138963,358.9445,3.028437,4.216628,356.5906,65.21829,7.378198,354.9531,71.27469,31.70816,19.87832,78.72118,353.103,358.9225,0.4667826,358.6958,357.2985,5.337434,9.138963,358.9445,3.028437,335.796,330.7016,287.5895,341.1106,332.4988,282.3441,332.961,303.5603,288.1802,
772,8.664205,8.392347,359.7111,359.8972,12.23602,29.60707,353.4062,6.123508,0.3269708,346.1917,4.431305,346.8,356.4716,4.431307,346.8,356.4716,12.12903,329.3933,1.86281,2.534662,357.8785,16.04647,3.177444,358.0467,358.8311,358.3843,356.8235,359.4745,352.6786,359.2277,0.4839849,352.6786,359.2277,0.4839849,9.154621,358.7742,3.083681,9.154623,358.7742,3.083681,5.009124,355.494,64.41045,8.14701,353.8086,70.4392,31.33616,16.08947,76.59825,353.0584,358.6567,0.7394881,358.6266,356.7475,6.152187,9.154623,358.7742,3.083681,335.5743,330.0663,287.8203,340.8824,331.8886,282.5588,331.5497,304.3553,287.4312,
773,8.675282,8.388689,359.6506,359.9701,13.29666,29.44885,354.4994,4.916428,0.594453,344.9765,4.458704,346.7787,356.4635,4.458704,346.7787,356.4635,12.09715,329.3317,1.566398,2.644993,357.8669,15.77633,2.738947,357.6035,357.0129,358.1939,356.4726,357.5624,352.6592,359.1093,0.5910082,352.6592,359.1093,0.5910082,9.150557,358.6113,3.1246,9.150557,358.6113,3.1246,5.782168,354.3535,63.77478,8.9009,352.6296,69.77625,30.81835,12.3492,74.16161,353.0124,358.409,0.9821724,358.5546,356.2244,6.908562,9.150557,358.6113,3.1246,335.313,329.3778,288.1081,340.6128,331.2312,282.8272,330.4048,305.0981,286.78,
774,8.688781,8.379095,359.59,0.03360116,14.55343,29.31226,355.9914,3.36586,1.018618,343.5628,4.488723,346.7461,356.4766,4.488723,346.7461,356.4766,11.97847,329.2679,1.020824,2.796034,357.8919,15.25039,2.08584,357.2826,357.8832,358.6068,356.4446,358.3467,352.6614,358.9966,0.6807424,352.6614,358.9966,0.6807424,9.151475,358.4487,3.13601,9.151475,358.4487,3.13601,6.552737,353.1898,63.18015,9.653107,351.4294,69.15373,30.35529,8.754626,71.31197,353.0276,358.1759,1.163844,358.586,355.7182,7.571874,9.151475,358.4487,3.13601,335.0091,328.6008,288.4545,340.2989,330.4918,283.1501,329.3752,305.7067,286.2847,
