Frame,Time,m_avg_PelvisRotX,m_avg_PelvisRotY,m_avg_PelvisRotZ,m_avg_L_HipRotX,m_avg_L_HipRotY,m_avg_L_HipRotZ,m_avg_L_KneeRotX,m_avg_L_KneeRotY,m_avg_L_KneeRotZ,m_avg_L_AnkleRotX,m_avg_L_AnkleRotY,m_avg_L_AnkleRotZ,m_avg_L_FootRotX,m_avg_L_FootRotY,m_avg_L_FootRotZ,m_avg_R_HipRotX,m_avg_R_HipRotY,m_avg_R_HipRotZ,m_avg_R_KneeRotX,m_avg_R_KneeRotY,m_avg_R_KneeRotZ,m_avg_R_AnkleRotX,m_avg_R_AnkleRotY,m_avg_R_AnkleRotZ,m_avg_R_FootRotX,m_avg_R_FootRotY,m_avg_R_FootRotZ,m_avg_Spine1RotX,m_avg_Spine1RotY,m_avg_Spine1RotZ,m_avg_Spine2RotX,m_avg_Spine2RotY,m_avg_Spine2RotZ,m_avg_Spine3RotX,m_avg_Spine3RotY,m_avg_Spine3RotZ,m_avg_L_CollarRotX,m_avg_L_CollarRotY,m_avg_L_CollarRotZ,m_avg_L_ShoulderRotX,m_avg_L_ShoulderRotY,m_avg_L_ShoulderRotZ,m_avg_L_ElbowRotX,m_avg_L_ElbowRotY,m_avg_L_ElbowRotZ,m_avg_L_WristRotX,m_avg_L_WristRotY,m_avg_L_WristRotZ,m_avg_NeckRotX,m_avg_NeckRotY,m_avg_NeckRotZ,m_avg_HeadRotX,m_avg_HeadRotY,m_avg_HeadRotZ,m_avg_R_CollarRotX,m_avg_R_CollarRotY,m_avg_R_CollarRotZ,m_avg_R_ShoulderRotX,m_avg_R_ShoulderRotY,m_avg_R_ShoulderRotZ,m_avg_R_ElbowRotX,m_avg_R_ElbowRotY,m_avg_R_ElbowRotZ,m_avg_R_WristRotX,m_avg_R_WristRotY,m_avg_R_WristRotZ,
198,2.309657,11.05237,0.01627651,358.7957,9.479578,30.75802,3.070474,0.5847663,1.620849,351.0356,8.979692,342.8127,356.7772,4.566465,343.3813,355.4807,8.236502,329.2954,356.3405,1.750145,358.5096,9.403521,6.049486,354.2906,358.9205,358.8245,353.3787,0.3574515,352.5113,0.1672184,359.1519,352.5113,0.1672184,359.1519,11.10907,359.506,1.467023,11.10907,359.506,1.467023,10.40843,2.710694,5.534948,10.58242,359.0979,11.0985,18.37446,347.9095,1.466357,351.769,1.573017,356.5776,357.6438,0.5405639,0.7007851,11.10907,359.506,1.467023,9.388606,349.7897,353.4227,9.961365,355.4113,349.7835,0.9379591,3.7175,0.03380616,
199,2.320672,11.05248,0.02064379,358.7993,9.483861,30.76231,3.05166,0.5795086,1.628057,351.0173,8.985576,342.8098,356.7777,4.567611,343.38,355.4804,8.245147,329.2999,356.3392,1.758294,358.5143,9.406654,5.993296,354.2855,358.9308,358.8237,353.3794,0.356773,352.5105,0.1722017,359.1578,352.5105,0.1722017,359.1578,11.10817,359.5153,1.474426,11.10817,359.5153,1.474426,10.4127,2.700527,5.512273,10.58527,359.0876,11.07557,18.5104,347.8698,1.354377,351.7664,1.591631,356.595,357.6404,0.570649,0.7322644,11.10817,359.5153,1.474426,9.419138,349.8607,353.5523,9.979232,355.4841,349.9157,1.043257,3.820682,359.9154,
200,2.331933,11.05474,0.02622939,358.8018,9.479337,30.76827,3.044983,0.572344,1.635076,351.0137,9.014697,342.8077,356.7854,4.569559,343.3809,355.4802,8.236266,329.3044,356.3505,1.745082,358.5174,9.412097,6.041693,354.2923,358.9225,358.8266,353.3807,0.3569718,352.5121,0.1795199,359.1621,352.5121,0.1795199,359.1621,11.10998,359.5277,1.480939,11.10998,359.5277,1.480939,10.41131,2.752037,5.508487,10.58365,359.1392,11.07193,18.79904,347.842,1.352224,351.7712,1.615988,356.6068,357.6521,0.611118,0.7504352,11.10998,359.5277,1.480939,9.4449,349.8897,353.6626,9.994191,355.5144,350.0283,1.186116,3.923391,359.9779,
201,2.342867,11.0525,0.03021019,358.8034,9.481266,30.77188,3.039536,0.5713893,1.639533,351.0081,9.014104,342.8073,356.7845,4.569232,343.3808,355.4795,8.232733,329.3086,356.3503,1.742091,358.5215,9.410196,6.02697,354.292,358.9241,358.8257,353.3823,0.3560396,352.5103,0.1849615,359.1646,352.5103,0.1849615,359.1646,11.10572,359.5364,1.483925,11.10572,359.5364,1.483925,10.41022,2.763388,5.480825,10.58084,359.1504,11.04439,19.02174,347.8374,1.413141,351.7664,1.6348,356.613,357.6472,0.6407039,0.7625804,11.10572,359.5364,1.483925,9.462473,349.9189,353.7617,10.00212,355.5448,350.1287,1.193797,4.002008,0.3087232,
202,2.354268,11.05447,0.03292915,358.8049,9.470802,30.77542,3.029741,0.5575712,1.644664,351.0047,8.980803,342.8115,356.7741,4.57142,343.3804,355.4792,8.225994,329.3106,356.3577,1.732638,358.5226,9.413326,6.042374,354.2936,358.919,358.8247,353.3818,0.3538354,352.5118,0.1883019,359.1672,352.5118,0.1883019,359.1672,11.1074,359.5426,1.488287,11.1074,359.5426,1.488287,10.41154,2.766716,5.488709,10.58266,359.1538,11.05206,19.08884,347.8543,1.453929,351.771,1.645577,356.6204,357.6584,0.6597178,0.7725974,11.1074,359.5426,1.488287,9.486013,349.9669,353.8527,10.01673,355.5941,350.2218,1.159577,4.047081,0.7056775,
203,2.365193,11.05002,0.03602578,358.8054,9.46967,30.77808,3.028954,0.5561886,1.647426,351.0046,8.946429,342.8176,356.7644,4.57194,343.3823,355.4796,8.210824,329.3142,356.3538,1.721274,358.5264,9.402538,6.026671,354.2902,358.9278,358.8282,353.3822,0.3601907,352.5099,0.1929486,359.1676,352.5099,0.1929486,359.1676,11.10102,359.5495,1.488669,11.10102,359.5495,1.488669,10.40569,2.788098,5.47154,10.57576,359.1752,11.03537,19.02711,347.9146,1.392082,351.7681,1.660529,356.6197,357.6588,0.6834403,0.7710297,11.10102,359.5495,1.488669,9.505074,350.0076,353.9647,10.02488,355.636,350.3354,1.119629,4.013041,0.9635408,
204,2.376222,11.04654,0.03690997,358.8058,9.468859,30.7787,3.015635,0.5490994,1.650143,350.9935,8.957381,342.8159,356.7662,4.573513,343.3821,355.4788,8.199891,329.3154,356.3521,1.712571,358.5277,9.395722,6.026563,354.2873,358.9281,358.8291,353.3804,0.3608209,352.5056,0.1943975,359.1683,352.5056,0.1943975,359.1683,11.09188,359.5513,1.487608,11.09188,359.5513,1.487608,10.40507,2.765106,5.420547,10.57198,359.1521,10.98451,18.98184,347.9558,1.279109,351.7551,1.667455,356.6211,357.6467,0.6918216,0.7813007,11.09188,359.5513,1.487608,9.512819,350.0143,354.0457,10.02474,355.6435,350.4169,1.110359,3.960114,1.01181,
205,2.387385,11.04504,0.03942301,358.8082,9.471451,30.7811,2.994828,0.5413513,1.655778,350.9743,8.969403,342.8138,356.7691,4.573606,343.3824,355.4788,8.187225,329.319,356.3312,1.711598,358.5335,9.371475,5.998562,354.2826,358.9328,358.8298,353.3821,0.3616317,352.5041,0.1975966,359.1722,352.5041,0.1975966,359.1722,11.08742,359.5563,1.48916,11.08742,359.5563,1.48916,10.40065,2.779568,5.412568,10.56706,359.1666,10.97681,18.93965,348.0086,1.103761,351.7513,1.682213,356.6321,357.6473,0.7116812,0.8125852,11.08742,359.5563,1.48916,9.522342,350.0134,354.1164,10.02737,355.6433,350.4883,1.131822,3.886621,0.9048686,
206,2.39862,11.04568,0.0384471,358.8113,9.475669,30.77998,2.983695,0.5396921,1.656389,350.9627,8.989345,342.8094,356.7757,4.572975,343.3812,355.48,8.204827,329.3184,356.3252,1.729867,358.5338,9.374887,5.937634,354.2777,358.9435,358.826,353.3829,0.3610148,352.5041,0.1945472,359.1772,352.5041,0.1945472,359.1772,11.08741,359.5536,1.494769,11.08741,359.5536,1.494768,10.39491,2.842035,5.406979,10.56099,359.2291,10.97163,18.94479,348.0693,0.9965071,351.7501,1.674948,356.649,357.6471,0.7006835,0.8443425,11.08741,359.5536,1.494768,9.537081,350.0219,354.1851,10.03539,355.6526,350.5582,1.17663,3.860231,0.7936645,
207,2.409611,11.0461,0.03673718,358.8167,9.503996,30.77633,3.018102,0.5809581,1.647225,350.9785,8.967958,342.8091,356.7699,4.559216,343.3812,355.4768,8.191239,329.3171,356.3092,1.725723,358.5343,9.354388,5.941863,354.2743,358.9438,358.8279,353.3819,0.3631915,352.5053,0.1894211,359.1855,352.5053,0.1894211,359.1855,11.08942,359.5488,1.503026,11.08942,359.5488,1.503026,10.39079,2.883361,5.422639,10.55784,359.2705,10.98753,18.96715,348.1178,1.001291,351.7539,1.66324,356.6767,357.6522,0.681945,0.8988174,11.08942,359.5488,1.503026,9.55035,349.9892,354.2506,10.04227,355.6207,350.6249,1.27328,3.852564,0.6375604,
208,2.42067,11.04723,0.03426124,358.8209,9.509316,30.77371,3.009478,0.5814781,1.645927,350.9685,8.956034,342.8076,356.7668,4.559144,343.379,355.4777,8.187398,329.3131,356.3324,1.71116,358.5275,9.372575,6.045941,354.2912,358.9202,358.8303,353.3852,0.3576369,352.5066,0.1833627,359.192,352.5066,0.1833627,359.192,11.09105,359.5429,1.511468,11.09105,359.5429,1.511468,10.38262,2.9442,5.450819,10.55144,359.3315,11.01611,18.98864,348.1488,1.006762,351.757,1.645653,356.6989,357.6596,0.6568845,0.935645,11.09105,359.5429,1.511468,9.561321,349.9586,354.3057,10.04785,355.5907,350.6808,1.296817,3.864213,0.6247627,
209,2.431962,11.04253,0.03339555,358.8255,9.516588,30.77158,3.020551,0.5931222,1.642023,350.9745,8.926704,342.8125,356.758,4.556517,343.3809,355.4765,8.196631,329.313,356.3273,1.721651,358.5281,9.372728,5.95879,354.2847,358.9368,358.8262,353.3878,0.3582549,352.5045,0.179262,359.1984,352.5045,0.179262,359.1984,11.08689,359.5409,1.522567,11.08689,359.5409,1.522567,10.37424,2.979224,5.459074,10.5436,359.3666,11.02494,18.98083,348.2065,1.085823,351.7527,1.631642,356.7195,357.651,0.6409271,0.9581721,11.08689,359.5409,1.522567,9.565018,349.9467,354.3495,10.04729,355.5792,350.7249,1.241939,3.868531,0.7927696,
210,2.442796,11.04181,0.03160245,358.8252,9.517695,30.76972,3.019317,0.593522,1.640348,350.9729,8.912416,342.8137,356.7542,4.558474,343.3802,355.4776,8.195045,329.3112,356.3302,1.718915,358.5259,9.374448,5.944112,354.2822,358.9392,358.8251,353.3867,0.3579549,352.505,0.1765647,359.1977,352.505,0.1765647,359.1977,11.0869,359.537,1.522037,11.0869,359.537,1.522037,10.36658,3.018756,5.484737,10.53755,359.4063,11.051,18.91822,348.2635,1.165169,351.755,1.622075,356.7178,357.6548,0.6266564,0.9529341,11.0869,359.537,1.522037,9.578855,349.9531,354.413,10.05492,355.5863,350.7895,1.194933,3.867847,0.9687091,
211,2.454001,11.04418,0.02896755,358.8255,9.476416,30.76858,3.049141,0.5717668,1.634755,351.0187,8.906397,342.8177,356.7458,4.559214,343.3792,355.4684,8.192284,329.3075,356.3453,1.70918,358.5204,9.386126,5.974047,354.2869,358.9352,358.826,353.3867,0.3589349,352.5066,0.1717991,359.1981,352.5066,0.1717991,359.1981,11.08936,359.5318,1.526155,11.08936,359.5318,1.526155,10.3605,3.060178,5.517017,10.53346,359.4479,11.0837,18.84185,348.3017,1.26804,351.7587,1.603534,356.7208,357.6643,0.6027988,0.9455808,11.08936,359.5318,1.526155,9.590338,349.9358,354.4612,10.06168,355.5695,350.8387,1.178704,3.867723,1.154105,
212,2.465147,11.0435,0.02997485,358.8253,9.469726,30.76977,3.050393,0.5665374,1.635789,351.0231,8.902849,342.8173,356.7475,4.55948,343.3778,355.4709,8.179599,329.3087,356.3418,1.699832,358.5218,9.376884,5.908906,354.2791,358.9482,358.826,353.3876,0.3601286,352.5068,0.1732453,359.1975,352.5068,0.1732453,359.1975,11.08778,359.5346,1.527555,11.08778,359.5346,1.527555,10.34837,3.131781,5.544977,10.52309,359.5197,11.11236,18.78645,348.3577,1.418703,351.7603,1.605892,356.7184,357.6714,0.6094767,0.9338962,11.08778,359.5346,1.527555,9.597438,349.917,354.5107,10.06395,355.5513,350.8888,1.248278,3.842715,1.175285,
213,2.476243,11.04287,0.0284396,358.8264,9.445644,30.76936,3.026304,0.5339406,1.639254,351.014,8.942893,342.8188,356.7587,4.565072,343.3822,355.4716,8.161809,329.3066,356.3484,1.681078,358.5187,9.373965,5.943037,354.2803,358.9399,358.8261,353.3856,0.3585827,352.5072,0.1702011,359.1989,352.5072,0.1702011,359.1989,11.08751,359.5312,1.530103,11.08751,359.5312,1.530103,10.33501,3.200407,5.591056,10.51261,359.5887,11.15922,18.75191,348.4055,1.510206,351.7621,1.595646,356.7236,357.6758,0.5952196,0.9392431,11.08751,359.5312,1.530103,9.60577,349.9067,354.5551,10.06794,355.5415,350.9338,1.332868,3.803936,1.153708,
214,2.487236,11.04131,0.02771509,358.8285,9.442717,30.76884,3.003541,0.5204267,1.6423,350.9958,8.933607,342.822,356.7568,4.571653,343.384,355.4748,8.156595,329.306,356.3483,1.676614,358.518,9.371263,5.928068,354.2771,358.9457,358.8285,353.3848,0.3613871,352.5074,0.1679458,359.2019,352.5074,0.1679458,359.2019,11.08515,359.5296,1.534385,11.08515,359.5296,1.534385,10.32491,3.252066,5.609975,10.50371,359.6405,11.17877,18.70541,348.4911,1.559255,351.7638,1.588635,356.7333,357.684,0.5863807,0.9532183,11.08515,359.5296,1.534385,9.607868,349.8711,354.5888,10.06677,355.5061,350.9677,1.50233,3.727335,1.074449,
215,2.498443,11.03903,0.02618866,358.8301,9.447299,30.76693,2.997659,0.5216348,1.641284,350.9885,8.896516,342.8262,356.7455,4.572017,343.3844,355.4747,8.149343,329.3047,356.3459,1.67143,358.5169,9.365679,5.913732,354.2745,358.9498,358.8316,353.3851,0.3625647,352.5054,0.1648977,359.2043,352.5054,0.1648977,359.2043,11.0796,359.5261,1.536276,11.07961,359.5261,1.536276,10.31308,3.283668,5.631258,10.49323,359.6722,11.2008,18.63102,348.5834,1.552611,351.7584,1.580511,356.7413,357.6833,0.5733215,0.9705188,11.07961,359.5261,1.536276,9.611397,349.8622,354.6354,10.06578,355.4977,351.0144,1.569334,3.660298,1.108721,
216,2.509682,11.03691,0.02351517,358.8297,9.441873,30.76447,2.978554,0.5077004,1.641832,350.9747,8.924789,342.823,356.754,4.571229,343.3849,355.4749,8.139047,329.3022,356.3445,1.66316,358.5145,9.359402,5.89339,354.272,358.9487,358.8271,353.3851,0.3586762,352.506,0.1612571,359.2032,352.506,0.1612571,359.2032,11.07744,359.52,1.532818,11.07744,359.52,1.532818,10.30317,3.338744,5.639678,10.48386,359.7275,11.2098,18.64919,348.7045,1.439095,351.7625,1.569645,356.7384,357.6945,0.5543215,0.9709178,11.07744,359.52,1.532818,9.621475,349.8742,354.6883,10.07067,355.5102,351.0681,1.568775,3.577338,1.252005,
217,2.520517,11.03809,0.02251096,358.8321,9.44208,30.76316,2.994355,0.515464,1.63806,350.9882,8.944312,342.8235,356.7601,4.568868,343.3875,355.4743,8.144625,329.3011,356.344,1.668206,358.5135,9.361743,5.913003,354.2751,358.9453,358.8266,353.3855,0.3589347,352.5051,0.1582185,359.2072,352.5051,0.1582185,359.2072,11.07581,359.5179,1.539485,11.07581,359.5179,1.539485,10.2983,3.353599,5.654213,10.47991,359.7424,11.22462,18.80883,348.8188,1.409287,351.7579,1.559985,356.7519,357.6933,0.5424143,0.9894004,11.07581,359.5179,1.539485,9.623123,349.8788,354.7034,10.07085,355.5149,351.0833,1.575429,3.540595,1.382511,
218,2.53202,11.03677,0.01819586,358.8312,9.439343,30.7586,3.009446,0.5203066,1.631154,351.0026,8.941225,342.824,356.7579,4.567333,343.3871,355.4721,8.166587,329.2969,356.3494,1.68477,358.509,9.377138,5.841375,354.2734,358.9601,358.8241,353.3893,0.3593707,352.5057,0.1519291,359.2052,352.5057,0.1519291,359.2052,11.07582,359.5086,1.537338,11.07582,359.5086,1.537338,10.29804,3.384238,5.621341,10.4776,359.773,11.19182,19.06587,348.8696,1.405708,351.761,1.538154,356.747,357.6981,0.5089347,0.9777119,11.07582,359.5086,1.537338,9.630643,349.8953,354.7311,10.07566,355.5318,351.1116,1.556621,3.540762,1.442502,
219,2.542746,11.03674,0.01566716,358.83,9.437201,30.75624,3.010131,0.5187941,1.628685,351.0042,8.932494,342.8222,356.759,4.566028,343.3843,355.4753,8.166841,329.2943,356.3519,1.6838,358.5061,9.379437,5.835279,354.2715,358.9632,358.8265,353.3882,0.3607037,352.507,0.1485612,359.2031,352.507,0.1485612,359.2031,11.0767,359.5032,1.534982,11.0767,359.5032,1.534982,10.29494,3.424649,5.613497,10.47403,359.8134,11.18416,19.24579,348.9114,1.370571,351.7658,1.525808,356.7411,357.7072,0.4901391,0.9650295,11.0767,359.5032,1.534982,9.639684,349.8929,354.7691,10.08098,355.5298,351.1505,1.535169,3.542629,1.449885,
220,2.553845,11.0411,0.01358792,358.8276,9.437753,30.75504,2.997779,0.5133393,1.629408,350.9933,8.93549,342.8208,356.7608,4.569078,343.3832,355.4775,8.160778,329.2913,356.3609,1.674166,358.5019,9.384233,5.91963,354.2803,358.9435,358.825,353.3867,0.3570223,352.5104,0.1465419,359.1996,352.5104,0.1465419,359.1996,11.08168,359.499,1.530611,11.08168,359.499,1.530611,10.29992,3.438144,5.596943,10.47797,359.8268,11.16736,19.36367,348.9468,1.227032,351.775,1.517934,356.7312,357.7258,0.477341,0.9486983,11.08168,359.499,1.530611,9.648042,349.9013,354.7801,10.08823,355.5385,351.1623,1.414531,3.571046,1.449307,
221,2.565092,11.03988,0.01282567,358.8249,9.418536,30.75521,2.992844,0.4941872,1.630441,350.9984,8.906944,342.8304,356.7464,4.573972,343.3876,355.4718,8.160174,329.2904,356.3683,1.670078,358.5002,9.390336,5.890843,354.2779,358.9497,358.8248,353.3868,0.3574778,352.5123,0.1467962,359.195,352.5123,0.1467962,359.195,11.08189,359.4977,1.524563,11.08189,359.4977,1.524563,10.29959,3.466935,5.573352,10.47616,359.8556,11.1438,19.42822,348.9878,1.069228,351.7836,1.516696,356.7162,357.7418,0.4747679,0.9222103,11.08189,359.4977,1.524563,9.654255,349.9237,354.8006,10.09242,355.561,351.1833,1.256302,3.615913,1.45859,
222,2.576125,11.03686,0.01117511,358.8224,9.41457,30.75348,2.999143,0.4937383,1.627743,351.0057,8.859713,342.8342,356.734,4.569368,343.3859,355.4715,8.162216,329.2889,356.3738,1.669194,358.4981,9.396108,5.840526,354.2713,358.9605,358.8247,353.3853,0.3583744,352.5136,0.1456891,359.1906,352.5136,0.1456891,359.1906,11.07969,359.4944,1.517797,11.07969,359.4944,1.517797,10.30079,3.467935,5.539462,10.47528,359.8564,11.10984,19.46354,349.0092,0.9239688,351.7911,1.511641,356.7017,357.7582,0.465494,0.8985167,11.07969,359.4944,1.517797,9.659284,349.9432,354.8274,10.09483,355.5809,351.2105,1.187679,3.653762,1.41291,
223,2.587189,11.03585,0.009369228,358.8226,9.398207,30.75223,3.003963,0.4817647,1.625806,351.0179,8.816783,342.8396,356.7261,4.569277,343.3848,355.4754,8.147901,329.2867,356.3822,1.652655,358.4946,9.396335,5.828166,354.2707,358.9638,358.8241,353.3862,0.3595475,352.5129,0.1427889,359.1906,352.5129,0.1427889,359.1906,11.07566,359.4908,1.518207,11.07566,359.4908,1.518207,10.29871,3.463448,5.524604,10.47228,359.852,11.09522,19.49924,349.0096,0.8845545,351.7896,1.501625,356.7021,357.7655,0.4510927,0.8975706,11.07566,359.4908,1.518207,9.663444,349.9699,354.8581,10.096,355.6079,351.2415,1.235892,3.687869,1.291356,
224,2.598407,11.03182,0.008226895,358.824,9.40812,30.75023,2.996044,0.4866146,1.624999,351.0062,8.814401,342.8412,356.7226,4.572105,343.3868,355.474,8.14541,329.2863,356.3759,1.653504,358.4949,9.389682,5.767011,354.2634,358.9746,358.8249,353.3868,0.3587452,352.5133,0.1405835,359.1922,352.5133,0.1405835,359.1922,11.07242,359.4879,1.518279,11.07242,359.4879,1.518279,10.30547,3.44053,5.461509,10.4751,359.8288,11.03178,19.56041,348.9984,0.8495406,351.7941,1.496011,356.7068,357.7759,0.4413532,0.9095882,11.07242,359.4879,1.518279,9.668365,349.9861,354.8922,10.0976,355.6244,351.2759,1.301204,3.723372,1.186779,
225,2.609575,11.03284,0.006977967,358.8223,9.40926,30.74907,3.006426,0.4926119,1.622213,351.0146,8.778615,342.8455,356.7122,4.570986,343.3867,355.4734,8.13581,329.2848,356.3772,1.644495,358.4932,9.386104,5.786802,354.2654,358.9702,358.8239,353.387,0.3586286,352.5125,0.1396207,359.1898,352.5125,0.1396207,359.1898,11.07064,359.4853,1.514366,11.07064,359.4853,1.514366,10.30686,3.412818,5.455363,10.47612,359.801,11.02551,19.5561,348.9462,0.8816657,351.7906,1.49308,356.6998,357.776,0.4349289,0.9019437,11.07064,359.4853,1.514366,9.674059,350.0084,354.9201,10.10055,355.6469,351.3044,1.372572,3.76441,1.110348,
226,2.620522,11.03123,0.006602822,358.8228,9.408803,30.74859,3.00325,0.4906666,1.622238,351.0121,8.748431,342.8483,356.7012,4.568826,343.3863,355.4705,8.130816,329.2845,356.3771,1.640183,358.4929,9.38361,5.752996,354.2602,358.9777,358.8242,353.386,0.3598378,352.5137,0.1388781,359.1903,352.5137,0.1388781,359.1903,11.06977,359.4844,1.514347,11.06977,359.4844,1.514347,10.31427,3.400505,5.398693,10.48,359.7885,10.96841,19.5101,348.8841,0.8895238,351.7966,1.490796,356.7009,357.789,0.4315727,0.9043567,11.06977,359.4844,1.514347,9.681387,350.0159,354.9576,10.10422,355.6549,351.3424,1.376906,3.789263,1.13763,
227,2.63192,11.0332,0.005839898,358.8227,9.4128,30.7476,3.017489,0.5010103,1.618996,351.0224,8.789619,342.8458,356.7156,4.566313,343.3889,355.4722,8.127493,329.2835,356.3766,1.637521,358.4919,9.381575,5.766662,354.2605,358.9754,358.8228,353.3849,0.3606409,352.5144,0.1377197,359.1903,352.5144,0.1377197,359.1903,11.07166,359.4828,1.514489,11.07167,359.4828,1.514489,10.32171,3.369219,5.379109,10.48621,359.757,10.94843,19.45545,348.8208,0.8390763,351.7974,1.487143,356.7017,357.7907,0.4258665,0.905972,11.07167,359.4828,1.514489,9.690863,350.0394,354.9865,10.11085,355.6787,351.3722,1.274058,3.795342,1.257042,
228,2.642741,11.02931,0.006651354,358.8245,9.419076,30.74754,3.028268,0.5116708,1.617241,351.0287,8.720878,342.8545,356.6967,4.567953,343.3893,355.4739,8.139801,329.2858,356.3591,1.656756,358.4963,9.372421,5.722414,354.2537,358.9833,358.8198,353.3835,0.3610169,352.5147,0.1379701,359.1923,352.5147,0.1379701,359.1923,11.0704,359.4845,1.518208,11.07041,359.4845,1.518208,10.33144,3.356889,5.30425,10.49129,359.7444,10.87311,19.44167,348.7904,0.7923721,351.8014,1.486987,356.7072,357.7935,0.4282815,0.9086431,11.07041,359.4845,1.518208,9.700506,350.0598,355.0348,10.11577,355.6995,351.4213,1.200095,3.807246,1.363991,
229,2.653802,11.02948,0.007447329,358.8307,9.407967,30.74817,3.041776,0.5084612,1.615804,351.0457,8.746901,342.8553,356.7,4.568284,343.3918,355.4687,8.124596,329.2858,356.3664,1.639939,358.4953,9.371287,5.758328,354.2573,358.9763,358.821,353.3836,0.3609076,352.5161,0.135435,359.2018,352.5161,0.135435,359.2018,11.07301,359.4861,1.53436,11.07301,359.4861,1.53436,10.34267,3.334812,5.262225,10.49987,359.7221,10.83035,19.47777,348.7626,0.6842739,351.8057,1.478335,356.7379,357.798,0.4228484,0.945975,11.07301,359.4861,1.53436,9.708194,350.0692,355.06,10.12098,355.7092,351.4472,1.192536,3.794587,1.456855,
230,2.665088,11.0263,0.007449315,358.8347,9.403448,30.74794,3.042023,0.504656,1.615552,351.0481,8.65085,342.8682,356.6728,4.567647,343.3931,355.4691,8.128392,329.2858,356.3702,1.64143,358.4949,9.376429,5.770487,354.2577,358.9723,358.8206,353.382,0.358848,352.5144,0.1332574,359.2076,352.5144,0.1332574,359.2076,11.06907,359.4859,1.542856,11.06907,359.4859,1.542856,10.35236,3.320126,5.168172,10.50372,359.7071,10.7359,19.55039,348.7149,0.60154,351.8016,1.472204,356.7564,357.7931,0.416539,0.9726864,11.06907,359.4859,1.542856,9.710676,350.0617,355.0956,10.12,355.7021,351.4829,1.327072,3.794597,1.489973,
231,2.676043,11.02459,0.009152601,358.8403,9.405674,30.74896,3.050492,0.5106431,1.615246,351.0543,8.617221,342.8727,356.6624,4.567647,343.3935,355.4684,8.132438,329.2875,356.3712,1.644498,358.4966,9.379253,5.745808,354.2554,358.9783,358.8199,353.382,0.3601593,352.5147,0.1326443,359.2158,352.5147,0.1326443,359.2158,11.06896,359.4896,1.556627,11.06896,359.4896,1.556627,10.36134,3.296276,5.123853,10.50994,359.683,10.69105,19.64126,348.6618,0.4884924,351.804,1.469831,356.7822,357.796,0.4197413,1.003716,11.06896,359.4896,1.556627,9.715054,350.061,355.1216,10.12184,355.7016,351.5092,1.466181,3.812104,1.491611,
232,2.687117,11.02347,0.007812808,358.8455,9.398088,30.74833,2.986656,0.4733451,1.624617,351.003,8.705001,342.8626,356.6891,4.577806,343.394,355.4736,8.120452,329.2863,356.3672,1.635954,358.4956,9.369972,5.740216,354.2554,358.9795,358.8224,353.3842,0.3603863,352.5141,0.127722,359.2236,352.5141,0.127722,359.2236,11.06667,359.4863,1.567907,11.06667,359.4863,1.567907,10.37086,3.261355,5.059682,10.51546,359.6478,10.62632,19.66623,348.624,0.3809747,351.8022,1.455397,356.8081,357.7976,0.4014536,1.042836,11.06667,359.4863,1.567907,9.721475,350.0832,355.1587,10.12463,355.7241,351.5468,1.526759,3.811002,1.515936,
233,2.698408,11.02082,0.005972734,358.8492,9.398787,30.74601,2.981294,0.4713906,1.623119,350.998,8.700603,342.8618,356.688,4.578092,343.3929,355.474,8.117202,329.2847,356.3651,1.634115,358.4942,9.366563,5.727868,354.2537,358.9812,358.8224,353.3844,0.3599572,352.512,0.1229942,359.229,352.512,0.1229942,359.229,11.06175,359.4819,1.574715,11.06176,359.4819,1.574715,10.37449,3.234645,5.01176,10.51611,359.621,10.57827,19.68711,348.5861,0.2902802,351.796,1.441972,356.8261,357.7929,0.3822422,1.073052,11.06176,359.4819,1.574715,9.724121,350.0851,355.1956,10.12369,355.7263,351.5839,1.544372,3.796216,1.576934,
234,2.709373,11.02319,0.004099573,358.8513,9.404363,30.74395,2.983307,0.4772174,1.620732,350.9971,8.738485,342.8579,356.6983,4.573592,343.3945,355.4722,8.111219,329.2825,356.3627,1.63001,358.4922,9.361615,5.734124,354.2536,358.9802,358.8221,353.3842,0.3605242,352.5151,0.1190178,359.2324,352.5151,0.1190178,359.2324,11.06564,359.4775,1.578542,11.06564,359.4775,1.578542,10.38525,3.197064,4.985246,10.5252,359.5832,10.55106,19.73511,348.5445,0.2255525,351.8056,1.430555,356.8382,357.8111,0.3652946,1.095166,11.06564,359.4775,1.578542,9.733106,350.0835,355.2201,10.13027,355.725,351.6091,1.494134,3.770491,1.675106,
235,2.720504,11.01985,0.003988639,358.8532,9.410431,30.74316,2.990876,0.4861437,1.618729,351.0006,8.645423,342.8695,356.6721,4.575311,343.3949,355.4737,8.136117,329.2832,356.359,1.653558,358.4937,9.370544,5.681591,354.2507,358.9872,358.818,353.3852,0.3573007,352.5143,0.1179207,359.2349,352.5143,0.1179207,359.2349,11.06287,359.477,1.581545,11.06287,359.477,1.581545,10.39115,3.169134,4.938421,10.52819,359.5551,10.50395,19.80532,348.5061,0.2467248,351.8053,1.42759,356.8457,357.8101,0.3616225,1.106489,11.06287,359.477,1.581545,9.737121,350.0902,355.252,10.13116,355.732,351.6413,1.524189,3.754416,1.7297,
